"","SRF.NS.Open","SRF.NS.High","SRF.NS.Low","SRF.NS.Close","SRF.NS.Volume","SRF.NS.Adjusted"
"352",575.200012207031,590.719970703125,575.200012207031,581.929992675781,1762120,570.398498535156
"353",585,585.559997558594,576.02001953125,578.119995117188,911550,566.664123535156
"354",578.599975585938,584,575.460021972656,577.900024414062,841130,566.448425292969
"355",580.22998046875,586,572.450012207031,583.900024414062,802325,572.329528808594
"356",586.599975585938,588.599975585938,570.690002441406,577.140014648438,1403050,565.703552246094
"357",575,576.580017089844,569.679992675781,572.5,512900,561.155456542969
"358",574.599975585938,604.200012207031,573.619995117188,601.919982910156,5337590,589.992370605469
"359",604,609.200012207031,587.429992675781,594.309997558594,3489100,582.533203125
"360",597.799987792969,609.77001953125,595.659973144531,608.090026855469,2670090,596.040161132812
"361",607.799987792969,612.599975585938,601.429992675781,604.239990234375,1891405,592.266479492188
"362",606.799987792969,608.400024414062,597,598,906920,586.150146484375
"363",597.599975585938,598.960021972656,584,592.830017089844,2028850,581.082580566406
"364",595.099975585938,601.200012207031,590.400024414062,595.669982910156,1281055,583.8662109375
"365",594.419982910156,615.400024414062,592.679992675781,604.710021972656,2600740,592.727172851562
"366",608,611.799987792969,603.450012207031,608.530029296875,1853700,596.471435546875
"367",613.799987792969,613.799987792969,599.030029296875,604.109985351562,1626980,592.139099121094
"368",605.960021972656,615.570007324219,601.239990234375,613.390014648438,1289505,601.235168457031
"369",613.590026855469,617.219970703125,603.02001953125,605.320007324219,1869725,593.325012207031
"370",608.950012207031,613.690002441406,606.030029296875,609.539978027344,732985,597.461486816406
"371",609.799987792969,612.700012207031,594.210021972656,596.409973144531,1267595,584.591552734375
"372",596.409973144531,596.549987792969,574.150024414062,576.119995117188,1543290,564.703674316406
"373",573.880004882812,579.090026855469,551.210021972656,559.200012207031,3080930,548.118957519531
"374",559.760009765625,559.799987792969,548,552.390014648438,1645505,541.444030761719
"375",552,561.710021972656,550,552.049987792969,1367290,541.110595703125
"376",553.599975585938,556.340026855469,541.599975585938,549.619995117188,2129610,538.728820800781
"377",551,559.599975585938,532.400024414062,537.219970703125,1605495,526.574462890625
"378",539.799987792969,557.799987792969,539.75,555.580017089844,2347850,544.570678710938
"379",554,556.940002441406,535.809997558594,542.02001953125,2088105,531.279418945312
"380",541.400024414062,550.989990234375,527.119995117188,528.780029296875,1879000,518.3017578125
"381",534,540.200012207031,528.049987792969,534.679992675781,1946595,524.084899902344
"382",532.799987792969,540.880004882812,522.460021972656,539.539978027344,1645795,528.848571777344
"383",542,546,534.400024414062,537.840026855469,1098955,527.182250976562
"384",538.989990234375,540,528.619995117188,535.47998046875,797540,524.868896484375
"385",533.599975585938,540,528.219970703125,531.080017089844,661730,520.55615234375
"386",533.200012207031,552.849975585938,530,547.510009765625,1571580,536.660583496094
"387",548.799987792969,557.599975585938,536.400024414062,553.5,1450045,542.531921386719
"388",555.200012207031,556.390014648438,531.599975585938,536.039978027344,1160340,525.417846679688
"389",538.869995117188,543.419982910156,523.150024414062,540.359985351562,945935,529.65234375
"390",537.219970703125,541,513.309997558594,527.739990234375,1454435,517.282470703125
"391",523.75,536.359985351562,515.630004882812,526.539978027344,1411865,516.106079101562
"392",519.140014648438,525,510.299987792969,515.75,1413480,505.529968261719
"393",530,609.960021972656,530,596.159973144531,15160610,584.346557617188
"394",596.799987792969,604,571.059997558594,575.760009765625,6630390,564.350891113281
"395",581.200012207031,586,568,580.320007324219,3169880,568.820495605469
"396",576.260009765625,590.070007324219,572.969970703125,579.599975585938,2382910,568.11474609375
"397",581.400024414062,581.400024414062,560.570007324219,566.25,1273480,556.373229980469
"398",571.799987792969,584,568,576.169982910156,1687430,566.1201171875
"399",576,582.239990234375,566.799987792969,577.260009765625,1340220,567.191162109375
"400",583.960021972656,593.200012207031,580.25,587.760009765625,2388975,577.508056640625
"401",585.309997558594,589.510009765625,568.840026855469,570.710021972656,1250370,560.75537109375
"402",570.799987792969,585.25,570.599975585938,579.739990234375,1655090,569.6279296875
"403",576.989990234375,576.989990234375,554.799987792969,557.549987792969,1594350,547.824951171875
"404",558.02001953125,566.400024414062,550.599975585938,561.969970703125,1808540,552.167785644531
"405",574.599975585938,574.739990234375,556.400024414062,568.950012207031,1056075,559.026062011719
"406",570.510009765625,575,558.039978027344,561.289978027344,1419390,551.499694824219
"407",562,566.179992675781,552.380004882812,555.150024414062,1113045,545.466735839844
"408",545.200012207031,557.590026855469,545.200012207031,548.119995117188,885455,538.559448242188
"409",550.099975585938,557.27001953125,548.190002441406,554.919982910156,807705,545.24072265625
"410",554,555.909973144531,542.530029296875,544.75,620660,535.248168945312
"411",544.400024414062,549.789978027344,537,547.109985351562,745610,537.567016601562
"412",548.099975585938,555.179992675781,545.510009765625,546.570007324219,811365,537.036437988281
"413",549.789978027344,558,546.099975585938,552.940002441406,1111215,543.295227050781
"414",553.599975585938,560.799987792969,549.809997558594,558.700012207031,830085,548.954833984375
"415",559.599975585938,568.400024414062,558,563.010009765625,867595,553.189697265625
"416",566.989990234375,567.789978027344,540.080017089844,541.77001953125,1343185,532.320251464844
"417",545.799987792969,556.070007324219,542.099975585938,554.859985351562,1670560,545.181823730469
"418",554.219970703125,561,546.260009765625,559.5,1277055,549.740905761719
"419",560.700012207031,564.440002441406,545,546.909973144531,1269960,537.370483398438
"420",550.590026855469,556.929992675781,542.080017089844,548.080017089844,1308900,538.520202636719
"421",548.400024414062,548.700012207031,535.140014648438,540.489990234375,1803925,531.0625
"422",540,587,538.510009765625,572.72998046875,2523980,562.740112304688
"423",586.679992675781,600.599975585938,572.72998046875,589.830017089844,2894915,579.5419921875
"424",591,595.5,574.200012207031,576.320007324219,1569070,566.267517089844
"425",575.299987792969,578.159973144531,552,557.549987792969,1189870,547.824951171875
"426",556,559,548.210021972656,553.780029296875,1887370,544.120727539062
"427",553.619995117188,559.799987792969,547.299987792969,550.47998046875,1497535,540.878234863281
"428",550.799987792969,554.97998046875,547.400024414062,550.390014648438,761940,540.789855957031
"429",549,552,530.409973144531,536.599975585938,1793235,527.240295410156
"430",535.789978027344,549.830017089844,528.429992675781,546.200012207031,1034010,536.672912597656
"431",546,553.799987792969,531.969970703125,533.590026855469,1032855,524.282836914062
"432",534.010009765625,538.190002441406,527.510009765625,530.140014648438,531965,520.892944335938
"433",530.099975585938,552,530.02001953125,549.739990234375,1064975,540.151184082031
"434",549.099975585938,557.799987792969,544.450012207031,548.679992675781,859950,539.109619140625
"435",547.900024414062,549.200012207031,537.200012207031,538.789978027344,809940,529.39208984375
"436",539.799987792969,542.690002441406,519.039978027344,522.530029296875,2123715,513.415771484375
"437",525,533.969970703125,517.599975585938,524.929992675781,2789195,515.773864746094
"438",527,529.650024414062,518,526.789978027344,1701515,517.6015625
"439",527,537.679992675781,523.599975585938,535.580017089844,1369300,526.238159179688
"440",535.580017089844,544.390014648438,532.900024414062,538.739990234375,907425,529.343017578125
"441",538.97998046875,549.799987792969,538.97998046875,542.760009765625,670180,533.292907714844
"442",543.309997558594,578.599975585938,540.599975585938,565.070007324219,2920775,555.213745117188
"443",568,575.799987792969,567,569.210021972656,1339020,559.281555175781
"444",570.200012207031,586,567,570.219970703125,2506775,560.273986816406
"445",574.400024414062,574.799987792969,568.400024414062,570.659973144531,87025,560.706237792969
"446",572.580017089844,589.599975585938,556.609985351562,563.919982910156,1741465,554.083679199219
"447",561.700012207031,562.989990234375,543,559.22998046875,4279015,549.475708007812
"448",559.97998046875,584,551.590026855469,579.25,3239310,569.146423339844
"449",579.109985351562,585.059997558594,572,580.52001953125,1538875,570.394409179688
"450",580.400024414062,595,574.159973144531,585.97998046875,3066120,575.759094238281
"451",580,612.940002441406,578,591.489990234375,5754060,581.172912597656
"452",591,625.669982910156,586.320007324219,613.419982910156,7167175,602.720397949219
"453",615.799987792969,633,607.799987792969,629.75,3604585,618.765563964844
"454",629.599975585938,645,623.919982910156,627.890014648438,3996720,616.93798828125
"455",627.059997558594,639.549987792969,625.880004882812,630.950012207031,1807590,619.944702148438
"456",634,638,626,628.940002441406,1770555,617.9697265625
"457",630,638,626,631.940002441406,1581270,620.91748046875
"458",635.599975585938,648.969970703125,631.640014648438,643.140014648438,2588175,631.922058105469
"459",647.590026855469,649.140014648438,636.549987792969,641.27001953125,1537960,630.084716796875
"460",643.599975585938,645.27001953125,637.039978027344,640.109985351562,643805,628.94482421875
"461",640,654.580017089844,640,644.070007324219,1898535,632.835693359375
"462",645.599975585938,646.070007324219,626.780029296875,628.75,1107640,617.782958984375
"463",629.599975585938,634.989990234375,618.039978027344,624.809997558594,1649060,613.911743164062
"464",628.710021972656,632.349975585938,626.419982910156,630.450012207031,879625,619.453430175781
"465",633,635.460021972656,621,624.289978027344,908515,613.400817871094
"466",626,634.599975585938,623.570007324219,632.97998046875,915370,621.939208984375
"467",636.719970703125,647.989990234375,626.5,644.989990234375,1875150,633.739807128906
"468",642.640014648438,644.590026855469,636,640.330017089844,720445,629.160949707031
"469",640.200012207031,650,635,647.489990234375,1160755,636.196166992188
"470",645.989990234375,649.530029296875,638,641.190002441406,804315,630.006042480469
"471",639.400024414062,643.390014648438,634.780029296875,638.559997558594,723185,627.421875
"472",639.380004882812,651.359985351562,636.039978027344,648.239990234375,1268995,636.932983398438
"473",646.700012207031,650.75,643.539978027344,646.02001953125,985945,634.751831054688
"474",642,657.150024414062,641.320007324219,648.890014648438,1696250,637.57177734375
"475",648.599975585938,655.080017089844,644.400024414062,647.679992675781,1164630,636.3828125
"476",648,654.799987792969,646,653.710021972656,815875,642.307678222656
"477",653,664.690002441406,651.400024414062,661.830017089844,1500405,650.286071777344
"478",661.159973144531,668.590026855469,658.200012207031,660.599975585938,1449265,649.077453613281
"479",660.599975585938,665.239990234375,651.840026855469,653.679992675781,567735,642.278137207031
"480",653.900024414062,657,645.039978027344,648.059997558594,574485,636.756225585938
"481",647.760009765625,649.890014648438,640.799987792969,645.739990234375,570520,634.476806640625
"482",647.380004882812,669.150024414062,646.760009765625,665.900024414062,3025475,654.28515625
"483",666.099975585938,668.97998046875,661.859985351562,665.299987792969,1170715,653.695434570312
"484",664.580017089844,679.190002441406,660.200012207031,671.440002441406,2368425,659.728393554688
"485",669.390014648438,674.400024414062,664.400024414062,665.890014648438,936370,654.275207519531
"486",664.219970703125,685.320007324219,664.219970703125,682.719970703125,2780905,670.811645507812
"487",682.760009765625,689.799987792969,678.260009765625,684.159973144531,1932460,672.226440429688
"488",682.440002441406,691.289978027344,681.02001953125,683.059997558594,1372270,671.145629882812
"489",682.900024414062,690,680.210021972656,687.219970703125,947115,675.233215332031
"490",686.299987792969,690.599975585938,685.059997558594,687.909973144531,532860,675.911071777344
"491",688.200012207031,693.900024414062,687,692.659973144531,762515,680.578247070312
"492",691.640014648438,695.169982910156,687.059997558594,690.530029296875,609280,678.485473632812
"493",690,690,676.809997558594,681.739990234375,749325,669.848693847656
"494",683.099975585938,689.799987792969,677.619995117188,683.539978027344,769295,671.617309570312
"495",677.599975585938,698.510009765625,676.200012207031,693.109985351562,995530,681.020446777344
"496",694.97998046875,703.200012207031,691.640014648438,699.22998046875,1325260,687.033630371094
"497",703.599975585938,703.599975585938,696,699.039978027344,951355,686.846923828125
"498",700.400024414062,708.719970703125,700.25,708.02001953125,1099235,695.67041015625
"499",704.239990234375,712.489990234375,704.239990234375,708.299987792969,705350,695.945434570312
"500",704,716.099975585938,704,714.330017089844,666315,701.870300292969
"501",712.400024414062,719.359985351562,712.010009765625,714.97998046875,521905,702.509033203125
"502",715.780029296875,731,714.200012207031,724.539978027344,974630,711.902221679688
"503",727,728.969970703125,720.400024414062,723.22998046875,420230,710.615051269531
"504",723,729.400024414062,720.419982910156,721.919982910156,470245,709.327880859375
"505",725.799987792969,727.719970703125,720.179992675781,722.080017089844,456595,709.485107421875
"506",722.200012207031,732.599975585938,721.47998046875,727.359985351562,822140,714.672973632812
"507",725.039978027344,745.349975585938,725.039978027344,732.070007324219,1464915,719.300964355469
"508",730,742.510009765625,729.169982910156,734.719970703125,764240,721.904663085938
"509",737.940002441406,757,736.659973144531,752.969970703125,1537685,739.836303710938
"510",756.190002441406,760.77001953125,750.200012207031,753.260009765625,1419640,740.121398925781
"511",753.900024414062,764.799987792969,748.349975585938,760.450012207031,768170,747.185852050781
"512",763.200012207031,772.200012207031,754.400024414062,756.809997558594,1572660,743.609252929688
"513",737.630004882812,762.809997558594,737.630004882812,757.880004882812,1189275,744.660766601562
"514",769.989990234375,780,728.260009765625,748.179992675781,5338865,735.1298828125
"515",760,799.549987792969,755,797.409973144531,5149255,783.501159667969
"516",798,811,795.409973144531,801.719970703125,3154720,787.735900878906
"517",799.820007324219,824.799987792969,796.929992675781,821.97998046875,2106415,807.642578125
"518",824.400024414062,834.700012207031,818,826.859985351562,2542210,813.823608398438
"519",830.599975585938,839.010009765625,821.200012207031,831.75,1318975,818.636535644531
"520",832.799987792969,836.72998046875,827.820007324219,832.710021972656,801775,819.581298828125
"521",832,834,824.039978027344,829.830017089844,962810,816.746826171875
"522",830,846,829.830017089844,838.590026855469,1395295,825.368713378906
"523",840.200012207031,843.400024414062,828.200012207031,830.429992675781,849260,817.337280273438
"524",831.440002441406,834.960021972656,824.489990234375,832.760009765625,1226355,819.630554199219
"525",833,836,828.760009765625,832.429992675781,732710,819.305908203125
"526",834,852,831,833.359985351562,1589730,820.221130371094
"527",827.109985351562,832,810.010009765625,812.419982910156,953070,799.611145019531
"528",813.900024414062,827.630004882812,806.590026855469,823.950012207031,1236165,810.959411621094
"529",821.599975585938,833.099975585938,819.830017089844,825.02001953125,1044725,812.012573242188
"530",824.960021972656,834.289978027344,818.200012207031,828.739990234375,834235,815.674011230469
"531",815.200012207031,819.789978027344,769.210021972656,778.760009765625,2509525,766.48193359375
"532",800,803.799987792969,777.090026855469,781.47998046875,1396940,769.159057617188
"533",788.799987792969,801.179992675781,775,799.390014648438,1145930,786.786682128906
"534",794.419982910156,803.190002441406,777.97998046875,791.349975585938,1282720,778.873413085938
"535",795.599975585938,801.859985351562,782.609985351562,786.179992675781,1059880,773.785034179688
"536",770,783.539978027344,748.030029296875,777.469970703125,2443515,765.212280273438
"537",768,769.190002441406,737.609985351562,745.340026855469,1594675,733.588806152344
"538",733.02001953125,750.940002441406,728,743.640014648438,1474185,731.915588378906
"539",719.599975585938,725.940002441406,665.52001953125,674.309997558594,2608865,663.6787109375
"540",613,718.22998046875,580.070007324219,711.5,1558775,700.282287597656
"541",699.609985351562,699.609985351562,625.02001953125,629.590026855469,1534350,619.663879394531
"542",631,671,620.650024414062,648.890014648438,1303130,638.659545898438
"543",652.049987792969,667.760009765625,587.510009765625,592.219970703125,1522760,582.882995605469
"544",550.200012207031,615.5,537.309997558594,587.320007324219,2401670,578.060241699219
"545",586,659.97998046875,572.400024414062,643.369995117188,1649395,633.226440429688
"546",580.200012207031,609.799987792969,521.010009765625,537.309997558594,1127995,528.838684082031
"547",588.97998046875,591,527.030029296875,543.700012207031,1273845,535.127990722656
"548",543.700012207031,567,493.529998779297,555.590026855469,1184620,546.830505371094
"549",553.340026855469,576,532,554.299987792969,1674270,545.560852050781
"550",565,573.840026855469,536.409973144531,545.400024414062,1505005,536.801147460938
"551",530,566.799987792969,510,559.5,1766090,550.678833007812
"552",578,579.400024414062,549.02001953125,556.659973144531,1090130,547.883544921875
"553",560.130004882812,563.570007324219,524,530.989990234375,1235255,522.618408203125
"554",527,553.52001953125,512.419982910156,533.669982910156,2056550,525.256103515625
"555",549.599975585938,585.390014648438,540.400024414062,577.140014648438,1958060,568.040771484375
"556",574,624.590026855469,562.460021972656,599.349975585938,2556285,589.900573730469
"557",609.599975585938,655.599975585938,606.179992675781,647.549987792969,2212305,637.340576171875
"558",650,685,636,676.830017089844,2133280,666.159118652344
"559",688.780029296875,695.97998046875,650.400024414062,667.440002441406,1997550,656.917053222656
"560",664.799987792969,689.799987792969,651.400024414062,682.820007324219,1910340,672.054504394531
"561",700,701.960021972656,668.030029296875,681.419982910156,1612525,670.676513671875
"562",682,686.780029296875,660.669982910156,668.109985351562,951945,657.576538085938
"563",656,665.369995117188,647.130004882812,661.330017089844,1044945,650.903442382812
"564",660,692.969970703125,657.070007324219,688.559997558594,1245330,677.7041015625
"565",694.159973144531,739.22998046875,692,728.590026855469,2578195,717.102966308594
"566",720.400024414062,732.159973144531,694,697.609985351562,1369535,686.611389160156
"567",711.400024414062,728.559997558594,704.400024414062,717.919982910156,1480985,706.601135253906
"568",729,752,719.799987792969,736.97998046875,3191485,725.360656738281
"569",736.400024414062,747.799987792969,723.02001953125,733.119995117188,1284485,721.5615234375
"570",737.349975585938,754.400024414062,737.349975585938,743.75,1036910,732.02392578125
"571",730,738.340026855469,716.159973144531,728.109985351562,1148790,716.630554199219
"572",731.599975585938,745.799987792969,725.119995117188,729.97998046875,1349130,718.471008300781
"573",740.200012207031,745.549987792969,726.929992675781,731.010009765625,1094360,719.484802246094
"574",730.010009765625,737.799987792969,708.619995117188,718.690002441406,2080750,707.359069824219
"575",732,732,716.409973144531,719.02001953125,564800,707.683898925781
"576",726.52001953125,731,711.099975585938,715.369995117188,902500,704.091369628906
"577",713.380004882812,717.659973144531,694.200012207031,707.469970703125,1335150,696.315856933594
"578",728,743.97998046875,718.669982910156,721.159973144531,1428245,709.789978027344
"579",717.400024414062,734,711.039978027344,730.320007324219,949995,718.8056640625
"580",733.200012207031,737.700012207031,711.650024414062,719.210021972656,989120,707.870910644531
"581",718,718,679.400024414062,684.640014648438,794370,673.845825195312
"582",690.02001953125,700,661.200012207031,665.070007324219,1338180,654.584411621094
"583",667,681.840026855469,665.109985351562,675.989990234375,963010,665.332275390625
"584",677,691.190002441406,669.099975585938,674.090026855469,816475,663.462219238281
"585",672,686,664.799987792969,675.989990234375,797125,665.332275390625
"586",680,696.239990234375,673.599975585938,690.489990234375,750120,679.603698730469
"587",692,692,680.210021972656,685.239990234375,501520,674.436340332031
"588",685.039978027344,692,674,681.880004882812,670380,671.12939453125
"589",679,708.799987792969,675,697.429992675781,1385510,686.434204101562
"590",704,746.859985351562,702.359985351562,741.429992675781,1568805,729.740478515625
"591",741.539978027344,751.760009765625,730,735.960021972656,736740,724.356750488281
"592",740,747.760009765625,721.130004882812,730.25,1005325,718.736694335938
"593",730.25,768.900024414062,724.460021972656,759.609985351562,2949975,747.633850097656
"594",758,758,727.400024414062,730.059997558594,3561840,718.549743652344
"595",736,751,722.200012207031,739.429992675781,2357315,727.772094726562
"596",738.400024414062,744.75,726.030029296875,730.950012207031,1480340,719.425720214844
"597",734,743.239990234375,726.200012207031,728.309997558594,1066170,716.827392578125
"598",729.799987792969,747.390014648438,718.400024414062,725.140014648438,2103745,713.707336425781
"599",710,738.880004882812,705.840026855469,736.599975585938,1162945,724.986572265625
"600",739.820007324219,744.900024414062,720.010009765625,723.039978027344,1018165,711.640380859375
"601",733.590026855469,739.559997558594,709.099975585938,723.049987792969,1782125,711.650268554688
"602",723,734.640014648438,713.280029296875,724.25,1466840,712.83154296875
"603",723,730.989990234375,716,720.950012207031,1221505,709.583435058594
"604",723,732,719.539978027344,722.830017089844,1406955,711.433776855469
"605",723.630004882812,731.200012207031,721.599975585938,723.640014648438,579025,712.231018066406
"606",730,749.599975585938,715.289978027344,743.039978027344,1646360,731.325134277344
"607",747.599975585938,751.429992675781,716.409973144531,720.27001953125,1758525,708.914184570312
"608",720.27001953125,728.969970703125,712.400024414062,723.030029296875,894980,711.630676269531
"609",728,732.989990234375,717.309997558594,720.400024414062,879855,709.042053222656
"610",720,727.989990234375,716.809997558594,720.700012207031,556965,709.33740234375
"611",722,730.400024414062,715.02001953125,721.140014648438,437590,709.770385742188
"612",721.400024414062,725.630004882812,717,719.590026855469,509875,708.244812011719
"613",721.900024414062,742,721.799987792969,730.840026855469,1760060,719.317565917969
"614",731.070007324219,737.070007324219,726,728.679992675781,316045,717.191528320312
"615",731,775.97998046875,731,770.059997558594,4363080,757.919128417969
"616",775,784.460021972656,762.219970703125,766.200012207031,1391210,754.119995117188
"617",774,808.710021972656,772.02001953125,780.119995117188,4609340,767.820434570312
"618",782,792,768,778.130004882812,1093545,765.861938476562
"619",768,792.400024414062,768,778.929992675781,1001630,766.649230957031
"620",783.320007324219,788.190002441406,763.210021972656,768.130004882812,979295,756.019470214844
"621",759.119995117188,778.789978027344,758,760.809997558594,1040805,748.81494140625
"622",766,771.590026855469,752.400024414062,758.679992675781,735060,746.718505859375
"623",760,767.02001953125,752.309997558594,762.890014648438,603125,750.862121582031
"624",764,774.5,758.809997558594,762.659973144531,717475,750.6357421875
"625",767.799987792969,782.830017089844,763.429992675781,769.859985351562,996580,757.722290039062
"626",775,779.25,754.400024414062,761.22998046875,606070,749.228271484375
"627",766.780029296875,774,754,762.580017089844,858660,750.557067871094
"628",764.400024414062,776.789978027344,760.080017089844,768.260009765625,1013210,756.1474609375
"629",766,775.599975585938,754.450012207031,758,777535,746.049255371094
"630",761.799987792969,766.119995117188,744.419982910156,753.140014648438,742270,741.265808105469
"631",755.570007324219,762,752.030029296875,754.179992675781,418915,742.289428710938
"632",759,789.690002441406,754.400024414062,786.969970703125,2059445,774.5625
"633",794.799987792969,806,745.380004882812,752.039978027344,4685845,740.183227539062
"634",757.599975585938,777.25,751.200012207031,758.630004882812,1666940,746.669311523438
"635",757,775.760009765625,757,766.679992675781,1143300,754.59228515625
"636",770,778,759.340026855469,762.280029296875,685160,750.26171875
"637",763.799987792969,780.340026855469,763,763.840026855469,1317585,751.797119140625
"638",769.900024414062,772,758.169982910156,766.210021972656,1015845,755.118347167969
"639",768,824.590026855469,766.109985351562,816.27001953125,5055370,804.453674316406
"640",824,855.330017089844,812.719970703125,844.309997558594,4174425,832.087829589844
"641",844.799987792969,861.590026855469,830,831.880004882812,2731695,819.837646484375
"642",828,847.599975585938,819.070007324219,829.700012207031,1510240,817.689331054688
"643",834.219970703125,847,829,841.210021972656,1640470,829.032653808594
"644",845,854.619995117188,827,834.919982910156,1611740,822.833740234375
"645",837.799987792969,843,824.419982910156,828.460021972656,859380,816.467224121094
"646",828.200012207031,866.25,824,856.469970703125,2425645,844.071716308594
"647",859,871.799987792969,854.47998046875,859.010009765625,1755740,846.575073242188
"648",855,870,845.150024414062,850.469970703125,1412290,838.158569335938
"649",855,877.789978027344,853.460021972656,857.289978027344,1955600,844.8798828125
"650",860.099975585938,887.830017089844,860.099975585938,866.640014648438,2478870,854.094604492188
"651",871.599975585938,882,852.419982910156,855.25,1516520,842.869506835938
"652",859.599975585938,865.799987792969,842.080017089844,851.330017089844,929885,839.006286621094
"653",856,864.780029296875,845.419982910156,847.659973144531,1046235,835.389282226562
"654",851.97998046875,855.200012207031,842,845.200012207031,734535,832.965026855469
"655",846.799987792969,854.190002441406,802.75,810.780029296875,1207345,799.043212890625
"656",813,830.390014648438,807.179992675781,822.549987792969,1005780,810.642761230469
"657",827.97998046875,858.390014648438,824.280029296875,843.640014648438,1367710,831.427551269531
"658",848.599975585938,868,842.809997558594,864.780029296875,1394665,852.261596679688
"659",849.75,874.960021972656,833.409973144531,840.409973144531,1850525,828.244262695312
"660",840.599975585938,856.340026855469,830.099975585938,839.369995117188,1129155,827.219299316406
"661",840,845.47998046875,821.039978027344,826.409973144531,911040,814.446838378906
"662",821.599975585938,827.590026855469,807,824.710021972656,1032205,812.771606445312
"663",832,844,818.609985351562,823.599975585938,874535,811.677612304688
"664",828.159973144531,843.799987792969,823,841.210021972656,1046340,829.032653808594
"665",846.890014648438,873.989990234375,844.599975585938,866.059997558594,1903075,853.523010253906
"666",876.799987792969,876.799987792969,855.599975585938,863.289978027344,1113440,850.793090820312
"667",869.599975585938,876.799987792969,864.030029296875,869.349975585938,891450,856.765319824219
"668",864,895,862.210021972656,878.530029296875,2428615,865.812377929688
"669",884.799987792969,888.679992675781,857.5,863.590026855469,2439125,851.088684082031
"670",864.030029296875,870.239990234375,826.650024414062,831.880004882812,839845,819.837646484375
"671",830.109985351562,836.969970703125,801.179992675781,825.309997558594,1093045,813.36279296875
"672",827.200012207031,836.77001953125,808.799987792969,823.400024414062,588830,811.480590820312
"673",819.599975585938,820.179992675781,798.719970703125,801.130004882812,914865,789.532958984375
"674",806.400024414062,822.390014648438,805.200012207031,816.840026855469,616350,805.015502929688
"675",827.719970703125,841.539978027344,820.849975585938,833.830017089844,687380,821.759582519531
"676",852,865.950012207031,813.820007324219,827.090026855469,3282790,815.1171875
"677",827.200012207031,834.510009765625,820.380004882812,826.02001953125,666675,814.062622070312
"678",831.919982910156,838.590026855469,820.219970703125,822.690002441406,608580,810.780700683594
"679",824.940002441406,834.97998046875,818.599975585938,825.47998046875,861875,813.530395507812
"680",829.359985351562,836.580017089844,823.400024414062,825.109985351562,785965,813.165771484375
"681",825.109985351562,839.799987792969,820,831.260009765625,658860,819.226745605469
"682",834.799987792969,859.219970703125,834.140014648438,852.599975585938,1521785,840.257751464844
"683",853.5,859.599975585938,842.22998046875,853.349975585938,811685,840.997009277344
"684",857.609985351562,881.400024414062,851.010009765625,874.590026855469,2290300,861.929565429688
"685",874.400024414062,886.489990234375,866.27001953125,876.849975585938,1879525,864.156799316406
"686",876,881.75,857.919982910156,874.349975585938,1853805,861.692993164062
"687",871.400024414062,893.590026855469,866.02001953125,870.340026855469,2193830,857.740966796875
"688",882.799987792969,901.429992675781,878,890.190002441406,2153785,877.303588867188
"689",897.320007324219,905,878.400024414062,890.130004882812,1466450,877.24462890625
"690",891.119995117188,904.900024414062,888.030029296875,897.080017089844,962720,884.093933105469
"691",898.400024414062,910.22998046875,878,887.72998046875,1156565,874.879272460938
"692",887.97998046875,890.880004882812,868,875.130004882812,773160,862.461669921875
"693",879.940002441406,889.400024414062,875.539978027344,884.510009765625,575550,871.705932617188
"694",885,888.789978027344,859.640014648438,867.72998046875,373420,855.168701171875
"695",866,880,858.010009765625,876.239990234375,520355,863.555603027344
"696",875.799987792969,893.309997558594,870,874.489990234375,706340,861.830871582031
"697",869.97998046875,894.400024414062,865,887.679992675781,721965,874.829956054688
"698",892.97998046875,911.460021972656,869.440002441406,883.359985351562,1741690,870.572448730469
"699",883.359985351562,892,869.75,880.530029296875,719460,867.783630371094
"700",886.039978027344,888.97998046875,866.830017089844,878.760009765625,581225,866.039123535156
"701",880,891.799987792969,871,888.630004882812,785315,875.766174316406
"702",918,977.489990234375,898.400024414062,973.400024414062,7327520,959.309204101562
"703",973.400024414062,1014.79998779297,970.599975585938,993.380004882812,6221685,978.999938964844
"704",993.390014648438,1020,986.409973144531,1011.04998779297,1395685,996.4140625
"705",1019.79998779297,1024.40002441406,986.429992675781,996.929992675781,1195915,982.49853515625
"706",995.630004882812,1007.90002441406,987.070007324219,1000.98999023438,846295,986.499694824219
"707",1000.98999023438,1025,997.159973144531,1016.92999267578,1345735,1002.208984375
"708",1008.01000976562,1030.40002441406,1008.01000976562,1027.41003417969,846755,1012.53729248047
"709",1028.40002441406,1032,1022.38000488281,1027.06994628906,108100,1012.2021484375
"710",1027.09997558594,1035.65002441406,1007.09997558594,1012.40002441406,1167690,997.744567871094
"711",1010,1016.84002685547,1001.79998779297,1005.59997558594,750475,991.042907714844
"712",1002.59997558594,1043,991.539978027344,1010.76000976562,2422095,996.128356933594
"713",1010.21997070312,1034.82995605469,1006.33001708984,1017.42999267578,915580,1002.70166015625
"714",1020.25,1035,1014.85998535156,1031.81005859375,679540,1016.87365722656
"715",1034.80004882812,1073.43994140625,1032.01000976562,1066.52001953125,2195620,1051.08117675781
"716",1069,1070.59997558594,1016.47998046875,1021.15002441406,1380305,1006.36785888672
"717",1027.80004882812,1033.19995117188,1005.28002929688,1015.21997070312,1169745,1000.52368164062
"718",1018,1038.40002441406,1006,1026.72998046875,2479180,1011.86706542969
