"","HCLTECH.NS.Open","HCLTECH.NS.High","HCLTECH.NS.Low","HCLTECH.NS.Close","HCLTECH.NS.Volume","HCLTECH.NS.Adjusted"
"41",477.450012207031,479.174987792969,467.899993896484,470.149993896484,5119548,393.700439453125
"42",471.899993896484,476.225006103516,469,471.399993896484,2772230,394.747192382812
"43",471.399993896484,472.325012207031,458.899993896484,466.049987792969,3747704,390.267150878906
"44",469,476.5,463.25,466.399993896484,2929756,390.560302734375
"45",469,476.399993896484,466.899993896484,474.774993896484,5695220,397.573394775391
"46",476.5,482,472.774993896484,475.325012207031,4238350,398.033935546875
"47",475,477.924987792969,470,471.5,1464728,394.831024169922
"48",475,488,474.5,483.825012207031,4946236,405.151824951172
"49",483.825012207031,484.5,472.799987792969,478.5,2513508,400.692749023438
"50",481,484.075012207031,480,482.524993896484,2354082,404.063232421875
"51",484,486.299987792969,477.625,479.575012207031,2590154,401.592895507812
"52",480,489.774993896484,473.524993896484,483.799987792969,9482072,405.130889892578
"53",481.350006103516,481.799987792969,460.5,463.25,3318748,387.922515869141
"54",462.5,473.875,457.799987792969,468.600006103516,3707786,392.402526855469
"55",472.5,474.950012207031,463.225006103516,468.674987792969,3818980,392.465270996094
"56",470.5,474.450012207031,462.5,465.274993896484,3095286,389.618133544922
"57",452.5,480.274993896484,451.774993896484,478.700012207031,5478072,400.860260009766
"58",478.600006103516,485.5,472.5,483.524993896484,3571336,404.900543212891
"59",487.5,489.450012207031,477.25,486.024993896484,2495200,406.994018554688
"60",480.774993896484,490.799987792969,477.524993896484,484.299987792969,4620172,405.549591064453
"61",483.149993896484,492.450012207031,482.399993896484,489.75,1295646,410.113372802734
"62",486.25,494.5,481.524993896484,484.625,2036000,405.821807861328
"63",490.5,490.625,474.75,479.625,1804780,401.634765625
"64",485,492.100006103516,478.274993896484,481.024993896484,2805104,402.80712890625
"65",486,486,475.299987792969,476.325012207031,2515810,398.871337890625
"66",477.149993896484,481.325012207031,474,476.625,1708072,399.122711181641
"67",476.549987792969,480.975006103516,471.774993896484,474.225006103516,2431772,397.112854003906
"68",477.5,488.850006103516,475.674987792969,483.649993896484,3716964,405.005310058594
"69",483.975006103516,506.5,483.649993896484,505.024993896484,8182766,422.904510498047
"70",507.25,510,494.125,495.625,6361110,415.033050537109
"71",489.5,503.375,488.049987792969,499.950012207031,3824528,418.654815673828
"72",498.524993896484,508,498.524993896484,505.5,3729906,423.302337646484
"73",507.450012207031,507.899993896484,496.5,498.424987792969,2008262,417.377777099609
"74",502.5,510.75,499.5,509.274993896484,2301628,426.463470458984
"75",510,537.099975585938,509.950012207031,531.174987792969,9490598,444.802459716797
"76",531,554,527.5,544,9086924,455.541931152344
"77",542.450012207031,549.875,529.049987792969,530.974975585938,3993618,444.634948730469
"78",530.924987792969,540.75,523,534.400024414062,3002280,447.5029296875
"79",528,544.174987792969,525.825012207031,538.650024414062,6052212,451.061859130859
"80",538.5,545.325012207031,517.5,520.825012207031,4764608,436.135437011719
"81",524.450012207031,539.5,522.525024414062,526.375,3147666,440.782989501953
"82",525,525.974975585938,497.75,500.25,15014958,418.906097412109
"83",498.5,498.5,460,462.850006103516,15276024,387.587524414062
"84",461.475006103516,472,453.850006103516,464.924987792969,8365006,389.325134277344
"85",468.399993896484,470.325012207031,460.524993896484,464.100006103516,2576842,388.634307861328
"86",465.100006103516,466.5,453.549987792969,460.049987792969,4080268,385.242767333984
"87",462,468.325012207031,460.399993896484,463.75,2757280,389.187072753906
"88",466.450012207031,468.950012207031,463.049987792969,465.100006103516,3741482,390.320129394531
"89",465.600006103516,469.125,465.549987792969,466.424987792969,2117402,391.432067871094
"90",468.700012207031,468.700012207031,460.225006103516,462.649993896484,3132296,388.264038085938
"91",460.149993896484,466.350006103516,455.774993896484,462.5,4239330,388.138122558594
"92",461.25,465.450012207031,458.25,460.125,1963972,386.144897460938
"93",463.450012207031,463.450012207031,452.350006103516,454.875,2899904,381.739074707031
"94",452.5,459,443.549987792969,445.350006103516,3517726,373.745574951172
"95",446,450.274993896484,443.5,447.975006103516,2942476,375.948455810547
"96",445.174987792969,455.850006103516,444.774993896484,452.450012207031,2485094,379.704010009766
"97",452.5,459.200012207031,445.924987792969,447.174987792969,3734828,375.277038574219
"98",452.975006103516,458.950012207031,450.100006103516,455.850006103516,6309330,382.557281494141
"99",458.950012207031,461.924987792969,456,458,2089082,384.361602783203
"100",458,458.5,445.5,447.25,2651764,375.339996337891
"101",449.5,454.75,447.5,452.549987792969,1985832,379.787872314453
"102",453.5,455.899993896484,448.799987792969,453.674987792969,2374048,380.732086181641
"103",454,457.399993896484,450.524993896484,455.174987792969,5618644,381.99072265625
"104",455,461.950012207031,450,452.424987792969,1939062,379.682952880859
"105",453.5,458.450012207031,449.575012207031,450.350006103516,1505886,377.941558837891
"106",452.975006103516,455.100006103516,440.024993896484,442.524993896484,2547736,371.374694824219
"107",445.975006103516,458.899993896484,445,454.475006103516,2337712,381.403350830078
"108",452.5,463,452.5,460.674987792969,2137298,386.606536865234
"109",460.5,467.950012207031,458.924987792969,464.350006103516,2268428,389.690704345703
"110",466.5,471.25,453.875,455.799987792969,4105194,382.515289306641
"111",456.475006103516,462,455.825012207031,457.399993896484,2961048,383.858093261719
"112",460,462.899993896484,457.024993896484,461.850006103516,2113706,387.592590332031
"113",464,470,460.524993896484,468.475006103516,3755080,393.152404785156
"114",468.475006103516,477,465.524993896484,474.149993896484,6186584,397.914978027344
"115",477.25,478.674987792969,465.625,466.600006103516,2653666,391.578826904297
"116",466.450012207031,470.274993896484,457.700012207031,460.225006103516,2812474,386.228851318359
"117",460.5,464.375,453.200012207031,455.475006103516,2820262,382.242614746094
"118",456.049987792969,458.5,449.549987792969,451.274993896484,3208902,378.717956542969
"119",453.524993896484,460.899993896484,450.924987792969,452.399993896484,4036700,379.662078857422
"120",452.450012207031,458.75,452,454.450012207031,4255720,381.382354736328
"121",454.5,457.75,453.299987792969,455.200012207031,3249236,382.011810302734
"122",456.100006103516,462.5,455.149993896484,460.524993896484,5751028,386.480682373047
"123",463.225006103516,464.975006103516,452.450012207031,454.799987792969,13566568,381.676055908203
"124",457.049987792969,464.375,456.674987792969,463.125,6059554,388.662658691406
"125",463.5,466.225006103516,460.424987792969,463.049987792969,1776396,388.599609375
"126",465,469.950012207031,458.575012207031,468.75,2054476,393.383178710938
"127",468.475006103516,469.25,462,462.825012207031,1547894,388.410797119141
"128",464.049987792969,467.75,460.5,465.524993896484,3416140,390.676696777344
"129",467.5,474.774993896484,461.5,471.950012207031,5055508,396.068725585938
"130",474.5,482.5,472.950012207031,480.774993896484,3711984,403.474822998047
"131",497.5,497.5,487.524993896484,489.774993896484,11042854,411.027770996094
"132",491.850006103516,500.549987792969,489.575012207031,496.725006103516,10209714,416.8603515625
"133",502.975006103516,509.899993896484,501,503.024993896484,10093442,422.147399902344
"134",498.5,498.899993896484,488,491.674987792969,11524056,412.622253417969
"135",492.5,495.450012207031,485.100006103516,486.049987792969,3404444,407.901672363281
"136",488.600006103516,492,484.5,490.149993896484,3241946,411.342437744141
"137",492.950012207031,498.399993896484,492.024993896484,494.950012207031,3784400,415.370758056641
"138",495,497.25,488.25,491.049987792969,1501536,412.097778320312
"139",491.799987792969,502.25,490.274993896484,499.600006103516,4379550,419.273040771484
"140",501.5,505.475006103516,495.549987792969,502.424987792969,3296730,421.643829345703
"141",500.75,504.5,494.575012207031,495.799987792969,2925630,416.084014892578
"142",496.5,496.75,480,482.149993896484,5643672,404.628692626953
"143",482.149993896484,483.975006103516,472.524993896484,476.299987792969,7970088,399.719207763672
"144",479.5,484.850006103516,475.25,481.725006103516,4929768,404.272064208984
"145",486.5,490.575012207031,471.549987792969,473.575012207031,6447110,397.432434082031
"146",475.174987792969,483.25,473.674987792969,482.549987792969,4771570,404.964416503906
"147",484,490,482.5,489.325012207031,3568096,410.650177001953
"148",488,492,479.274993896484,480.25,3200706,403.859558105469
"149",483.024993896484,484.950012207031,478.725006103516,481.825012207031,2289018,405.184112548828
"150",484,484.274993896484,476.5,478.25,2165794,402.177642822266
"151",480.450012207031,485.475006103516,479.549987792969,484.399993896484,2235882,407.349365234375
"152",484.5,484.899993896484,478.625,482.274993896484,1517966,405.562408447266
"153",483.975006103516,483.975006103516,477.549987792969,478.325012207031,2005458,402.240753173828
"154",480.649993896484,483.899993896484,478.149993896484,483,2417448,406.172058105469
"155",482.975006103516,492.125,482.75,491.5,2885640,413.320098876953
"156",494.075012207031,501,489.5,499.850006103516,4962034,420.341888427734
"157",498.899993896484,507.399993896484,496.149993896484,498.625,5908118,419.311676025391
"158",500,503.899993896484,497.524993896484,501.524993896484,2960410,421.750457763672
"159",502.5,503.25,493.5,494.125,2829604,415.527526855469
"160",500.899993896484,507,499.174987792969,502.299987792969,9839198,422.402252197266
"161",505,514.049987792969,505,512.825012207031,5537558,431.253021240234
"162",515.224975585938,519.525024414062,510.075012207031,511.674987792969,4540390,430.285888671875
"163",513,520.150024414062,512.5,519.5,2488450,436.866271972656
"164",520,523.375,518.450012207031,520.375,2626156,437.602081298828
"165",519.150024414062,520.575012207031,513.5,516.424987792969,4063384,434.280426025391
"166",514.5,516.450012207031,506.774993896484,508.274993896484,4883942,427.4267578125
"167",510.5,527.5,509.75,523.224975585938,6558672,439.998809814453
"168",526.5,530.5,522.299987792969,524.575012207031,4454306,441.134063720703
"169",525.575012207031,539.5,525.5,538.174987792969,5584742,452.570770263672
"170",537.900024414062,543.5,534,539.474975585938,5701112,453.663970947266
"171",537.5,544.900024414062,532.700012207031,544.400024414062,5991810,457.805694580078
"172",543.474975585938,543.474975585938,532.674987792969,536.974975585938,4379878,451.561614990234
"173",538.5,548.450012207031,538.5,544.349975585938,8205078,457.763488769531
"174",545,549.5,541,542.549987792969,8472420,456.249847412109
"175",546,549.5,541.049987792969,543.400024414062,4139134,456.964813232422
"176",542,544.224975585938,532.599975585938,535.349975585938,7290574,450.195129394531
"177",535.025024414062,542.200012207031,535.025024414062,539.200012207031,3018112,453.432800292969
"178",540,545.5,539.200012207031,541.950012207031,2745526,455.745300292969
"179",541.5,549.224975585938,540.549987792969,543.650024414062,4439812,457.174957275391
"180",545.5,546,539.275024414062,542.450012207031,6595630,456.165863037109
"181",542.950012207031,553,540.275024414062,548.150024414062,4432578,460.959075927734
"182",551,562.525024414062,547.150024414062,558.174987792969,5664544,469.389526367188
"183",560.049987792969,560.424987792969,542.575012207031,545.075012207031,2870394,458.373168945312
"184",546.974975585938,552.224975585938,544.25,546.099975585938,5731064,459.235137939453
"185",546.049987792969,549.875,542.75,543.900024414062,4445086,457.385223388672
"186",542.599975585938,550.5,540.5,549.200012207031,3406600,461.842102050781
"187",549.950012207031,550.849975585938,536.900024414062,545.650024414062,4730720,458.856811523438
"188",542.424987792969,546.424987792969,530.5,538.549987792969,3891118,452.886138916016
"189",536,549,535.049987792969,542,2895914,455.787322998047
"190",535,542.275024414062,524,536.049987792969,2311830,450.78369140625
"191",533.25,539.525024414062,521.724975585938,534.200012207031,2694524,449.228088378906
"192",529.5,531.525024414062,519.275024414062,525.900024414062,4523678,442.248352050781
"193",512.75,512.75,499,504.5,6266576,424.252197265625
"194",501.649993896484,503.5,487.25,492.575012207031,4651748,414.224090576172
"195",490,503.075012207031,490,501.475006103516,3614908,421.708374023438
"196",500,506.25,494.524993896484,501.700012207031,3003220,421.897644042969
"197",503.5,518,503.5,512.125,3253970,430.664398193359
"198",508,509.700012207031,476.649993896484,479.25,6869592,403.018585205078
"199",482,493.950012207031,478.575012207031,490.024993896484,3774108,412.079681396484
"200",485,491.799987792969,473.799987792969,475.774993896484,2948962,400.096405029297
"201",487.5,495.274993896484,472.899993896484,490.350006103516,8442982,412.352966308594
"202",489.399993896484,505.725006103516,484,502.424987792969,6176258,422.507263183594
"203",499.975006103516,499.975006103516,481,483.299987792969,3615756,406.424407958984
"204",482.600006103516,495.975006103516,476.875,492.825012207031,2786080,414.434326171875
"205",493.649993896484,508.475006103516,488.350006103516,502.424987792969,6121068,423.366333007812
"206",502.649993896484,532.849975585938,501,527.799987792969,6582228,444.748413085938
"207",527.5,528.724975585938,501.75,504.450012207031,3946070,425.072692871094
"208",508,514.75,497.575012207031,502.299987792969,5575206,423.261077880859
"209",502.75,512.075012207031,501.899993896484,510.375,1938928,430.065368652344
"210",511.375,521,506.799987792969,514.450012207031,2921884,433.499145507812
"211",514.5,517.424987792969,513.375,515.775024414062,139254,434.61572265625
"212",521.5,523.5,506.75,513.950012207031,7343566,433.077880859375
"213",516.224975585938,529.5,516.025024414062,518.400024414062,4782454,436.82763671875
"214",519.924987792969,527.424987792969,514.674987792969,516.599975585938,2737474,435.310821533203
"215",515.5,515.700012207031,481.5,498.549987792969,3033632,420.10107421875
"216",499.950012207031,514.5,490.899993896484,494.375,3582306,416.583099365234
"217",498.5,518.900024414062,496.875,511.100006103516,6698234,430.676330566406
"218",511.100006103516,521.400024414062,507.125,520.049987792969,4180070,438.218048095703
"219",517.5,517.5,501.649993896484,504.475006103516,2628564,425.093811035156
"220",501.524993896484,507,489.774993896484,492.575012207031,2503064,415.066375732422
"221",494,501,487.700012207031,489.524993896484,3129880,412.496185302734
"222",492.25,502.950012207031,481.5,500.25,4758562,421.533660888672
"223",499.350006103516,514.5,496.5,511.575012207031,4103018,431.076599121094
"224",511.600006103516,523.875,506.174987792969,521.549987792969,2460574,439.481903076172
"225",521.650024414062,522.674987792969,504.25,506.725006103516,3260512,426.98974609375
"226",509,513.150024414062,502.125,507.5,4219388,427.642761230469
"227",510.549987792969,512.849975585938,502.350006103516,509.100006103516,2908898,428.990936279297
"228",509.049987792969,521.5,508.524993896484,518.125,2836286,436.595947265625
"229",518.224975585938,529,511,525.525024414062,3873412,442.83154296875
"230",524.674987792969,532.75,504.5,506.25,4051262,426.589538574219
"231",500,500,467.225006103516,480.975006103516,21093670,405.291595458984
"232",479.975006103516,485.350006103516,468.549987792969,471,6182964,396.886199951172
"233",470.5,482.575012207031,465.350006103516,478.424987792969,5605848,403.142883300781
"234",482.5,487,471.649993896484,485.625,3653708,409.209869384766
"235",485.024993896484,491.274993896484,481.725006103516,489.024993896484,2756644,412.074920654297
"236",483,484.399993896484,475,480.600006103516,4611032,404.975555419922
"237",482.549987792969,487,476.950012207031,485.825012207031,2792580,409.37841796875
"238",484.975006103516,494.399993896484,479.700012207031,492.600006103516,3874502,415.08740234375
"239",490,491.799987792969,477,478.575012207031,6117266,403.269287109375
"240",474.149993896484,482.350006103516,474,479.75,4527954,404.259338378906
"241",478.524993896484,482,472.5,477.225006103516,10439250,402.131744384766
"242",477.5,477.950012207031,467.575012207031,468.924987792969,2941564,395.1376953125
"243",469,473.850006103516,465.5,471.399993896484,2434064,397.223297119141
"244",474.5,480,471.325012207031,474.399993896484,5096808,399.751190185547
"245",476.049987792969,481.5,475,479.174987792969,1556666,403.774810791016
"246",481.225006103516,483.299987792969,477.799987792969,482.174987792969,1437004,406.302764892578
"247",481,482.5,476.424987792969,479.924987792969,717468,404.406799316406
"248",479.5,481,469.575012207031,473.174987792969,2270096,398.718994140625
"249",475,480,472.5,474.174987792969,2809224,399.561645507812
"250",473,475.274993896484,462.5,466.174987792969,3077278,392.820495605469
"251",469.950012207031,475,467.950012207031,470.774993896484,2344752,396.696624755859
"252",474,474,466.549987792969,472.575012207031,3031576,398.213348388672
"253",473.5,474.274993896484,466.149993896484,469.200012207031,2471720,395.369415283203
"254",471.5,471.5,466,467.924987792969,1832096,394.295104980469
"255",467.5,470.5,460,470.024993896484,4331368,396.064605712891
"256",470.5,472,464,468.600006103516,1956808,394.863891601562
"257",464.5,477.950012207031,464.5,473.850006103516,3693892,399.287750244141
"258",474,477.100006103516,468.375,469.125,1701242,395.306304931641
"259",467.549987792969,478.5,466.549987792969,477.350006103516,3690234,402.236999511719
"260",474.299987792969,484.375,473.174987792969,483.149993896484,4685056,407.124298095703
"261",484.524993896484,490.75,481.024993896484,482.875,3265418,406.892608642578
"262",481,482.274993896484,468.5,470.375,4791592,396.359558105469
"263",473.75,474.975006103516,469.350006103516,472.225006103516,5641586,397.918426513672
"264",472.450012207031,476.850006103516,469.625,473.225006103516,2954782,398.761108398438
"265",474.5,487.850006103516,473.049987792969,484.700012207031,4310008,408.430358886719
"266",486.5,490,481.950012207031,488.899993896484,3029930,411.969543457031
"267",489,497.424987792969,480.549987792969,494.225006103516,4733138,416.456634521484
"268",509,517.5,500.75,509.200012207031,14053348,429.075317382812
