,BHARTIARTL.NS.Open,BHARTIARTL.NS.High,BHARTIARTL.NS.Low,BHARTIARTL.NS.Close,BHARTIARTL.NS.Volume,BHARTIARTL.NS.Adjusted
63,364.1079407,364.828949,354.1490479,356.041687,4025117,344.486084
64,358.7905273,361.3140259,352.5267639,355.005249,9747139,343.4832764
65,355.2756042,357.3485107,345.2716675,346.9389954,9425575,335.678833
66,345.0914001,348.5161743,339.4585571,342.7481384,13296149,331.6239929
67,343.4240723,348.5161743,337.5208435,347.4797363,13281396,336.2020264
68,349.6878052,352.2113342,345.4969788,347.254425,7693575,335.9839783
69,346.0827942,347.4346619,341.7567444,342.65802,4967973,331.5367737
70,345.1364746,348.0655518,338.6924744,340.5851135,7738347,329.5311279
71,339.7739868,342.7481384,337.5208435,339.4585571,4140008,328.4411926
72,339.7739868,345.5870972,337.2054138,344.3253479,6356203,333.1499939
73,345.8124084,353.1576538,344.5957031,346.3081055,6360948,335.0684814
74,350.3637695,358.069519,347.3896179,356.3120728,3848720,344.7477112
75,354.6897888,363.8375549,352.7971497,362.3054199,7492919,350.5465088
76,361.8547974,366.361084,357.6639404,363.0715027,4195101,351.2877502
77,362.2153015,368.2537231,357.4386292,366.1357727,6982218,354.252533
78,373.526062,385.1973572,371.3179932,378.3928528,22192116,366.1118164
79,378.5280457,378.5280457,365.4147644,368.7944641,13874130,356.8249512
80,366.1357727,371.0926819,361.4041748,368.388916,5013031,356.4325562
81,366.8117065,372.4445801,364.2881775,369.1099243,3633132,357.1301575
82,372.1291199,372.1291199,365.9104614,368.1185303,6754394,356.170929
83,366.1808167,367.7129517,359.6016541,364.4684448,4124205,352.6393127
84,370.2815552,377.0409851,355.0953674,357.573822,15994662,345.9685059
85,361.8547974,364.6036377,356.4472351,358.9257202,6553080,347.2765198
86,361.8097229,363.1616211,357.6188965,361.5393372,3955811,349.8053284
87,363.3869324,369.0648499,357.9793701,362.7109985,9019801,350.9389038
88,364.8739929,372.8501282,364.0178223,371.4081116,9023511,359.3537598
89,360.638092,362.9363098,343.8296509,348.4260559,25555353,337.1176147
90,347.8853149,355.0953674,340.9456177,345.3167114,9823967,334.1091919
91,345.1815186,349.822998,340.9906921,344.235199,7078344,333.0627441
92,345.1364746,345.1364746,337.0702209,338.2869263,6766242,327.3075562
93,339.9992981,341.5314331,329.3644714,331.3021851,9999816,320.54953
94,331.7077332,331.7077332,319.991394,325.6693115,12433574,315.0994568
95,325.6693115,332.7892456,320.1265869,324.4526062,5482372,313.9222717
96,321.7037659,334.4565735,316.8820496,326.1199341,7236788,315.5354309
97,326.0748901,329.6799011,319.2703857,321.5686035,6604278,311.1318359
98,323.5513611,336.9801025,321.6587219,335.1775818,4997302,324.2991638
99,335.5380859,342.4777527,330.7614136,339.7289124,4145304,328.7027588
100,340.3147278,343.198761,334.1861877,338.1066589,6609989,327.1331177
101,338.8276672,344.0098877,334.5917664,341.7117004,3858054,330.6211853
102,341.4863892,341.4863892,336.1689453,338.6924744,3737750,327.6999512
103,338.9628601,345.3617859,334.5917664,336.7097168,11979616,325.7815247
104,337.565918,347.795166,335.7633972,345.8124084,4548210,334.5888062
105,346.0827942,348.5612488,333.5553284,335.5380859,3958335,324.6479187
106,334.7269592,335.4930115,322.2445374,328.3280334,5535807,317.671875
107,326.3452454,344.190155,326.3452454,342.2524414,5566018,331.1443787
108,342.2073975,348.1106262,337.9714661,342.4327087,4036551,331.3187561
109,342.0271301,345.5870972,335.4930115,340.2696838,4298662,329.2259216
110,340.4499207,353.1126099,340.4499207,350.4088135,6040503,339.0360413
111,351.445282,354.5545959,342.0722046,343.0635681,6132581,331.9291382
112,337.0702209,345.0914001,336.4393311,338.5572815,7432828,327.5691528
113,336.6195984,346.0827942,336.6195984,339.3233643,5218952,328.3103638
114,341.3061218,342.703064,333.6454468,340.9005737,6339567,329.8363953
115,340.630188,343.2888794,331.7077332,334.2763062,3120256,323.4270935
116,334.3664551,338.7825928,332.7441711,334.5466919,3962117,323.6887207
117,335.7183228,339.3233643,333.8707581,335.1775818,2785850,324.2991638
118,337.9264221,337.9714661,327.8773804,332.2935486,4261882,321.5086975
119,334.3213806,339.3233643,330.1305237,337.565918,3404583,326.6099548
120,335.2677002,340.630188,335.0874634,337.2054138,3337617,326.2611389
121,337.0702209,344.9562073,336.3492126,342.65802,4792013,331.5367737
122,343.6043396,343.8746948,336.2590942,338.5572815,3786049,327.5691528
123,336.7998352,343.7395325,332.1583557,340.630188,6498784,329.5747681
124,338.2418518,345.4519043,338.2418518,344.235199,3820380,333.0627441
125,343.4691467,343.7395325,329.4545898,331.7077332,4872211,320.9418945
126,337.6109619,337.6109619,329.9502869,334.1411438,3092637,323.2962952
127,334.2312622,335.1775818,326.8860168,331.1219177,4355428,320.3750916
128,328.9588928,330.5361023,324.1371765,327.5168762,7104382,316.8870544
129,326.255127,329.319397,324.3624878,326.4804382,8008826,315.8842773
130,329.8601685,330.2206726,325.8946228,326.3452454,5248262,315.7534485
131,326.7057495,333.2849426,326.7057495,331.4824219,1879352,320.7239075
132,332.4738159,332.4738159,325.2637329,326.255127,2085140,315.6662598
133,328.9588928,328.9588928,324.7680664,326.3903198,2299214,315.7970886
134,328.0576477,328.8237,322.06427,323.5062866,5311215,313.0066223
135,320.8475952,324.2272949,310.7535095,313.0967712,3618410,302.9349365
136,312.7362671,316.0709229,306.4274597,308.7256775,5420158,298.7057495
137,310.1226196,311.0238953,298.3161621,303.543457,5322210,293.6917114
138,305.5262146,313.1868896,304.2644653,310.9337463,5027938,300.8421631
139,309.1312561,313.367157,306.7429199,311.2942505,4212334,301.190918
140,311.3843994,324.4526062,310.9337463,323.5062866,4145242,313.0066223
141,325.714386,330.2657166,320.1716309,321.5686035,4350541,311.1318359
142,320.0364685,320.6673279,309.5818787,317.5129395,5175174,307.2078247
143,318.1888733,324.4526062,317.5579834,322.3346558,3816677,311.8730469
144,324.3624878,336.9801025,316.927124,328.6885376,9016962,318.0207214
145,323.5513611,350.4989624,320.2167053,345.4068604,7476176,334.1963806
146,344.2802734,353.7885437,341.3061218,352.0310974,8096298,340.6056519
147,351.4903259,359.6016541,344.8660889,346.5334167,9444961,335.2864075
148,345.5420227,346.758728,332.7441711,336.1689453,6186750,327.3869934
149,337.7912292,339.6838684,333.8256836,337.5208435,3647704,328.7035522
150,337.8362732,349.41745,337.7011108,347.6600037,4039536,338.5778503
151,347.6600037,348.6063232,341.8018188,344.190155,2430919,335.1986389
152,342.5678711,349.5976868,336.5294495,347.254425,3321970,338.1828308
153,348.1556702,348.1556702,328.5082703,330.806488,12249927,322.1646118
154,331.842926,337.7912292,329.0490417,333.2849426,4489796,324.5783081
155,332.4738159,338.6474304,327.1563721,333.6003723,4235777,324.885498
156,333.6003723,335.8985901,328.0576477,330.7614136,3215464,322.1207275
157,330.355835,337.0702209,329.1391602,335.2677002,3012465,326.5092773
158,335.3127747,337.9714661,329.9953613,334.7269592,3362891,325.9826355
159,335.6282043,336.9350281,331.0317993,333.9608765,2837782,325.2365723
160,328.0576477,333.8256836,327.246521,331.8880005,3451323,323.217926
161,335.5380859,339.5486755,331.7528076,333.375061,4746745,324.6660767
162,333.4651794,334.1861877,328.9588928,332.5188599,2318341,323.8322754
163,333.4651794,345.9025269,331.1219177,341.7117004,6589318,332.7849426
164,344.5957031,347.6149292,338.3319702,339.59375,4072000,330.72229
165,340.6752319,344.6858521,335.943634,337.8813477,4481303,329.054657
166,340.0443726,346.9840393,338.5572815,345.2716675,7796683,336.2518921
167,342.3425598,347.8853149,338.8727417,345.9476013,8709625,336.9101868
168,348.7865601,349.0118713,342.8833313,345.9025269,4176986,336.866272
169,344.5506592,345.5870972,338.602356,340.9906921,3202349,332.0827637
170,337.9714661,340.5400696,330.0854797,335.3127747,6639329,326.5531616
171,337.0251465,337.7011108,331.7528076,335.5380859,2611929,326.772583
172,336.9801025,352.6619568,332.383667,351.1298218,5463110,341.9570007
173,350.8594666,358.2497559,344.4605408,350.0483093,5613805,340.9037476
174,350.1384583,353.6533508,340.1795654,341.3061218,5815679,332.3899841
175,343.2888794,344.4154663,335.0874634,339.5036011,4065958,330.6345215
176,340.6752319,349.8680725,336.1689453,345.72229,3596796,336.6907349
177,342.6129456,352.3916016,339.8641052,344.3253479,3424364,335.3303223
178,342.65802,346.8038025,335.7633972,336.7998352,2955053,328.0013733
179,337.5208435,342.8382568,324.7229919,333.5102539,2182182,324.797699
180,328.8687744,342.3425598,321.9741516,333.915802,6106651,325.1927185
181,333.8256836,336.0788269,315.890686,321.027832,7884016,312.6414185
182,323.7315979,327.742218,310.0325012,324.9032288,6854558,316.4155579
183,327.1563721,328.9588928,321.8840332,325.6242371,4398347,317.1177673
184,325.8045044,327.5619507,319.6308899,321.5686035,4483893,313.1680298
185,321.5686035,323.5513611,302.056366,305.120636,12408231,297.1497803
186,305.5262146,306.4274597,289.9344482,294.4858093,10867591,286.7927856
187,293.8098755,294.9815063,285.1127319,287.0053711,7389608,279.5077515
188,284.2114868,286.104126,272.3148804,279.5249329,8969681,272.2227173
189,278.0378723,284.7071838,263.0769958,269.1154175,7954131,262.085144
190,269.2956848,269.2956848,262.2658691,266.0511475,10015308,259.1009216
191,266.997467,267.5832825,258.6608276,260.4633484,9499251,253.6590881
192,260.4633484,273.8019714,256.1373291,265.9610291,11334821,259.0131531
193,260.4182739,265.6906433,254.3798676,257.1737671,5194191,250.4554291
194,259.5621033,263.7078857,256.5428772,261.409668,9995231,254.5806885
195,261.409668,264.0683899,256.0021362,262.3559875,2892892,255.5022888
196,263.5276184,266.6820374,260.6436157,264.969635,3341220,258.0476379
197,267.2227783,268.8901062,256.5428772,260.0127258,4302545,253.2202454
198,258.6608276,264.2486267,256.4978027,258.9312134,4139025,252.1669769
199,260.868927,261.3645935,249.5130768,257.5342712,7247010,250.8065491
200,255.1008759,261.905365,255.0558014,257.6694641,7364748,250.9381866
201,261.3645935,296.2883301,258.3453979,284.6621094,13531404,277.2256775
202,276.6859741,279.7502441,263.3023071,266.3665771,16981629,259.4081116
203,267.7635193,275.784729,258.6608276,268.5296021,8719999,261.5146179
204,269.56604,273.5766296,261.3645935,265.0597534,6271130,258.135437
205,265.3752136,267.8536682,260.7787781,263.7078857,5334354,256.8188477
206,263.978241,265.8708801,251.3606567,263.4825745,8163543,256.5994568
207,264.0683899,268.5746765,258.9762878,264.5190125,5268238,257.6087952
208,264.8795166,277.4069824,264.5190125,272.224762,4910534,265.1132507
209,271.098175,275.2439575,268.5746765,273.2612,4841471,268.3436279
210,273.9822083,277.5421753,272.9908142,274.9285278,2943744,269.9809875
211,278.4884949,278.4884949,273.9371338,276.0100403,307017,271.0430298
212,261.1843567,273.4414673,260.1929626,270.1518555,9425801,265.2902527
213,271.2784424,274.8834534,264.969635,266.9523926,6792319,262.1483459
214,266.7721558,273.9822083,261.6349792,268.1690979,4317488,263.3432007
215,270.3771667,281.0120239,268.5746765,271.5488281,5418605,266.6620789
216,271.5488281,276.4155884,268.5746765,274.3427124,4493893,269.4056702
217,272.9908142,303.543457,272.1796875,299.8933411,25046229,294.496521
218,296.8741455,305.4360962,287.5010681,303.588501,13062401,298.1251831
219,300.2088013,305.9317932,295.8827515,299.1723633,11910774,293.7884827
220,298.3161621,305.9317932,297.5500793,299.8482971,9406787,294.45224
221,299.1272888,306.2472229,289.664093,295.4772034,9903933,290.1598206
222,295.6574402,305.4360962,295.6574402,301.515625,6623860,296.0895996
223,300.9298096,302.7322998,292.0974731,295.7475586,7734474,290.425354
224,299.2174072,299.9384155,280.2910156,283.0848999,10180878,277.9905396
225,289.3035889,290.204834,281.1922607,285.8788147,9217365,280.7341919
226,287.5010681,292.2777405,280.0206299,282.5441589,6595578,277.4595642
227,285.2479248,289.3035889,283.4454041,288.177002,3368628,282.9910278
228,289.3035889,291.5567322,279.6150513,287.0954895,7156660,281.9289856
229,288.131958,289.168396,279.5700073,281.913269,5027352,276.8399963
230,280.2910156,280.2910156,272.1796875,273.9822083,6566491,269.0516663
231,274.8834534,277.4069824,269.4308472,273.9371338,5298884,269.0074158
232,268.9802246,271.8642578,262.1306763,265.8258362,5748768,261.0420532
233,259.5621033,265.3301392,254.154541,261.5899353,9994368,256.8824158
234,264.969635,280.2910156,262.7164917,275.3791504,10299827,270.4234619
235,278.0378723,281.9583435,271.7741394,273.1710815,7666679,268.2551575
236,275.0637207,300.479187,275.0637207,287.7263794,22730782,282.5485229
237,287.7263794,291.2863464,281.913269,284.0762939,6809035,278.9641113
238,283.1750183,289.0332031,280.8317566,286.4195557,6272518,281.2651978
239,287.9516907,292.0073547,286.6448669,290.8357239,5789644,285.6018677
240,285.6985474,289.7992859,282.9947815,285.2929993,5987582,280.1589355
241,288.4023132,292.6832886,275.4242249,277.4971008,12363968,272.5032959
242,279.2095032,281.4626465,274.2075195,278.5786133,5225655,273.5653992
243,277.7674866,291.1061096,272.720459,288.8078918,8367166,283.6105347
244,291.2863464,291.736969,282.9947815,285.4281616,8764732,280.2915955
245,285.608429,289.3035889,283.4454041,285.2929993,5184819,280.1589355
246,287.5010681,289.2134705,280.381134,281.6428833,4210832,276.5744934
247,284.7522278,290.204834,282.3638916,287.9516907,6117146,282.7697449
248,285.608429,289.3035889,278.5786133,281.7780762,6218991,276.7072449
249,281.6428833,284.3466797,277.5421753,282.5441589,6230813,277.4595642
250,281.5978394,292.6382446,281.5978394,290.6104126,11361086,285.3806458
251,292.3678589,295.5222473,290.2949524,292.8635559,5511088,287.5932312
252,291.7820435,298.9920959,291.3314209,296.7389526,7194973,291.3988647
253,300.2989197,304.5348206,294.9815063,301.4705505,8018192,296.0453491
254,303.3181458,305.2107849,299.5779114,303.9940796,5748158,298.5234375
255,303.8588867,303.9940796,296.5136414,302.011322,5922578,296.5763855
256,301.1100464,301.7409363,295.7475586,298.8569031,3674704,293.4786987
257,297.4148865,305.8416443,294.260498,304.3996277,5706902,298.9216614
258,303.4983826,311.1590576,298.6766663,300.9748535,7705383,295.5585632
259,300.1186829,303.4983826,297.5951538,299.2624817,4569576,293.8769836
260,297.8655396,299.6229858,274.252594,280.4262085,16359865,275.3796997
261,280.0206299,284.3466797,275.784729,280.6064453,8621248,275.5567017
262,281.1922607,281.2823792,271.7741394,274.748291,8770625,269.8039551
263,276.5057373,277.0464783,272.4500732,273.7118225,5617992,268.7861328
264,276.4155884,277.4069824,265.4202576,271.8642578,10389592,266.9718628
265,273.9822083,281.1922607,272.1796875,277.1365967,6040052,272.1492615
266,277.5872498,278.8039246,265.6005249,275.0186462,4546062,270.069458
267,274.8834534,279.0743103,271.9093018,277.4520569,3210022,272.4590759
268,278.4884949,282.0033875,270.4673157,273.7118225,6553462,268.7861328
269,274.4328308,279.7953186,273.2161255,276.1452332,9493241,271.1757813
270,274.9736023,289.2134705,274.8834534,281.0570679,9243929,275.9992065
271,279.38974,280.0657043,272.3599548,276.280426,3895812,271.3085022
272,266.2313843,280.8768311,263.933197,277.7674866,14678663,272.7688293
273,276.6859741,279.8403931,271.2784424,278.2631836,5202682,273.2555847
274,278.1279907,283.3552856,275.0637207,280.4262085,3852519,275.3796997
275,278.4884949,283.1750183,275.8748474,282.3188477,3413931,277.2382813
276,283.8960266,284.3016052,280.2910156,281.3725281,3303611,276.3089905
277,280.921875,284.4367981,279.0743103,280.5163269,2226134,275.4682007
278,278.4884949,279.2996216,267.2227783,271.098175,8573394,266.2195129
279,271.2784424,275.8297729,267.9888611,274.5229492,6727458,269.5826721
280,276.5958557,276.821167,270.4222412,272.6753845,4440252,267.7683716
281,273.8920898,282.5441589,271.7741394,273.7118225,7593977,268.7861328
282,275.3791504,280.1558228,274.8384094,278.4884949,6216966,273.4768677
283,275.6946106,280.2910156,273.0809631,279.2996216,5805770,274.273407
284,278.6687317,285.2479248,277.6322937,282.8595886,6199607,277.7692871
285,282.9947815,288.4023132,280.8317566,285.9238586,4154758,280.7784119
286,284.5269165,288.8529663,282.4540405,284.3016052,5562215,279.1853943
287,287.4559937,293.1339111,283.3102112,288.5375061,4527145,283.3450012
288,292.8184814,294.6660767,284.7522278,286.6448669,7687680,281.4864502
289,286.4195557,286.4195557,272.2698059,277.2717896,29577827,272.2820435
290,277.5872498,278.6687317,273.6217041,277.4520569,11396759,272.4590759
291,280.2459412,282.3188477,277.857605,278.848999,7093395,273.8308716
292,279.38974,281.3725281,276.6859741,277.2717896,6466583,272.2820435
293,279.1644287,281.1922607,277.2717896,278.2181091,4441514,273.2113342
294,278.5335693,303.8138123,278.2181091,300.8396606,17059011,295.4258118
295,299.9384155,319.0450745,296.829071,317.0623169,30070085,311.3565063
296,314.0881653,321.3432922,303.2730713,304.3996277,13993813,298.9216614
297,303.7236938,311.7899475,301.515625,308.5904846,6931287,303.0371704
298,310.0325012,310.7985535,298.4963989,304.3545837,11536718,298.8774414
299,304.6249695,309.7170715,296.7840271,298.0007019,5844953,292.6379089
300,299.2174072,305.9317932,299.2174072,303.4983826,5639437,298.0366516
301,303.8588867,306.3373413,299.5328369,301.019928,3309504,295.6028442
302,302.8224487,313.0967712,296.7840271,298.8118591,9113700,293.4345093
303,300.0285339,301.8310547,291.2863464,294.7111206,5253505,289.4075317
304,296.1080627,298.6766663,294.0351868,295.4321289,4247229,290.1155701
305,298.3161621,300.1186829,288.7628174,290.6554565,5951916,285.4248352
306,290.7456055,300.1186829,286.3744812,297.3698425,13616927,292.0184021
307,300.9298096,310.8887024,300.2989197,307.148468,7080411,301.6210632
308,309.1312561,323.5513611,309.1312561,321.2531433,22251488,315.4719238
309,320.8475952,327.1563721,313.1868896,315.440033,12250809,309.7634277
310,317.2425537,324.0019836,317.2425537,321.5686035,12168154,315.7816772
311,323.1908569,324.2272949,318.6394958,321.4334106,3728070,315.6489563
312,323.0105896,327.8773804,317.7382507,319.9012756,5656181,314.1444092
313,323.1457825,325.3538818,307.7793579,316.8820496,10073980,311.1795044
314,316.1610413,319.4055786,304.6249695,306.4274597,4759411,300.9130249
315,307.9595947,316.5666199,303.8588867,312.1504517,18189273,306.5330505
316,312.7362671,315.7554932,305.5262146,308.184906,8349759,302.6388855
317,310.8436279,314.5387878,301.7409363,313.367157,10210051,307.7278442
318,313.6375427,316.431427,307.1034241,314.3134766,9519380,308.6571655
319,314.9894104,315.8456116,299.8032227,312.6912231,16138821,307.0640564
320,310.0325012,323.1457825,303.3631897,314.899292,15339393,309.2324219
321,319.0105896,319.4031982,308.4096069,310.6672363,11627154,305.0765076
322,310.6672363,320.2866211,309.7838135,318.5197754,7161510,312.7877808
323,316.8511353,326.7649841,315.0842896,322.4460754,11517967,316.6434021
324,323.9184265,329.5133972,316.360321,319.4522705,5000316,313.7034607
325,318.0289917,320.7774048,308.2623596,314.3971863,6139942,308.7393494
326,316.9492798,323.3294983,315.6732483,318.2253113,7925814,312.4985962
327,318.4707031,327.6974792,318.4707031,325.3417053,9901409,319.486908
328,325.3417053,330.20047,320.4829407,327.3048401,14870120,321.4146729
329,333.7341309,334.5684814,315.526001,318.9614868,17735230,313.2215271
330,318.8633423,321.4154358,314.2008667,318.5197754,4864438,312.7877808
331,315.3296814,320.188446,306.8390808,309.6365662,7998137,304.0643921
332,313.0229797,322.3479309,309.3911743,318.1271667,7855974,312.4021912
333,315.5750732,321.3172607,308.8513184,312.7775879,6620278,307.1488953
334,310.1764221,333.4396667,309.3911743,330.3967896,10954653,324.4510193
335,329.8078613,331.7709961,322.642395,325.1453857,7782551,319.2941284
336,325.8815613,327.1576233,315.1333618,319.2068787,4591691,313.4624634
337,317.7345276,324.6055298,316.2131042,322.3970032,4117918,316.5952148
338,325.9306641,335.6481934,324.8999939,333.8323059,7858379,327.824707
339,333.7341309,333.8323059,322.4951477,324.5564575,4316609,318.7157898
340,324.8999939,331.7219238,322.5933228,328.9735107,6791987,323.0533752
341,331.3292847,342.5682678,328.0410156,332.5562439,5449864,326.5716248
342,333.7832336,349.43927,333.7341309,346.6908875,9756740,340.4518738
343,343.2553711,345.4148254,339.9671021,343.0590515,4004333,336.8854065
344,342.322876,345.2185364,335.4028015,339.2309265,8643505,333.1261597
345,337.4641113,338.7892456,331.6237488,332.5562439,4581547,326.5716248
346,333.7341309,343.1081543,333.2924194,340.3106689,14152211,334.1864929
347,342.5682678,345.9056091,338.1021423,342.3719788,11028688,336.2106628
348,345.0222168,349.1938782,342.421051,346.249176,5214139,340.0180969
349,344.5314331,349.3901978,343.3044434,345.9056091,6749428,339.6807251
350,346.2982483,349.3901978,342.0774841,347.2798157,10510811,341.0302124
351,347.2798157,355.2796326,345.3166809,350.5190125,5879853,344.2111206
352,348.2613831,357.9298706,347.1325989,356.7519836,5992522,350.3319092
353,356.3102722,360.1874695,351.6478271,356.5556641,5668149,350.1391296
354,355.721344,355.721344,350.5190125,353.267395,2868026,346.9100342
355,350.4699402,358.2243347,350.4699402,357.0464478,3839377,350.6211243
356,355.8685608,356.2612,345.1694336,346.789032,5170880,340.5482788
357,349.0466614,349.0466614,335.7954407,337.6604309,7087101,331.5839539
358,339.0346375,340.9487,334.9120178,338.7892456,4977568,332.6924438
359,340.1143494,341.5867004,328.1391907,334.8138733,4008250,328.7886353
360,332.9979553,343.5498657,332.9488831,342.1265869,3563847,335.9697571
361,341.0959167,343.4516907,336.3843689,337.4641113,9764198,331.3911438
362,338.7892456,342.1265869,337.1696472,338.7401428,3310679,332.6442261
363,339.0837097,345.5130005,338.2002869,342.1756592,2848907,336.0179443
364,343.5498657,345.5130005,336.2371521,339.1818542,4732848,333.0780029
365,340.8505249,344.3841858,334.6175537,342.2247314,13137225,336.0661011
366,341.9793396,343.5498657,336.1880798,340.2615967,8737050,334.1382751
367,340.6051331,343.4026184,338.7892456,342.0774841,3469130,335.9214783
368,342.5682678,347.9669189,340.9487,347.0834961,3816212,340.8374329
369,346.3963928,349.9300537,343.3044434,346.6908875,8473243,340.4518738
370,346.8381042,358.273407,346.4945679,356.0648804,8565250,349.657196
371,356.0648804,364.3100891,353.8563538,358.0770874,6878479,351.6332092
372,355.3287048,357.6844788,347.9178467,349.8319092,3543845,343.536377
373,349.43927,356.5556641,347.5742798,355.6231689,3931858,349.2234192
374,356.2121277,358.1752625,347.1325989,351.9422913,5299464,345.6088257
375,351.6478271,355.721344,349.7337341,354.1017456,3513505,347.7294006
376,354.1508179,354.1508179,347.6233826,349.5374451,4750306,343.2471924
377,351.0097961,352.7766113,342.7155151,344.1387939,3524295,337.9457092
378,344.5314331,348.4086304,343.2062988,344.2860413,3651688,338.0903015
379,344.0897217,346.887207,338.4456787,339.8689575,4765414,333.7527466
380,341.5867004,344.7277222,332.3599548,336.1880798,3711155,330.138092
381,337.1696472,339.6235657,329.9060059,333.6850586,2517348,327.6801147
382,332.7525635,337.1696472,329.4152222,336.2371521,3120156,330.1862488
383,336.6297607,342.0774841,331.1820679,337.2677917,3682410,331.1983948
384,337.6604309,338.3966064,329.5624695,332.6544189,4840787,326.6679993
385,328.8262939,337.120575,328.3845825,332.7525635,7600173,326.7643738
386,331.7709961,332.6544189,322.1516113,328.7281189,5089100,322.8123779
387,328.5318298,330.2495728,322.0534363,328.3845825,5072884,322.4750366
388,330.7894287,341.8811951,328.9735107,339.3781738,12960949,333.2707825
389,336.8751831,347.2307434,326.5686646,331.3783569,11065547,325.414917
390,328.8262939,332.5071716,315.2315369,317.9308472,9957404,312.2094116
391,325.8815613,348.4086304,321.1700439,337.2187195,28586783,331.1502075
392,333.8323059,354.9851379,332.8016357,351.1079407,15513355,344.7894897
393,347.5742798,368.4817505,347.5742798,361.6598511,17339262,355.1514893
394,361.2181396,366.0769043,355.8194885,359.3531494,12759435,352.886261
395,359.2549744,371.7700195,358.6660461,365.2916565,16351434,358.7178955
396,365.1444092,366.8621521,357.4390869,364.3100891,7844936,357.7539978
397,354.543457,358.273407,339.770813,345.1694336,14292351,338.9577942
398,348.4577026,357.1446228,340.8995972,354.543457,7813907,348.1631775
399,353.3655701,358.273407,348.4577026,354.8869934,5827109,348.5005188
400,356.7519836,359.5003662,353.1692505,354.3471375,4606667,347.9703674
401,353.8563538,355.6722412,350.8134766,351.4515076,5364922,345.1268616
402,351.4024048,353.5618896,346.6418152,348.3595581,4122882,342.0905457
403,348.4577026,350.617157,344.5314331,346.249176,3171984,340.0180969
404,347.4761353,352.3348999,344.0406494,349.8319092,4676421,343.536377
405,351.3533325,355.9667358,340.5069885,354.0035706,5024254,347.6329651
406,355.8194885,361.4144287,338.3966064,341.8811951,32805677,335.7287598
407,343.0590515,343.0590515,334.2249146,339.4272461,5628194,333.3189697
408,336.0408325,343.3044434,334.8629456,337.1696472,6040518,331.1020203
409,338.6419983,343.1572266,332.5071716,340.4088135,4855098,334.2828674
410,339.132782,339.5744934,329.3170776,330.6421814,4305439,324.6919861
411,329.8078613,340.9487,328.9244385,339.3291016,5241168,333.2225952
412,338.6419983,342.9118347,334.666626,341.2922363,3325608,335.1503906
413,343.7461548,347.4761353,338.7401428,342.8136597,6392799,336.6444092
414,344.4823303,350.8134766,343.1081543,349.8809814,3782198,343.5846252
415,355.083313,355.2796326,344.7277222,348.5558777,4900745,342.2833252
416,351.7950439,351.7950439,340.3597412,341.144989,5639186,335.0057678
417,341.1940918,343.2553711,334.6175537,336.7279358,5012583,330.6682739
418,336.6788635,339.0346375,332.1636353,337.6604309,5104088,331.5839539
419,342.3719788,342.3719788,326.4214478,333.5869141,8486044,327.5837402
420,335.304657,337.8076477,328.4336548,329.4152222,7631530,323.4871216
421,332.1636353,336.2371521,328.5318298,331.3783569,11891538,325.414917
422,333.4396667,358.371582,328.8753662,349.8319092,15819981,343.536377
423,349.43927,355.5740967,338.6419983,341.5867004,5854791,335.4395447
424,341.5867004,345.5130005,339.0346375,342.2247314,4811334,336.0661011
425,342.6173706,344.4823303,331.7709961,335.3537292,4697149,329.3187256
426,334.764801,340.6542053,334.1758423,337.7095032,4958745,331.6321106
427,337.6604309,348.3595581,332.9979553,342.6664429,3416220,336.4998779
428,346.4945679,367.9909668,337.9058228,360.2856445,19984719,353.8019714
429,363.1812744,363.8193054,340.4579163,344.4823303,7344343,338.2830811
430,344.4823303,349.0466614,335.0101929,338.5438538,5037665,332.4514465
431,341.8811951,342.2738037,328.0901184,333.2433472,4794009,327.2463684
432,331.7709961,340.3597412,330.8875732,335.2555847,3566103,329.2223816
433,336.7770081,354.1998901,332.7525635,352.7766113,8848384,346.4281006
434,356.2121277,377.9048462,355.3287048,370.2976685,48555442,363.6338501
435,368.0400391,378.2483826,365.7333679,375.8435364,11113337,369.0799255
436,377.3649597,389.6836853,373.2423706,386.2972717,10930620,379.3455505
437,382.8126831,384.7267456,374.5184021,376.5797119,8746356,369.8028564
438,374.0767212,379.6716614,370.395813,378.150238,9079900,371.3450928
439,377.9048462,380.3587646,372.0644836,378.7391663,4877679,371.9234314
440,377.8557434,379.2790222,373.4877625,376.4324951,4053714,369.6582947
441,374.7637939,389.1929016,360.4328613,367.205719,11570680,360.5975342
442,366.6167603,371.033844,348.4577026,353.7091064,13588127,347.3437805
443,347.427063,369.4142456,319.5013733,365.4879761,74062675,358.9107056
444,363.0830994,371.4264832,355.9176331,368.2363586,28275934,361.6096497
445,365.1444092,368.5799255,358.8623657,366.2241516,2033141,359.6336365
446,356.3102722,358.911438,346.5927124,353.267395,36912144,346.9100342
447,357.5863037,364.5063782,354.0035706,361.1690369,17185921,354.6694946
448,359.9420776,369.855957,357.0464478,367.3529358,13034332,360.7421265
449,356.6538391,369.4633179,356.6538391,366.1750488,13938891,359.5854187
450,371.2792358,374.6656494,367.1075439,371.033844,7763797,364.3567505
451,370.0522766,378.3956299,367.6474304,376.874176,6766429,370.0920105
452,377.9048462,378.2974548,363.4266663,364.6045532,8335534,358.0431824
453,367.8928223,368.5799255,362.2487793,364.8990173,4906572,358.3323364
