"","HINDCOPPER.NS.Open","HINDCOPPER.NS.High","HINDCOPPER.NS.Low","HINDCOPPER.NS.Close","HINDCOPPER.NS.Volume","HINDCOPPER.NS.Adjusted"
"129",60.1500015258789,61.4000015258789,60,60.5499992370605,1398841,58.1303672790527
"130",61,61.75,60.75,61.25,873674,58.8023986816406
"131",61.7000007629395,63.2000007629395,61.4000015258789,62.4000015258789,1537253,59.9064483642578
"132",62.4000015258789,62.5999984741211,60.7999992370605,61.0999984741211,968497,58.658390045166
"133",61.4000015258789,63,60.2999992370605,60.7000007629395,1438591,58.2743797302246
"134",61,61.0999984741211,58.5,59.4000015258789,927554,57.0263290405273
"135",59.4000015258789,59.5999984741211,55.8499984741211,56.7999992370605,1070964,54.5302238464355
"136",56.9500007629395,57.4000015258789,55,57,845078,54.7222366333008
"137",57.4500007629395,57.7999992370605,54.5499992370605,54.9000015258789,1014142,52.7061500549316
"138",55.8499984741211,55.8499984741211,53.8499984741211,54.5,712400,52.3221321105957
"139",53.9000015258789,54.5,53.0999984741211,53.75,710186,51.6021118164062
"140",54,56.4500007629395,53.75,55.9000015258789,1067724,53.6661949157715
"141",56,58.7000007629395,56,58,1460455,55.6822738647461
"142",58.5,59.1500015258789,57.4500007629395,58.0999984741211,1065982,55.7782783508301
"143",58.2999992370605,58.7999992370605,57.2999992370605,58.0499992370605,732551,55.7302665710449
"144",58.25,60.9000015258789,58,59.9500007629395,1270928,57.5543479919434
"145",60.7000007629395,61.4000015258789,59.6500015258789,60.4000015258789,1215414,57.9863662719727
"146",60.5,61.4000015258789,59.7000007629395,60.0999984741211,1161837,57.6983528137207
"147",60.9000015258789,67.6999969482422,60.9000015258789,65,7258634,62.4025459289551
"148",65.4499969482422,67.5,63.9000015258789,64.6500015258789,3712707,62.0665321350098
"149",65,66.5,63.0999984741211,63.6500015258789,2055912,61.1064949035645
"150",64.0500030517578,64.4499969482422,62.75,63.7000007629395,990127,61.1544914245605
"151",64,64.75,62.5,63.2000007629395,1290129,60.6744766235352
"152",63.0999984741211,64,62.4500007629395,62.7999992370605,914914,60.2904586791992
"153",63.2999992370605,64.4000015258789,63.2000007629395,63.9000015258789,1245576,61.346508026123
"154",65.9499969482422,66.5,64.1500015258789,64.6500015258789,2525552,62.0665321350098
"155",63.7000007629395,63.7000007629395,62.0999984741211,62.8499984741211,955899,60.3384628295898
"156",62.6500015258789,63.25,61,61.5499992370605,998811,59.0904083251953
"157",61.0499992370605,61.0499992370605,60,60.5999984741211,813331,58.1783752441406
"158",60.9000015258789,61.5,60.5,60.9000015258789,680887,58.4663848876953
"159",61.2999992370605,62.3499984741211,60.7999992370605,62.0499992370605,1119642,59.5704307556152
"160",62.4000015258789,62.5,61.2000007629395,61.5499992370605,674233,59.0904083251953
"161",61.5999984741211,61.75,60.0999984741211,60.5499992370605,602880,58.1303672790527
"162",60.5499992370605,60.5999984741211,59.25,59.75,842036,57.3623428344727
"163",60.25,61.7000007629395,60.0999984741211,60.9500007629395,1068565,58.5143928527832
"164",60.9500007629395,61.7000007629395,60.0999984741211,60.5499992370605,886799,58.1303672790527
"165",61.0999984741211,62.2000007629395,60.7000007629395,60.9500007629395,1290272,58.5143928527832
"166",62.7999992370605,66.9000015258789,62.7999992370605,63.4500007629395,4026232,60.9144859313965
"167",64,64.0999984741211,62.3499984741211,63,1284906,60.4824676513672
"168",63.2000007629395,63.7000007629395,62.5,62.7000007629395,962021,60.1944580078125
"169",62.75,62.75,60.4000015258789,60.7999992370605,694486,58.3703765869141
"170",60.1500015258789,60.4000015258789,58.7000007629395,59.5,839724,57.1223297119141
"171",60.2999992370605,60.4500007629395,58.7999992370605,59.25,752865,56.8823204040527
"172",59.5,60.9000015258789,58.5,59.7999992370605,1147740,57.4103393554688
"173",59.5,60,58.4500007629395,58.6500015258789,693502,56.3062973022461
"174",59.75,60.7000007629395,58.4000015258789,58.75,1157976,56.4023056030273
"175",58.6500015258789,58.75,57.0499992370605,57.8499984741211,597905,55.5382652282715
"176",58.3499984741211,59.3499984741211,58.2999992370605,58.9000015258789,750692,56.5463066101074
"177",58.0499992370605,61.2000007629395,58.0499992370605,60.6500015258789,1488599,58.2263832092285
"178",60.5999984741211,63.9000015258789,60.5999984741211,61.0499992370605,1730396,58.8529815673828
"179",61.4000015258789,62.3499984741211,60.2999992370605,60.7999992370605,924618,58.6119766235352
"180",61.0999984741211,62.3499984741211,55.6500015258789,58.75,1625779,56.6357574462891
"181",59.0999984741211,59.4000015258789,56.0999984741211,56.5499992370605,831426,54.5149269104004
"182",56.2000007629395,56.5499992370605,55.0499992370605,55.8499984741211,790040,53.8401145935059
"183",56.25,56.7000007629395,55.0499992370605,55.5,1059682,53.5027122497559
"184",55.75,56.3499984741211,54.2000007629395,54.5999984741211,660874,52.6351013183594
"185",55,55.1500015258789,50.0999984741211,51,1035625,49.1646575927734
"186",51.2000007629395,51.25,47,49.8499984741211,1005806,48.056037902832
"187",49.9500007629395,52.9000015258789,48.7000007629395,51.3499984741211,1014685,49.5020561218262
"188",50.75,52.7999992370605,50.4000015258789,50.6500015258789,873943,48.8272514343262
"189",50.8499984741211,50.8499984741211,46.5,47.2000007629395,1082602,45.501407623291
"190",47.25,47.4500007629395,45.25,46,809013,44.3445892333984
"191",46.2999992370605,46.4500007629395,45.0499992370605,45.2999992370605,666643,43.6697845458984
"192",45.5499992370605,48.25,45.5499992370605,47.5,935524,45.7906112670898
"193",46.3499984741211,53,45.4500007629395,51.8499984741211,3819144,49.9840660095215
"194",51.9500007629395,53.6500015258789,51.0999984741211,51.5,1910949,49.6466598510742
"195",51.75,52.7999992370605,50.7000007629395,52.0999984741211,991559,50.2250671386719
"196",52.2000007629395,53,51.3499984741211,52.4000015258789,720273,50.5142707824707
"197",52.9500007629395,53.2000007629395,50,50.4000015258789,669861,48.5862464904785
"198",49.4000015258789,50.3499984741211,47.25,47.9500007629395,930418,46.224422454834
"199",48.25,48.8499984741211,47,47.7999992370605,520352,46.0798149108887
"200",46.2000007629395,49.2000007629395,46.2000007629395,48.4500007629395,844058,46.7064208984375
"201",48.75,49.1500015258789,47.5499992370605,47.9000015258789,490501,46.1762161254883
"202",47.3499984741211,47.8499984741211,46.7000007629395,47.3499984741211,476585,45.6460075378418
"203",47.4000015258789,48.4000015258789,46.6500015258789,47.2000007629395,590294,45.501407623291
"204",47.4000015258789,48.6500015258789,47,48.25,553052,46.5136222839355
"205",48.5,49.5999984741211,48.4000015258789,48.9000015258789,684531,47.1402282714844
"206",49,50.0999984741211,47.9000015258789,49.2999992370605,687763,47.5258293151855
"207",49.7000007629395,51,49.4000015258789,50.5499992370605,1135094,48.7308464050293
"208",50.7999992370605,52,50.7999992370605,51.2999992370605,1151429,49.453857421875
"209",51.2000007629395,52.4500007629395,50.5999984741211,51.9500007629395,925598,50.0804672241211
"210",52.2000007629395,52.4500007629395,51.5999984741211,51.8499984741211,495537,49.9840660095215
"211",52.2000007629395,52.6500015258789,51.5499992370605,52.2999992370605,313349,50.4178695678711
"212",52.9500007629395,53.4500007629395,52.3499984741211,52.7999992370605,657405,50.8998794555664
"213",52.9500007629395,53.2999992370605,51.4000015258789,51.7000007629395,689337,49.8394660949707
"214",52,52.75,51.6500015258789,52.2000007629395,551915,50.3214721679688
"215",52.5999984741211,52.7000007629395,51,51.2999992370605,480760,49.453857421875
"216",51.2000007629395,51.2000007629395,50.2000007629395,50.5999984741211,404552,48.7790489196777
"217",50.5999984741211,51.3499984741211,50.3499984741211,50.7999992370605,489938,48.971851348877
"218",50.9500007629395,51.4000015258789,50.4500007629395,50.9000015258789,755204,49.0682601928711
"219",50.5999984741211,52.5,50.5,51.3499984741211,1289475,49.5020561218262
"220",51.2000007629395,51.5,50.5,50.7000007629395,503386,48.8754539489746
"221",50.8499984741211,51.25,49.5999984741211,49.8499984741211,577280,48.056037902832
"222",50.25,50.25,48.7000007629395,49.2000007629395,528214,47.4294319152832
"223",49,49.3499984741211,48.5999984741211,48.9000015258789,597929,47.1402282714844
"224",48.5499992370605,49.0999984741211,48.0999984741211,48.3499984741211,500059,46.6100158691406
"225",48.5499992370605,48.7000007629395,47.5,47.8499984741211,594629,46.1280136108398
"226",47.8499984741211,48.4500007629395,47.6500015258789,48.0999984741211,448280,46.3690185546875
"227",49.5,49.7999992370605,48.5999984741211,49.0499992370605,418316,47.2848320007324
"228",48.75,49.75,48.5999984741211,48.8499984741211,473792,47.0920295715332
"229",48.2999992370605,49.1500015258789,47.6500015258789,48.0999984741211,480529,46.3690185546875
"230",47.6500015258789,47.7999992370605,47,47.2999992370605,364615,45.5978050231934
"231",47.2000007629395,47.7000007629395,46.5,46.7000007629395,388840,45.0193977355957
"232",45.5,46.3499984741211,45.2999992370605,45.5,366477,43.8625831604004
"233",45,46.7000007629395,44.7999992370605,46.3499984741211,409625,44.6819953918457
"234",46.5499992370605,48.2000007629395,46.5499992370605,47.6500015258789,569698,45.9352111816406
"235",48,49.0999984741211,47.7000007629395,48.25,849948,46.5136222839355
"236",48,48.5,47.7999992370605,48.0999984741211,300417,46.3690185546875
"237",48.2999992370605,52.9000015258789,48.2999992370605,51.0999984741211,2537763,49.2610549926758
"238",50.7999992370605,51.5,49.25,50.4000015258789,781375,48.5862464904785
"239",50.4500007629395,51.4500007629395,50.0499992370605,50.3499984741211,546788,48.5380439758301
"240",50,52,49.7000007629395,50.8499984741211,942141,49.0200538635254
"241",50.9500007629395,51.75,49.7999992370605,50.7000007629395,879600,48.8754539489746
"242",50.9000015258789,51.3499984741211,49.8499984741211,50.1500015258789,392420,48.3452453613281
