"","SIEMENS.NS.Open","SIEMENS.NS.High","SIEMENS.NS.Low","SIEMENS.NS.Close","SIEMENS.NS.Volume","SIEMENS.NS.Adjusted"
"85",1027,1045,1017.90002441406,1039.94995117188,303134,1006.10186767578
"86",1045,1055.44995117188,1036.34997558594,1041.09997558594,242662,1007.21447753906
"87",1041.15002441406,1059,1035.09997558594,1043.80004882812,195265,1009.82659912109
"88",1046,1051,1034,1040.09997558594,400578,1006.24713134766
"89",1044,1049.09997558594,1033.80004882812,1037.59997558594,184014,1003.82830810547
"90",1038.75,1046.59997558594,1017.95001220703,1021.34997558594,242558,988.107360839844
"91",1028,1062,1018,1055.44995117188,431608,1021.09747314453
"92",1046,1058.65002441406,1032.34997558594,1055.5,202687,1021.14599609375
"93",1057.05004882812,1069.90002441406,1045.59997558594,1048.75,240087,1014.61566162109
"94",1052,1052,1030.55004882812,1036.69995117188,126731,1002.95764160156
"95",1037.5,1047.94995117188,1026.65002441406,1035.09997558594,120691,1001.40979003906
"96",1039,1040.55004882812,1020.59997558594,1023.29998779297,81501,989.993835449219
"97",1020,1033.69995117188,1012.09997558594,1023.54998779297,204075,990.235717773438
"98",1029.90002441406,1041.90002441406,1020,1029.84997558594,83324,996.330627441406
"99",1029.84997558594,1056,1022.40002441406,1049.30004882812,106008,1015.14764404297
"100",1051,1093.30004882812,1038.09997558594,1087.40002441406,256928,1052.0078125
"101",1095,1097.5,1043.09997558594,1049,361747,1014.85736083984
"102",1049,1051.34997558594,1032,1040.84997558594,121590,1006.97259521484
"103",1046,1050.59997558594,1017.5,1045.40002441406,333346,1011.37451171875
"104",1045.40002441406,1049,1014.20001220703,1025.40002441406,134002,992.025451660156
"105",1029.5,1032.65002441406,981.5,993.400024414062,382627,961.067077636719
"106",993.400024414062,994.349975585938,952.200012207031,968.25,463207,936.735656738281
"107",968,1000,966.549987792969,988.75,167315,956.568420410156
"108",999,1003.90002441406,986.650024414062,1000.09997558594,208046,967.548950195312
"109",998,1016.70001220703,991,1009.70001220703,140583,976.836547851562
"110",1015,1038,1011.90002441406,1033.15002441406,152751,999.523315429688
"111",1033.15002441406,1048,1025,1043.05004882812,177328,1009.10119628906
"112",1043,1043,1020,1023,84222,989.703674316406
"113",1020,1020,1002.65002441406,1009.40002441406,94667,976.546264648438
"114",1013.90002441406,1018.5,996,998.450012207031,266649,965.952697753906
"115",999.900024414062,1035.65002441406,999,1012.15002441406,291247,979.206848144531
"116",1012.15002441406,1019.45001220703,990.25,996.700012207031,157256,964.259643554688
"117",1001.09997558594,1009.65002441406,994.049987792969,999.5,84819,966.968505859375
"118",1007,1007,981,991.299987792969,121202,959.035400390625
"119",992,1000,976.099975585938,993.75,107963,961.405700683594
"120",996.299987792969,1008,984,987,90286,954.875305175781
"121",994,995,981.400024414062,985.900024414062,115830,953.811157226562
"122",988,988.5,963.049987792969,968.450012207031,103527,936.929138183594
"123",970,970,952.799987792969,955.200012207031,164489,924.110412597656
"124",959.950012207031,988,955.5,980.349975585938,129931,948.441833496094
"125",983,988.900024414062,966.450012207031,979.450012207031,78801,947.571105957031
"126",971,984.450012207031,963.450012207031,975.200012207031,87674,943.459350585938
"127",978,983.299987792969,966.650024414062,970.950012207031,63218,939.347717285156
"128",974,977.900024414062,961.049987792969,971.700012207031,127898,940.073303222656
"129",966.5,984.700012207031,962,976.299987792969,102949,944.523620605469
"130",983.599975585938,996,980.049987792969,990.099975585938,155421,957.874389648438
"131",993,1019.95001220703,988.549987792969,1015.75,198108,982.689636230469
"132",1015,1024.5,991,997.549987792969,221340,965.081970214844
"133",1000.54998779297,1018,978.799987792969,983.049987792969,121086,951.053894042969
"134",989.900024414062,990.349975585938,968,972.150024414062,155648,940.508728027344
"135",971.599975585938,972.049987792969,940.150024414062,953.25,141328,922.223876953125
"136",959,968.849975585938,948.650024414062,962.5,137521,931.1728515625
"137",971,988,956,960.299987792969,235688,929.044311523438
"138",963,967.5,936.700012207031,943.900024414062,185018,913.178283691406
"139",944.900024414062,971.650024414062,931,964.75,208420,933.349609375
"140",970.549987792969,978.5,947.150024414062,969.799987792969,181799,938.235107421875
"141",970.099975585938,988.849975585938,961,963,400689,931.656494140625
"142",965.049987792969,976.75,954.200012207031,961.25,145616,929.963439941406
"143",970,974.299987792969,957,967.75,184876,936.251892089844
"144",973.799987792969,992,962.75,984.200012207031,316501,952.16650390625
"145",989,995,975.150024414062,979.25,234329,947.377624511719
"146",979.049987792969,994,969.25,988.799987792969,228149,956.616760253906
"147",993,1019,985.5,1003.59997558594,424238,970.93505859375
"148",1003.70001220703,1013.29998779297,993.549987792969,996.900024414062,216611,964.453186035156
"149",1000,1023.5,999,1012.20001220703,359065,979.255187988281
"150",1019.40002441406,1028,1012.29998779297,1020.70001220703,227085,987.478515625
"151",1026,1036,1020.04998779297,1030.09997558594,263219,996.572448730469
"152",1036.30004882812,1044.90002441406,1005.29998779297,1015.70001220703,354863,982.641235351562
"153",1015,1032.59997558594,990,1005.29998779297,565298,972.579711914062
"154",1007.84997558594,1034.90002441406,1002.79998779297,1031.69995117188,324907,998.120422363281
"155",1030,1030,1002.79998779297,1007.25,143699,974.46630859375
"156",1013.79998779297,1018.54998779297,1001,1006.79998779297,119112,974.030883789062
"157",1004,1014.90002441406,995.450012207031,1002.84997558594,177325,970.20947265625
"158",1004,1023.09997558594,1004,1018.25,183710,985.108276367188
"159",1022,1032,1013.70001220703,1019.95001220703,187366,986.752868652344
"160",1027.40002441406,1049.90002441406,1022.95001220703,1029.55004882812,991778,996.040466308594
"161",1037,1047,1025.44995117188,1035.25,319232,1001.55487060547
"162",1036,1041.59997558594,1026.09997558594,1036.34997558594,217239,1002.61920166016
"163",1039.90002441406,1044,1025.55004882812,1027.40002441406,120993,993.960510253906
"164",1032,1036.34997558594,1021.04998779297,1027.69995117188,162686,994.250671386719
"165",1027,1038,1022.29998779297,1026.80004882812,288643,993.379943847656
"166",1030,1031.94995117188,1002,1005.75,187917,973.015075683594
"167",1006,1024.69995117188,997.650024414062,1019.75,304204,986.559387207031
"168",1021.75,1027.94995117188,1004,1009.34997558594,123309,976.497863769531
"169",1012,1016,974.049987792969,980.450012207031,228124,948.538452148438
"170",978,992.5,959,987.700012207031,198221,955.552551269531
"171",992.700012207031,1002.79998779297,972.450012207031,998.450012207031,205689,965.952697753906
"172",1003,1003,976.200012207031,992.400024414062,334009,960.099609375
"173",990,990,970.549987792969,977.349975585938,163598,945.539489746094
"174",980,990,950.5,954.450012207031,513977,923.384704589844
"175",951.299987792969,962.599975585938,940.049987792969,944.900024414062,746907,914.145629882812
"176",951.950012207031,971.349975585938,947.450012207031,958.849975585938,481713,927.6416015625
"177",957.799987792969,988.150024414062,951.549987792969,982.200012207031,594921,950.231567382812
"178",980.200012207031,986.75,958.950012207031,965.25,279012,933.833251953125
"179",971.299987792969,980.450012207031,960,963.400024414062,121448,932.043640136719
"180",971.700012207031,973.950012207031,901,925.049987792969,461508,894.941589355469
"181",925.549987792969,935.900024414062,913,919.650024414062,148684,889.717407226562
"182",920,953.400024414062,910.549987792969,941.75,377939,911.098083496094
"183",951.700012207031,951.700012207031,924,945.700012207031,184750,914.919616699219
"184",943.700012207031,954.599975585938,921.599975585938,950.549987792969,322185,919.611633300781
"185",952,955.700012207031,905,945.150024414062,471259,914.387512207031
"186",944.900024414062,953.200012207031,924,941.849975585938,209647,911.19482421875
"187",939,989,935.549987792969,980.299987792969,327612,948.393493652344
"188",980,980,940.549987792969,963.400024414062,295410,932.043640136719
"189",955,964.549987792969,933.5,947.349975585938,196498,916.515869140625
"190",945,948,905,941.5,235671,910.856323242188
"191",942.900024414062,942.900024414062,850.25,891.849975585938,823436,862.822204589844
"192",895,924.75,891.700012207031,916.099975585938,351046,886.283020019531
"193",895.549987792969,899,871.099975585938,886.650024414062,316978,857.791564941406
"194",895.5,918.549987792969,890.549987792969,913.700012207031,184583,883.961120605469
"195",913,938.75,905.799987792969,934.400024414062,122351,903.987487792969
"196",932.5,944.700012207031,922.349975585938,938.25,185111,907.712036132812
"197",945,946,926.349975585938,932.650024414062,98692,902.294372558594
"198",929,929,870.049987792969,874.25,536284,845.795104980469
"199",878.099975585938,891.900024414062,861.549987792969,879.700012207031,307905,851.067687988281
"200",877.799987792969,896.900024414062,852.400024414062,860.299987792969,246268,832.299194335938
"201",863,899,860.549987792969,890.549987792969,164431,861.564575195312
"202",878,893.549987792969,862.599975585938,878.799987792969,124933,850.196899414062
"203",877.200012207031,890.299987792969,860.049987792969,865.75,158990,837.57177734375
"204",865.549987792969,892,857.200012207031,888.400024414062,380825,859.484558105469
"205",888.400024414062,912.400024414062,876.549987792969,907.450012207031,299800,877.91455078125
"206",912.099975585938,938,892.049987792969,931.700012207031,235792,901.375305175781
"207",943.25,1000,937,943.5,969174,912.791198730469
"208",953.900024414062,966.349975585938,951.099975585938,960.849975585938,244349,929.576538085938
"209",959.349975585938,980,949.599975585938,975.450012207031,267898,943.701293945312
"210",979,984.799987792969,932,938.450012207031,191318,907.905517578125
"211",942.099975585938,944.950012207031,934,941.549987792969,32815,910.904602050781
"212",939.299987792969,959,931.099975585938,949.950012207031,237434,919.03125
"213",951,959.5,903.799987792969,911.849975585938,362532,882.171325683594
"214",908,934.650024414062,902.049987792969,913.900024414062,355658,884.154724121094
"215",924.349975585938,924.349975585938,880,885.799987792969,1244805,856.969177246094
"216",889.75,942,869,932.849975585938,1209692,902.48779296875
"217",936,986.200012207031,920.5,981.450012207031,1458981,949.505981445312
"218",995,995,929,941.650024414062,2733060,911.00146484375
"219",945.799987792969,945.799987792969,925.150024414062,935.25,1519385,904.809631347656
"220",937,937.700012207031,910.549987792969,917.25,629432,887.395568847656
"221",913,922.049987792969,907.150024414062,917.25,497686,887.395568847656
"222",918,923.200012207031,903.599975585938,913.25,1366126,883.52587890625
"223",914,922.5,903.5,905.849975585938,632280,876.366577148438
"224",909,916.599975585938,901.099975585938,909.349975585938,565278,879.752807617188
"225",909.349975585938,930,900.099975585938,921.099975585938,1187192,891.120361328125
"226",927.5,957.599975585938,910.549987792969,950.650024414062,7004519,919.708435058594
"227",959.5,959.5,931,942.200012207031,488764,911.533569335938
"228",935.25,947.5,931.099975585938,940.599975585938,299306,909.985656738281
"229",933,939.950012207031,901.849975585938,906.349975585938,1171008,876.850402832031
"230",912.349975585938,946.549987792969,902.75,923.25,1979191,893.200317382812
"231",927.400024414062,959.700012207031,918.25,948.400024414062,1188980,917.53173828125
"232",915.450012207031,948,905.150024414062,927.150024414062,1158365,896.973388671875
"233",912,954,910.349975585938,937.599975585938,1311804,907.083312988281
"234",939.400024414062,972.700012207031,939.25,962.400024414062,939255,931.075988769531
"235",967.200012207031,977.849975585938,952.299987792969,960.049987792969,534355,928.802490234375
"236",959,975,952.200012207031,966.900024414062,497031,935.429565429688
"237",969.200012207031,985.700012207031,953.400024414062,968.200012207031,903322,936.687255859375
"238",959.950012207031,984.549987792969,959.049987792969,982,485884,950.038146972656
"239",986,1046.05004882812,983.700012207031,1019.20001220703,1906852,986.02734375
"240",1014.70001220703,1026.40002441406,990.400024414062,996.650024414062,692435,964.211242675781
"241",1000,1014.95001220703,982.049987792969,993.650024414062,901069,961.308898925781
"242",996,1009.95001220703,984.200012207031,995.900024414062,564116,963.485656738281
"243",996.900024414062,1045,980.599975585938,1036.15002441406,2118562,1002.42572021484
"244",1044,1049,1021,1032,928648,998.410705566406
"245",1030,1060,1025,1043.34997558594,1442146,1009.39117431641
"246",1049.5,1056.30004882812,1039.05004882812,1046.90002441406,480175,1012.82580566406
"247",1050,1065.5,1044.40002441406,1062.65002441406,1089418,1028.06311035156
"248",1067,1067.59997558594,1049.59997558594,1056.55004882812,581675,1022.16186523438
"249",1051.25,1074.90002441406,1038.55004882812,1044.90002441406,719581,1010.89086914062
