"","DLF.NS.Open","DLF.NS.High","DLF.NS.Low","DLF.NS.Close","DLF.NS.Volume","DLF.NS.Adjusted"
"78",214.649993896484,224.300003051758,213.5,218.850006103516,13247848,207.472351074219
"79",219.699996948242,222.75,217.600006103516,219.100006103516,8340355,207.709381103516
"80",219.350006103516,226.149993896484,219.149993896484,222.350006103516,5441340,210.790420532227
"81",226,226,220.75,223.100006103516,3575963,211.501403808594
"82",222.800003051758,224.100006103516,213.149993896484,215.850006103516,4308135,204.628356933594
"83",214,215.199996948242,208.449996948242,213.600006103516,4723527,202.495315551758
"84",213.949996948242,216.149993896484,209.550003051758,211.300003051758,3922824,200.314910888672
"85",212,216.899993896484,212,215.699996948242,2696751,204.486129760742
"86",216.25,224.300003051758,214.350006103516,222.449996948242,6606949,210.885208129883
"87",221.800003051758,223.850006103516,220.199996948242,221.399993896484,3481254,209.889785766602
"88",222,223.25,212.350006103516,213.600006103516,4928049,202.495315551758
"89",215,217.649993896484,210.5,214.25,5124007,203.111511230469
"90",213,214.850006103516,204.800003051758,206.449996948242,5027276,195.717025756836
"91",205,213.350006103516,200.449996948242,203.300003051758,5844684,192.73078918457
"92",201.75,208.5,201.5,205.899993896484,4788429,195.195602416992
"93",206.899993896484,208.199996948242,201.699996948242,205.449996948242,5595602,194.769027709961
"94",206,207.199996948242,194.75,197.300003051758,5207776,187.042709350586
"95",197.800003051758,199.25,191,193.550003051758,5394290,183.487670898438
"96",195,200.149993896484,183.25,198.449996948242,22283610,188.132919311523
"97",197.449996948242,202.899993896484,194.649993896484,195.850006103516,9524497,185.668090820312
"98",196.350006103516,197.899993896484,192.75,196.399993896484,5491106,186.189514160156
"99",196.949996948242,205.399993896484,196.550003051758,202.699996948242,6195224,192.161987304688
"100",203.800003051758,209.600006103516,202.800003051758,207.100006103516,5447905,196.333251953125
"101",206.5,210.300003051758,203.600006103516,205.199996948242,6282591,194.532012939453
"102",202.949996948242,209.199996948242,200.600006103516,207.850006103516,4635458,197.04426574707
"103",208.449996948242,212,205.149993896484,209.899993896484,7797171,198.987655639648
"104",210.449996948242,210.949996948242,205.550003051758,206.949996948242,5138637,196.191024780273
"105",207.949996948242,208.5,198.100006103516,199.149993896484,4693026,188.796539306641
"106",198.649993896484,201.350006103516,195.100006103516,199.550003051758,5729316,189.175750732422
"107",198.449996948242,203.350006103516,196.5,200.5,6151093,190.076354980469
"108",201.100006103516,205.800003051758,201,203.050003051758,4271438,192.493774414062
"109",201,207.449996948242,200.350006103516,205.800003051758,4442610,195.100814819336
"110",206.699996948242,207.399993896484,201.5,202.449996948242,4066622,191.924957275391
"111",202.100006103516,206.25,200.800003051758,205.100006103516,4808717,194.437194824219
"112",205.25,206.649993896484,202.600006103516,205,4609134,194.342391967773
"113",204.25,208.449996948242,204.100006103516,205.899993896484,3560475,195.195602416992
"114",205.949996948242,207.25,197.5,199.850006103516,5339537,189.460159301758
"115",199.100006103516,201.5,197.25,199.550003051758,3919736,189.175750732422
"116",199.399993896484,200.5,193.050003051758,195.550003051758,4876624,185.383682250977
"117",197.399993896484,202.300003051758,196.699996948242,200.699996948242,4323867,190.26594543457
"118",201,201.899993896484,197.25,198.850006103516,3660058,188.512145996094
"119",198.850006103516,201.300003051758,196.800003051758,200.699996948242,2899353,190.26594543457
"120",200.5,203.199996948242,195.600006103516,196.550003051758,4148205,186.33171081543
"121",196,199.449996948242,194.649993896484,195.649993896484,4145494,185.478500366211
"122",196,197.25,189.699996948242,191.850006103516,4939785,181.876052856445
"123",190.300003051758,190.300003051758,183.800003051758,185.149993896484,6246529,175.524353027344
"124",186.800003051758,191.050003051758,186.25,188.800003051758,4202492,178.984603881836
"125",189,189.850006103516,179.149993896484,184.199996948242,5622150,174.623764038086
"126",184,187.699996948242,182.300003051758,185.800003051758,4388316,176.140594482422
"127",185.199996948242,186.949996948242,183.550003051758,185.300003051758,3718019,175.666580200195
"128",185.300003051758,186.399993896484,180.300003051758,181.199996948242,3362590,171.779724121094
"129",181.5,189.75,181,186.649993896484,4767759,176.946395874023
"130",187.5,188.899993896484,185.25,187.300003051758,2311937,177.562606811523
"131",190,196.199996948242,189.100006103516,194.350006103516,6749798,184.246078491211
"132",193.600006103516,194.800003051758,190.300003051758,192.050003051758,3447721,182.065658569336
"133",192.899993896484,194.75,187.25,189.449996948242,3713490,179.600830078125
"134",190.5,191.649993896484,184.600006103516,187.699996948242,3214697,177.941787719727
"135",188,188.600006103516,177,178.050003051758,4266013,168.793487548828
"136",177.050003051758,182,176.75,179.949996948242,5742276,170.594711303711
"137",181.699996948242,181.699996948242,170,170.699996948242,5559072,161.825607299805
"138",171.899993896484,175.5,168,169.850006103516,7272656,161.019805908203
"139",170.800003051758,172.350006103516,168,170.399993896484,3249890,161.54118347168
"140",170.5,179,170.5,177.649993896484,9216233,168.414276123047
"141",179.449996948242,190.949996948242,177.649993896484,189.100006103516,9610781,179.269027709961
"142",189.75,189.75,182.25,183.5,4839118,173.960159301758
"143",183.850006103516,192.899993896484,181.600006103516,190.199996948242,6391773,180.311828613281
"144",191.050003051758,194.5,188.25,190.5,4558851,180.596252441406
"145",190.100006103516,191.199996948242,186.050003051758,188.899993896484,3271250,179.07942199707
"146",189.5,198.850006103516,189.100006103516,196.300003051758,10925285,186.094711303711
"147",195.899993896484,197.25,189.350006103516,193.350006103516,5890923,183.298065185547
"148",192,192,186.399993896484,187.75,4912319,177.989196777344
"149",189.600006103516,193.5,188.199996948242,188.899993896484,5986116,179.07942199707
"150",190,191.949996948242,187.550003051758,189.350006103516,3743820,179.50602722168
"151",189.600006103516,190.899993896484,184.050003051758,186.800003051758,4195521,177.088592529297
"152",186.800003051758,191.550003051758,185.800003051758,188.949996948242,5579043,179.126800537109
"153",189.600006103516,203.5,189.050003051758,200.600006103516,12195178,190.171157836914
"154",202.399993896484,202.800003051758,193.600006103516,196.550003051758,8356670,186.33171081543
"155",195,197.5,191.25,194.149993896484,4981483,184.056457519531
"156",194.25,204.699996948242,194.25,202.800003051758,11487982,192.256759643555
"157",201.350006103516,208.850006103516,198.550003051758,206.699996948242,9989854,195.954025268555
"158",208.949996948242,211.850006103516,208.149993896484,210.149993896484,7728061,199.224655151367
"159",212.800003051758,216.449996948242,212.300003051758,214.850006103516,8027156,203.680313110352
"160",214.850006103516,215.399993896484,207.25,208.199996948242,6488641,197.376037597656
"161",209,214.350006103516,205.949996948242,211.899993896484,7578138,200.883666992188
"162",211,215.850006103516,210.5,212.949996948242,6562786,201.879089355469
"163",213.949996948242,218.300003051758,211.899993896484,213.649993896484,7327329,202.542694091797
"164",214.5,216.550003051758,210.550003051758,213.350006103516,5328214,202.25830078125
"165",213.649993896484,221.5,212.25,217.5,8597454,206.19255065918
"166",217.850006103516,223.5,214.800003051758,221.100006103516,11203811,209.605407714844
"167",221.100006103516,222.300003051758,217.199996948242,220.800003051758,6129569,209.320999145508
"168",213.100006103516,216.550003051758,210.300003051758,212.449996948242,9075098,201.405090332031
"169",210.5,212.350006103516,198.399993896484,201.850006103516,9686643,191.356170654297
"170",202,203.899993896484,196.350006103516,202.350006103516,7278094,191.830169677734
"171",204.5,207,201.25,204.5,4795832,193.868392944336
"172",205.600006103516,209.300003051758,201.699996948242,208.350006103516,4237143,197.518249511719
"173",207.449996948242,209.449996948242,203,204.600006103516,3767850,193.96321105957
"174",205.399993896484,206.949996948242,197.600006103516,198.899993896484,3593534,188.559524536133
"175",198.949996948242,203.600006103516,193.350006103516,202.449996948242,5717235,192.700042724609
"176",204.5,210.5,203.399993896484,209.25,5547982,199.172546386719
"177",207,214.25,206.149993896484,213.199996948242,7225702,202.932327270508
"178",213,214,201.600006103516,202.800003051758,5891263,193.033172607422
"179",201.699996948242,205.800003051758,198.550003051758,201.25,5211308,191.557846069336
"180",202.100006103516,205.350006103516,184.5,199.550003051758,12303546,189.939697265625
"181",199.850006103516,199.850006103516,182.050003051758,185.100006103516,10192254,176.185623168945
"182",184.100006103516,187.350006103516,166.050003051758,177.600006103516,16192061,169.046813964844
"183",179.699996948242,184.899993896484,176.350006103516,182.600006103516,15397405,173.805999755859
"184",181.899993896484,181.899993896484,170.399993896484,171.899993896484,9691018,163.621307373047
"185",173.5,174.699996948242,159.600006103516,162.550003051758,13888498,154.721633911133
"186",159,162.600006103516,147.649993896484,158.449996948242,21910391,150.819061279297
"187",157.5,161.75,151.699996948242,154.800003051758,19784307,147.344848632812
"188",150,160.850006103516,147.550003051758,158.399993896484,13713891,150.771469116211
"189",157.050003051758,163.850006103516,145.300003051758,149.25,11093634,142.062133789062
"190",149.25,156.75,146.149993896484,151.850006103516,15115736,144.53694152832
"191",152.949996948242,155.800003051758,152.399993896484,153.5,9331488,146.107452392578
"192",155,165.399993896484,153.550003051758,163.699996948242,13311026,155.81623840332
"193",155.899993896484,160.699996948242,152.449996948242,153.449996948242,8930073,146.059860229492
"194",155.699996948242,161.050003051758,155.699996948242,157.649993896484,7037376,150.057586669922
"195",157.149993896484,159.199996948242,154.199996948242,156.800003051758,4457305,149.248565673828
"196",158.050003051758,161.350006103516,157.050003051758,158.149993896484,5218314,150.533508300781
"197",161,162.399993896484,143,144.350006103516,11909786,137.39811706543
"198",142.899993896484,154.5,142,153.149993896484,19254568,145.774337768555
"199",154,155.800003051758,149.5,152.800003051758,8007346,145.441192626953
"200",150.300003051758,155,149.75,153.449996948242,5919153,146.059860229492
"201",156,158.75,152.649993896484,156.649993896484,5771458,149.105743408203
"202",153.5,157.300003051758,150.850006103516,154.949996948242,4732368,147.48762512207
"203",155,156,150.350006103516,153.850006103516,5328152,146.440612792969
"204",155,166.399993896484,152.600006103516,164.449996948242,6936987,156.53010559082
"205",163.949996948242,166.5,159.75,161.850006103516,5747572,154.055328369141
"206",163.800003051758,165.800003051758,157.800003051758,164.75,6249997,156.815673828125
"207",165.449996948242,173.449996948242,164,171.850006103516,8059831,163.57373046875
"208",178.899993896484,178.899993896484,168.100006103516,169.949996948242,12042541,161.765228271484
"209",170,175.649993896484,168.449996948242,173.199996948242,5399483,164.85871887207
"210",174.050003051758,174.5,171.100006103516,172.5,3241788,164.192428588867
"211",172.5,172.5,172.5,172.5,0,164.192428588867
"212",172.899993896484,175,171.25,174.350006103516,2796209,165.953338623047
"213",175.5,176.149993896484,170.800003051758,171.399993896484,3201720,163.145401000977
"214",170.399993896484,172.899993896484,167.75,171.399993896484,4712188,163.145401000977
"215",173.199996948242,173.949996948242,161.75,162.649993896484,6001775,154.816802978516
"216",163.800003051758,171.300003051758,162.399993896484,169.850006103516,5375427,161.670059204102
"217",170.149993896484,171.600006103516,164.800003051758,169.399993896484,3566071,161.241714477539
"218",170.25,176.25,168.100006103516,172.75,4385661,164.430374145508
"219",169.899993896484,175.649993896484,169.899993896484,174.899993896484,6984983,166.476852416992
"220",174,183.5,173.550003051758,182.800003051758,7925047,173.996398925781
"221",182.5,182.5,176.449996948242,177.100006103516,4309429,168.570892333984
"222",178,179,171.600006103516,177.5,4103380,168.951614379883
"223",178.5,183.350006103516,176,178.149993896484,6761380,169.570327758789
"224",178.699996948242,179.25,172.5,175.949996948242,5394839,167.476257324219
"225",177.800003051758,181,174.149993896484,179.449996948242,5321521,170.807723999023
"226",180,180,175.949996948242,178.100006103516,3513726,169.522750854492
"227",179,181.800003051758,176.199996948242,180.449996948242,3700585,171.759552001953
"228",179.100006103516,180.449996948242,172.100006103516,173.800003051758,4669519,165.429809570312
"229",172.949996948242,178,171.649993896484,177,6536199,168.475708007812
"230",174.699996948242,174.699996948242,165.649993896484,167.399993896484,7596610,159.338043212891
"231",168.399993896484,173,165.100006103516,172.550003051758,6402016,164.240036010742
"232",169.649993896484,169.649993896484,164.5,166.649993896484,4046041,158.624160766602
"233",164,172.899993896484,163,171.449996948242,4612431,163.192962646484
"234",172.800003051758,181.300003051758,171.100006103516,179.25,7437148,170.617340087891
"235",176.949996948242,182.850006103516,174.699996948242,178.850006103516,8244217,170.236618041992
"236",178.100006103516,180.550003051758,176.25,178.75,4029066,170.141418457031
"237",179.75,180.699996948242,174.899993896484,178.300003051758,3643033,169.713088989258
"238",177,180.949996948242,176.25,178.050003051758,3786975,169.475143432617
"239",179.350006103516,193.300003051758,178.399993896484,191.5,16441945,182.277404785156
"240",192.800003051758,193.699996948242,186.699996948242,189.850006103516,8962611,180.706848144531
"241",190,191.800003051758,185.149993896484,187.100006103516,8223560,178.089309692383
"242",186,186.300003051758,177.100006103516,178.100006103516,8945739,169.522750854492
"243",179,179.75,171.800003051758,177.600006103516,7574429,169.046813964844
"244",179.800003051758,181.399993896484,174.899993896484,175.649993896484,6183377,167.190704345703
"245",177.899993896484,180.699996948242,176.699996948242,177.949996948242,4300844,169.379959106445
"246",178.699996948242,179.949996948242,176.350006103516,177.550003051758,4653719,168.999221801758
"247",177.100006103516,182.149993896484,177,180.300003051758,6246700,171.616790771484
"248",179.899993896484,179.899993896484,172.25,173.100006103516,6604177,164.763565063477
"249",173.100006103516,174.949996948242,171.149993896484,172.449996948242,5873745,164.14485168457
"250",173.050003051758,175.800003051758,170.649993896484,175.149993896484,5556175,166.714767456055
"251",178,184,177.100006103516,179.800003051758,10127291,171.140884399414
"252",179.800003051758,182.800003051758,178.550003051758,181.5,4704040,172.758987426758
"253",182.25,184.699996948242,178.100006103516,182.100006103516,5570072,173.330093383789
"254",183.100006103516,187.149993896484,181.350006103516,183.550003051758,9198151,174.71028137207
"255",182.5,183.600006103516,179,182.149993896484,4565679,173.377685546875
"256",182.300003051758,182.300003051758,178.199996948242,181.149993896484,3741265,172.425827026367
"257",182.5,187.199996948242,182,185.949996948242,4060162,176.994659423828
"258",185.600006103516,187.75,182.5,182.949996948242,4131732,174.139129638672
"259",183.699996948242,185.800003051758,181.550003051758,184.199996948242,4558933,175.328948974609
"260",184.5,184.600006103516,179.300003051758,180.350006103516,4243642,171.66438293457
"261",180.550003051758,182.100006103516,176.199996948242,177.25,3361204,168.713684082031
"262",177,180.600006103516,174.75,180.050003051758,4744583,171.378829956055
"263",180.399993896484,180.850006103516,176.199996948242,177.25,4567262,168.713684082031
"264",177.899993896484,183.699996948242,176.649993896484,177.75,5827123,169.189575195312
"265",178.850006103516,180.100006103516,143.100006103516,158,20781142,150.390762329102
"266",160,167.600006103516,158.5,164.050003051758,11812368,156.149368286133
"267",163,168.199996948242,162.050003051758,164.899993896484,4196603,156.958435058594
"268",166,166.399993896484,160.050003051758,164.199996948242,4379914,156.29216003418
"269",165,168,158.5,164.850006103516,5587357,156.910827636719
"270",164.949996948242,181.050003051758,162.649993896484,165.699996948242,13045972,157.719909667969
"271",165.899993896484,165.949996948242,158.199996948242,163.600006103516,5652935,155.721054077148
"272",163.050003051758,165.350006103516,154.550003051758,159.75,7095047,152.05647277832
"273",158,162.5,152.050003051758,160.350006103516,10746796,152.627563476562
"274",161,163.649993896484,157.199996948242,160.399993896484,7154145,152.675155639648
"275",160,169,157.850006103516,164.75,10455050,156.815673828125
"276",164.800003051758,165.949996948242,161.100006103516,163.699996948242,5269340,155.81623840332
"277",164,165.649993896484,157.600006103516,159.149993896484,5780211,151.4853515625
"278",157,164.25,156.649993896484,162.300003051758,4477707,154.483673095703
"279",162,162.050003051758,154.399993896484,158.100006103516,5111337,150.485946655273
"280",159,160.199996948242,155.600006103516,156,3876032,148.487060546875
"281",157.899993896484,166.899993896484,157.600006103516,163.399993896484,15335372,155.530685424805
"282",163.600006103516,165.300003051758,159,163,9359061,155.149948120117
"283",163,166.899993896484,162.100006103516,165.300003051758,5377001,157.33918762207
"284",165.5,170,164.699996948242,169.25,6024582,161.098937988281
"285",170.550003051758,173.300003051758,167.050003051758,168.149993896484,13038685,160.051910400391
"286",165.100006103516,167.75,162.100006103516,166.399993896484,5572262,158.386184692383
"287",167,169.199996948242,163,164.350006103516,4545778,156.434951782227
"288",163,166.399993896484,161.850006103516,164.699996948242,5881165,156.768081665039
"289",166,169.199996948242,165.199996948242,167.25,3845718,159.195266723633
"290",167.5,177,167.5,175.600006103516,6150185,167.143142700195
"291",176,180.75,174.350006103516,177.350006103516,6513459,168.808853149414
"292",176.949996948242,179.050003051758,173.600006103516,175.949996948242,4201421,167.476257324219
"293",175.300003051758,176.75,173.800003051758,175.350006103516,3005893,166.905197143555
"294",175.350006103516,178.300003051758,175.149993896484,176.850006103516,2795266,168.332916259766
"295",179,188.699996948242,177.600006103516,187.75,13173333,178.707992553711
"296",190.5,194.949996948242,190,192.149993896484,16127714,182.896087646484
"297",192.800003051758,203.149993896484,190.050003051758,201.850006103516,18351272,192.128936767578
"298",202.149993896484,203.75,196.550003051758,197.449996948242,9317938,187.940826416016
"299",198.449996948242,201.199996948242,195.25,197.75,6926554,188.22639465332
"300",198.75,199.25,192.600006103516,194,7149471,184.656982421875
"301",196,200.75,195.5,199.350006103516,9822900,189.74934387207
"302",200.100006103516,202.699996948242,195.399993896484,196.149993896484,9153838,186.703430175781
"303",194.449996948242,194.75,188,189.25,5217787,180.135757446289
"304",191.399993896484,205.350006103516,188.5,196.550003051758,28150981,187.084197998047
"305",199.100006103516,199.399993896484,189.600006103516,190.399993896484,11282628,181.230331420898
"306",191.899993896484,197.800003051758,191.600006103516,194.050003051758,10010007,184.704574584961
"307",203,204.5,194.949996948242,195.550003051758,16311067,186.132354736328
"308",195.600006103516,200.800003051758,194.199996948242,199.5,18498248,189.892105102539
"309",200.699996948242,209.649993896484,199.600006103516,202.100006103516,28104238,192.366928100586
"310",203.350006103516,204.800003051758,198.100006103516,200.850006103516,14167501,191.177093505859
"311",200.899993896484,204.75,199.399993896484,201.600006103516,13045209,191.890991210938
"312",203.199996948242,203.199996948242,183.550003051758,184.600006103516,110839025,175.709716796875
"313",186,189.5,183.399993896484,188.149993896484,24874709,179.088745117188
"314",187.75,191.199996948242,179.050003051758,180.100006103516,22351331,171.426391601562
"315",180.5,182.449996948242,175.800003051758,177.699996948242,20379941,169.141998291016
"316",177.699996948242,183.649993896484,177.300003051758,181.850006103516,21022203,173.092147827148
"317",183,185.199996948242,181.449996948242,184.75,13223734,175.852478027344
"318",186.699996948242,187.899993896484,182.100006103516,183.350006103516,15829170,174.519882202148
"319",183.850006103516,185.699996948242,179.25,183.100006103516,14326897,174.281951904297
"320",181,181.399993896484,172.300003051758,172.949996948242,15806621,164.620758056641
"321",173,176.600006103516,170.600006103516,172,10583075,163.716522216797
"322",172.449996948242,177,171.149993896484,176.050003051758,8682385,167.57145690918
"323",177,178.699996948242,173,173.600006103516,44558136,165.23942565918
"324",176.5,177.300003051758,172.800003051758,174.300003051758,15119128,165.90576171875
"325",174,174.300003051758,167.050003051758,172.75,15575038,164.430374145508
"326",171.050003051758,175.600006103516,169.699996948242,171.850006103516,9657298,163.57373046875
"327",172.949996948242,179.199996948242,171.949996948242,177.949996948242,11791575,169.379959106445
"328",175.949996948242,177.350006103516,173.050003051758,173.899993896484,5468266,165.525009155273
"329",175.699996948242,176.199996948242,167.399993896484,169.600006103516,8443779,161.432113647461
"330",169.5,170.149993896484,165.600006103516,168.949996948242,6741133,160.813400268555
"331",168.699996948242,170.800003051758,166.5,167.800003051758,4647668,159.718780517578
"332",168.5,172.5,165.75,166.5,7393523,158.481399536133
"333",165.100006103516,167.449996948242,163,164.350006103516,6157794,156.434951782227
"334",163.050003051758,167.800003051758,160.75,166.25,8190348,158.243423461914
"335",166.949996948242,166.949996948242,160.600006103516,161.449996948242,5421371,153.674591064453
"336",162.850006103516,164.5,158.149993896484,162.899993896484,9992081,155.054763793945
"337",162.649993896484,167,161.850006103516,164.449996948242,6369300,156.53010559082
"338",169.25,174.699996948242,168.25,173.75,7512324,165.382232666016
"339",174.5,176.449996948242,169.5,171.5,12077133,163.240585327148
"340",175.899993896484,181.199996948242,172,173.899993896484,24314232,165.525009155273
"341",177,184.600006103516,174,180.699996948242,26290847,171.997512817383
"342",181.75,193.199996948242,181.5,191.649993896484,22407285,182.420150756836
"343",191.399993896484,200.199996948242,190.100006103516,197,15049131,187.512512207031
"344",197.5,197.600006103516,191.600006103516,195.399993896484,8700693,185.989547729492
"345",194.899993896484,197.25,191.800003051758,193.699996948242,7979267,184.371444702148
"346",194.949996948242,196.5,190.649993896484,194.699996948242,10437577,185.323272705078
"347",195.5,196.199996948242,184.75,191.199996948242,11214402,181.991821289062
"348",191,196.899993896484,188.75,196.149993896484,7573474,186.703430175781
"349",195,202.649993896484,194.300003051758,195.449996948242,14559889,186.037155151367
"350",195.899993896484,197.149993896484,187.149993896484,190.399993896484,9595362,181.230331420898
"351",190,194.199996948242,186.600006103516,190.050003051758,8188075,180.897232055664
"352",191.399993896484,193.100006103516,185.600006103516,189.25,7653848,180.135757446289
"353",190,192.899993896484,185.699996948242,191.550003051758,6158116,182.324996948242
"354",191,191,183.699996948242,184.550003051758,8066923,175.662109375
"355",183.949996948242,186.75,181.600006103516,184.949996948242,8810333,176.042831420898
"356",183.75,184.5,175.5,177.850006103516,11855210,169.284774780273
"357",177.850006103516,177.899993896484,170.350006103516,172.649993896484,11335861,164.335189819336
"358",172.600006103516,175.5,170,173.699996948242,9460128,165.33464050293
"359",174.899993896484,179.5,171.800003051758,176.399993896484,11090503,167.904586791992
"360",176.399993896484,183.25,173.350006103516,181.350006103516,9873647,172.616226196289
"361",179.949996948242,181.899993896484,176.550003051758,177.550003051758,10517709,168.999221801758
"362",178.399993896484,179.399993896484,173.949996948242,175.550003051758,7231257,167.09553527832
"363",174.600006103516,177.350006103516,174.050003051758,176.25,4769918,167.761840820312
"364",175.949996948242,185.800003051758,175.300003051758,184.600006103516,10243007,175.709716796875
"365",184,187,182.800003051758,185.600006103516,16068076,176.661514282227
"366",186.550003051758,191.350006103516,185.100006103516,188.550003051758,9413259,179.469467163086
"367",189.699996948242,191.449996948242,187.600006103516,190.800003051758,5467507,181.611099243164
"368",191.850006103516,193.449996948242,189.399993896484,192.5,6054505,183.229217529297
"369",193.5,194.699996948242,191.100006103516,193.649993896484,5299636,184.323837280273
"370",193.699996948242,196.899993896484,192.5,194.600006103516,9837342,185.228088378906
"371",196.199996948242,196.600006103516,185.5,186.949996948242,15489840,177.946533203125
"372",185.399993896484,187.199996948242,177.5,182.399993896484,7421180,173.615646362305
"373",182.350006103516,185.300003051758,180.399993896484,183.649993896484,5311932,174.805435180664
"374",184.050003051758,184.050003051758,175.25,177.699996948242,9142852,169.141998291016
"375",179,187.699996948242,178.949996948242,186,11089171,177.042282104492
"376",184,188.350006103516,183.25,186.149993896484,6872502,177.185028076172
"377",186.5,187.649993896484,184.649993896484,186.050003051758,3848689,177.089859008789
"378",185.25,193.600006103516,184.850006103516,191.350006103516,6662699,182.134628295898
"379",190.449996948242,192.600006103516,188.699996948242,190.699996948242,4842698,181.515914916992
"380",190,191.350006103516,182.550003051758,183.199996948242,6315890,174.377105712891
"381",184,186.149993896484,177.25,180.050003051758,6320721,171.378829956055
"382",177.75,182.149993896484,176.199996948242,179.5,5386468,172.774505615234
"383",180.800003051758,182.899993896484,179.050003051758,180.199996948242,4388484,173.4482421875
"384",180.850006103516,181,171.949996948242,177.350006103516,8097078,170.705062866211
"385",177,179.850006103516,174.800003051758,176.350006103516,7273037,169.742523193359
"386",177,181.25,175.949996948242,180.5,4583743,173.737014770508
"387",180,182.300003051758,176.25,179.449996948242,6600119,172.726364135742
"388",176.050003051758,182.399993896484,175.149993896484,177.75,15821594,171.090057373047
"389",177.800003051758,179.350006103516,169.75,178.149993896484,15109507,171.475082397461
"390",176.949996948242,177.600006103516,170.350006103516,172.399993896484,10107821,165.940521240234
"391",171.5,172.600006103516,162.699996948242,171.800003051758,14931726,165.363006591797
"392",168.350006103516,170.350006103516,163.199996948242,164.899993896484,8790354,158.721527099609
"393",164,169.800003051758,162.899993896484,168.25,7803580,161.945999145508
"394",167.600006103516,172.899993896484,165.300003051758,165.899993896484,7755724,159.684066772461
"395",166.899993896484,172.699996948242,166.100006103516,171.800003051758,5915829,165.363006591797
"396",172.350006103516,177.199996948242,172.350006103516,175.649993896484,5782491,169.068725585938
"397",175.199996948242,179,172.300003051758,173.75,4917578,167.239929199219
"398",174.100006103516,176.149993896484,170.699996948242,174.899993896484,5299098,168.346862792969
"399",174.899993896484,179.800003051758,172.600006103516,177.649993896484,5364795,170.993789672852
"400",178.149993896484,181.25,176.800003051758,178.949996948242,4861541,172.245086669922
"401",178,178.5,173.25,177.300003051758,4494565,170.656921386719
"402",177,177.550003051758,170.5,171.600006103516,4658146,165.170486450195
"403",168.800003051758,168.899993896484,137.649993896484,144.449996948242,86786146,139.037750244141
"404",141.5,154.449996948242,136.699996948242,152.100006103516,42604662,146.401138305664
"405",156,161,147.199996948242,159.600006103516,27776662,153.620101928711
"406",158.300003051758,163,156.449996948242,160.75,13260627,154.727020263672
"407",160.800003051758,165.800003051758,158.649993896484,164.199996948242,16114232,158.047760009766
"408",163,166.899993896484,161,165.100006103516,11577203,158.914031982422
"409",166.5,169.199996948242,161.350006103516,168.149993896484,9168884,161.849761962891
"410",164.5,168.5,162.75,163.550003051758,7127055,157.422103881836
"411",163.300003051758,166.25,157.449996948242,163.949996948242,13175472,157.807113647461
"412",163.899993896484,164.25,157.149993896484,159.350006103516,10539344,153.379470825195
"413",159.5,159.550003051758,148.199996948242,154.25,33559078,148.47053527832
"414",154.25,156.899993896484,152.550003051758,154.199996948242,9871180,148.422439575195
"415",154.75,164.300003051758,153.399993896484,160.399993896484,15562134,154.390121459961
"416",161.649993896484,163.949996948242,158.399993896484,159.699996948242,12684164,153.716369628906
"417",159.350006103516,168,156.050003051758,166.050003051758,14679309,159.828460693359
"418",162.949996948242,165.5,160.100006103516,161.75,11152022,155.689559936523
"419",162,163.649993896484,154.300003051758,155.600006103516,10759732,149.769989013672
"420",155.600006103516,159.350006103516,153.550003051758,157.149993896484,9304274,151.261901855469
"421",157,157.5,153.300003051758,155.399993896484,6396288,149.57746887207
"422",155.050003051758,173.649993896484,152.899993896484,168.300003051758,27345926,161.994155883789
"423",172,174.149993896484,165.25,167.699996948242,11731385,161.416610717773
"424",167.699996948242,171.350006103516,165.25,167.25,7908403,160.983489990234
"425",166.800003051758,167.449996948242,152.5,155.75,15184200,149.914367675781
"426",156.5,163.899993896484,155.149993896484,161.75,11914905,155.689559936523
"427",161,161.899993896484,156.75,158.350006103516,7148165,152.416946411133
"428",159,159,151.399993896484,155.600006103516,10546288,149.769989013672
"429",156,157.949996948242,132.550003051758,144.199996948242,18836234,138.797088623047
"430",145.649993896484,152,144.600006103516,149.899993896484,12704415,144.283554077148
"431",151.399993896484,153.199996948242,145.600006103516,147.350006103516,13947473,141.8291015625
"432",148,148.050003051758,142.75,143.899993896484,6301348,138.508346557617
"433",143.899993896484,149.75,138.350006103516,147.75,15540451,142.214111328125
"434",146.5,146.899993896484,139.5,142.449996948242,12393751,137.112686157227
"435",142.5,146.899993896484,140.75,145.600006103516,11600032,140.144668579102
"436",150,157.850006103516,149,154.850006103516,19269942,149.048080444336
"437",154.5,159.399993896484,152,156.149993896484,8060089,150.299362182617
"438",156,160.850006103516,155.5,159.75,11931455,153.76448059082
"439",157.550003051758,164.75,156.699996948242,163.850006103516,9272454,157.710891723633
"440",163.600006103516,169.600006103516,162.800003051758,168.850006103516,12716934,162.523544311523
"441",170,183,169.350006103516,178.199996948242,21273741,171.523208618164
"442",177.600006103516,178.800003051758,174,174.949996948242,9737277,168.394973754883
"443",176.050003051758,180.449996948242,174.699996948242,176.5,8220431,169.886901855469
"444",176.5,182,174.649993896484,181,9432267,174.21826171875
"445",182,182,179.050003051758,179.800003051758,832293,173.063262939453
"446",179.800003051758,183.949996948242,178.649993896484,180.949996948242,7767341,174.170166015625
"447",182,183,179.25,181.550003051758,6563814,174.747680664062
"448",185.800003051758,190.600006103516,181.899993896484,183.300003051758,16086336,176.43212890625
