"","ABB.NS.Open","ABB.NS.High","ABB.NS.Low","ABB.NS.Close","ABB.NS.Volume","ABB.NS.Adjusted"
"148",1128.92224121094,1128.92224121094,1082.66687011719,1093.92431640625,37061,1055.81762695312
"149",1094.87756347656,1102.09509277344,1089.43041992188,1093.15270996094,13596,1055.07312011719
"150",1098.50903320312,1107.58764648438,1080.62426757812,1084.52795410156,27864,1046.74865722656
"151",1088.52258300781,1112.67163085938,1074.22375488281,1097.41955566406,39264,1059.19128417969
"152",1105.40869140625,1107.67834472656,1093.51574707031,1100.96020507812,28352,1062.60864257812
"153",1109.3125,1109.3125,1082.16760253906,1089.70275878906,29534,1051.74353027344
"154",1089.92980957031,1103.04833984375,1089.92980957031,1095.2861328125,147347,1057.13208007812
"155",1095.33154296875,1095.376953125,1078.5361328125,1081.259765625,429783,1043.59436035156
"156",1086.61608886719,1105.77185058594,1083.98327636719,1095.92163085938,67598,1057.74536132812
"157",1094.87756347656,1111.21899414062,1084.98193359375,1087.88708496094,25639,1049.99108886719
"158",1092.06323242188,1124.8369140625,1084.98193359375,1113.62487792969,94497,1074.83203125
"159",1123.92907714844,1152.34509277344,1095.42236328125,1115.84912109375,267153,1076.97888183594
"160",1121.20544433594,1163.87487792969,1115.89453125,1153.11669921875,442881,1112.94799804688
"161",1171.09228515625,1212.89916992188,1157.51989746094,1206.81652832031,242773,1164.77746582031
"162",1207.45202636719,1230.14855957031,1194.2880859375,1197.78332519531,141371,1156.05895996094
"163",1202.86743164062,1211.99133300781,1196.55773925781,1199.462890625,54148,1157.67980957031
"164",1207.361328125,1207.86059570312,1182.93994140625,1186.79833984375,58046,1145.45654296875
"165",1197.46557617188,1239.22717285156,1182.03198242188,1202.82202148438,183002,1160.92199707031
"166",1211.80981445312,1213.71630859375,1180.12548828125,1188.88635253906,71161,1147.47180175781
"167",1194.74206542969,1202.91271972656,1182.03198242188,1187.84228515625,45623,1146.46398925781
"168",1207.361328125,1207.361328125,1182.03198242188,1185.2548828125,89324,1143.96691894531
"169",1184.75561523438,1184.75561523438,1139.68041992188,1159.51708984375,62825,1119.12561035156
