"","CANBK.NS.Open","CANBK.NS.High","CANBK.NS.Low","CANBK.NS.Close","CANBK.NS.Volume","CANBK.NS.Adjusted"
"71",56.7099990844727,57.0800018310547,56.060001373291,56.4199981689453,30552265,51.094654083252
"72",57,57.1399993896484,54.4799995422363,54.939998626709,35304315,49.7543487548828
"73",55.4799995422363,56.4900016784668,54.8600006103516,55.4599990844727,44064745,50.2252655029297
"74",55.6100006103516,55.9799995422363,55.2400016784668,55.6599998474121,18772930,50.4063873291016
"75",55.4000015258789,55.4500007629395,51.0800018310547,51.7400016784668,59173045,46.8563919067383
"76",51.060001373291,53,50.2099990844727,52.6300010681152,70913850,47.6623878479004
"77",52.5999984741211,52.9700012207031,51.5499992370605,51.7400016784668,31903995,46.8563919067383
"78",51,52.0499992370605,50.4199981689453,50.8699989318848,34071070,46.0685081481934
"79",50.8400001525879,51.1399993896484,50.0800018310547,50.7299995422363,26014930,45.9417190551758
"80",50.9000015258789,53.9000015258789,50.9000015258789,52.2099990844727,48107730,47.2820281982422
"81",52.4000015258789,53.5499992370605,51.6699981689453,53.189998626709,26518845,48.1695251464844
"82",53.2000007629395,53.5800018310547,50.7299995422363,51.2700004577637,25628810,46.4307556152344
"83",51.1800003051758,52.2999992370605,50.5800018310547,51.4799995422363,30373140,46.6209297180176
"84",51.4000015258789,52.2599983215332,50.6399993896484,51.1199989318848,26048520,46.2949104309082
"85",51.5800018310547,52.7200012207031,51.3499984741211,52.5499992370605,20560805,47.5899353027344
"86",52.7200012207031,54.4000015258789,51.189998626709,52.4199981689453,45057015,47.4722061157227
"87",52.2900009155273,52.6300010681152,51.4000015258789,51.5900001525879,27862875,46.7205505371094
"88",51.9199981689453,52.2999992370605,49.3699989318848,49.7200012207031,31143200,45.0270538330078
"89",48.25,50.0400009155273,48.25,49.3400001525879,47006970,44.6829223632812
"90",47.6100006103516,51.7000007629395,47.5900001525879,49.8699989318848,113164480,45.1628913879395
"91",49.6100006103516,50.6199989318848,48.060001373291,48.4000015258789,54374660,43.8316459655762
"92",48.1500015258789,49.2799987792969,47.0200004577637,48.2000007629395,53292865,43.6505241394043
"93",48.7599983215332,48.8699989318848,47.6699981689453,47.9799995422363,31552515,43.4512901306152
"94",48,48.1599998474121,46.9000015258789,47.1399993896484,27489580,42.6905708312988
"95",48.1399993896484,49.9599990844727,47.0299987792969,49.1300010681152,45726525,44.4927406311035
"96",49,50.5900001525879,48.0699996948242,49.1399993896484,47186360,44.5018005371094
"97",48.7299995422363,51.2799987792969,47.7900009155273,48.5400009155273,58802890,43.9584312438965
"98",48.7999992370605,49.6800003051758,48.0900001525879,49.0200004577637,38361395,44.393123626709
"99",49.060001373291,51.2000007629395,48.8400001525879,50.6399993896484,30024225,45.8602142333984
"100",51.0499992370605,53.689998626709,50.7999992370605,52.8899993896484,50940175,47.8978424072266
"101",52.7200012207031,52.7799987792969,51.0400009155273,51.3699989318848,36910165,46.521312713623
"102",50.2099990844727,51.7000007629395,50.0900001525879,51.2299995422363,43758990,46.3945236206055
"103",51.4000015258789,51.9000015258789,50.4599990844727,51.4300003051758,32069220,46.5756492614746
"104",51.9799995422363,52.5,50.5200004577637,51.189998626709,37980850,46.3583030700684
"105",51.4000015258789,51.939998626709,50.439998626709,50.6300010681152,28581255,45.8511619567871
"106",50.9500007629395,51.0999984741211,49.6199989318848,50.7200012207031,29908700,45.9326667785645
"107",50.9300003051758,52.4500007629395,50.3199996948242,52.1199989318848,38127585,47.2005233764648
"108",51.6599998474121,54.9000015258789,51.5099983215332,54.4599990844727,68098230,49.3196563720703
"109",53.9799995422363,55.560001373291,53.6199989318848,55.25,52204255,50.0350914001465
"110",55.25,56.5200004577637,54.5099983215332,54.9900016784668,36210510,49.7996292114258
"111",54.6399993896484,56.2000007629395,54.6399993896484,55.9000015258789,33323710,50.6237411499023
"112",56.0999984741211,56.8199996948242,55.6399993896484,56.0699996948242,29915360,50.7776947021484
"113",55.9500007629395,55.9500007629395,54.5299987792969,55.5,29700810,50.2614936828613
"114",55.5400009155273,55.75,53.5699996948242,53.9300003051758,32881975,48.8396797180176
"115",53.7000007629395,54.3300018310547,53.2700004577637,53.5400009155273,17696505,48.4864921569824
"116",53.3199996948242,53.9599990844727,51.75,52.4300003051758,27546035,47.4812660217285
"117",52.5299987792969,52.9900016784668,51.9900016784668,52.3199996948242,20588180,47.3816452026367
"118",52.4199981689453,52.7200012207031,50.9000015258789,51.0200004577637,21422810,46.2043495178223
"119",51.1399993896484,52.3800010681152,50.5999984741211,51.8800010681152,25124165,46.9831771850586
"120",51.7900009155273,52.0800018310547,49.6399993896484,49.9900016784668,21113215,45.2715682983398
"121",49.7900009155273,51.0800018310547,49.5,50.6100006103516,26638330,45.8330497741699
"122",50.439998626709,50.5999984741211,48.2400016784668,49.5,29928370,44.8278160095215
"123",49.7999992370605,50.4599990844727,48.8800010681152,49.7599983215332,31211815,45.0632743835449
"124",50.2799987792969,51.1599998474121,49.810001373291,50.310001373291,26348445,45.5613670349121
"125",50.1800003051758,50.7000007629395,48.1500015258789,49.7799987792969,36346275,45.0813903808594
"126",49.4300003051758,50.3800010681152,48.7700004577637,48.9500007629395,33217280,44.3297309875488
"127",48.9599990844727,49.3300018310547,48.4000015258789,48.9300003051758,29267850,44.3116149902344
"128",49.2000007629395,49.6599998474121,48.560001373291,48.7599983215332,23444550,44.1576614379883
"129",49.1199989318848,50.2000007629395,48.7599983215332,49.5299987792969,30021495,44.8549880981445
"130",50.310001373291,50.5800018310547,49.0200004577637,49.9199981689453,31070870,45.2081718444824
"131",49.9799995422363,50.939998626709,49.9000015258789,50.1300010681152,21957555,45.3983573913574
"132",50.1500015258789,50.2400016784668,48.7599983215332,49.0499992370605,20908415,44.4202919006348
"133",49.3800010681152,50.0200004577637,47.5299987792969,48.3899993896484,25316680,43.8225898742676
"134",48.3899993896484,48.3899993896484,46.0499992370605,46.3499984741211,37051930,41.9751396179199
"135",46.2000007629395,46.2000007629395,43.310001373291,44.4700012207031,27145930,40.2725868225098
"136",44.3600006103516,47.2000007629395,44.1699981689453,46.9500007629395,39871955,42.5185050964355
"137",47.2000007629395,47.6199989318848,44.7799987792969,45.560001373291,32308990,41.2597045898438
"138",45.7000007629395,47.6800003051758,45.0200004577637,46.5299987792969,40326590,42.1381454467773
"139",46.3699989318848,47.6800003051758,45.9599990844727,47.3600006103516,27864860,42.8898086547852
"140",47.3600006103516,49.6399993896484,46.6199989318848,49.3899993896484,31041220,44.728199005127
"141",49.3600006103516,50.8499984741211,49.0400009155273,50.560001373291,31238395,45.7877655029297
"142",50.7799987792969,52.75,49.5,51.7900009155273,41729895,46.9016723632812
"143",53.5999984741211,56.2599983215332,52.5400009155273,55.7799987792969,121093530,50.515064239502
"144",55.6500015258789,56.5,54.7400016784668,55.8499984741211,42522130,50.5784530639648
"145",56,58.5200004577637,56,57.8699989318848,41842570,52.4077949523926
"146",57.4000015258789,57.9799995422363,56.2200012207031,56.9000015258789,33056200,51.5293502807617
"147",57,57.7799987792969,56.0699996948242,56.9900016784668,31315995,51.6108551025391
"148",56.5,56.8699989318848,55.5,55.9500007629395,28680590,50.669017791748
"149",56.0099983215332,58.4500007629395,55.8499984741211,58.0699996948242,38627350,52.5889167785645
"150",58.4000015258789,59.5699996948242,57.8600006103516,58.8899993896484,36560925,53.3315200805664
"151",58.8899993896484,59.3199996948242,57.4099998474121,57.7799987792969,28539070,52.326286315918
"152",57.7799987792969,58.7799987792969,57.2999992370605,57.689998626709,24545635,52.2447814941406
"153",58.1800003051758,60.4599990844727,57.9000015258789,59.189998626709,46520645,53.6032028198242
"154",58.8300018310547,59.0400009155273,56.189998626709,56.4700012207031,34650640,51.1399383544922
"155",55.7000007629395,56,53.4700012207031,53.9799995422363,32175770,48.8849601745605
"156",54,54.7400016784668,53.5200004577637,54.1300010681152,27927640,49.0208015441895
"157",53.4199981689453,55.1399993896484,52.9099998474121,53.5200004577637,34824615,48.4683799743652
"158",54,55.6500015258789,54,55.4700012207031,33498535,50.2343254089355
"159",55.7999992370605,57.8400001525879,55.7299995422363,57.5,27357425,52.0727157592773
"160",57.8400001525879,57.9599990844727,56.3499984741211,56.8699989318848,27584780,51.5021820068359
"161",56.7999992370605,57,55.2400016784668,56.2599983215332,31095755,50.9497604370117
"162",55.8800010681152,56.9000015258789,54.939998626709,55.2700004577637,29317600,50.0532035827637
"163",55.8699989318848,57.5900001525879,55.6300010681152,56.9599990844727,34458810,51.5836868286133
"164",57,57.1599998474121,54.5200004577637,54.9199981689453,30351230,49.7362365722656
"165",55.3199996948242,57.0800018310547,55.1500015258789,56.4099998474121,34500315,51.0856018066406
"166",56.2000007629395,57.8600006103516,55.6500015258789,57.2299995422363,33801920,51.8282051086426
"167",56.7900009155273,57.3499984741211,55.439998626709,56.7400016784668,35748920,51.3844566345215
"168",57.0999984741211,58.5499992370605,56.4199981689453,56.9700012207031,41724510,51.5927429199219
"169",57.1399993896484,57.2099990844727,53.9300003051758,54.2799987792969,41905000,49.1566467285156
"170",54.0499992370605,54.6599998474121,52.2799987792969,53.5800018310547,39886665,48.5227203369141
"171",54,54.689998626709,53.2400016784668,53.7900009155273,39063930,48.7128982543945
"172",54.2000007629395,54.5200004577637,52.8899993896484,54.0900001525879,30655205,48.9845809936523
"173",53.5999984741211,54.2000007629395,52.560001373291,52.9700012207031,32835415,47.9702949523926
"174",53,53.9099998474121,52.2000007629395,52.5499992370605,40966775,47.5899353027344
"175",52.7799987792969,53.3600006103516,51.4599990844727,52.9799995422363,35535110,47.9793472290039
"176",53.7299995422363,54.2400016784668,53.4700012207031,53.8600006103516,22706515,48.7762908935547
"177",53.3499984741211,54.2999992370605,52.7599983215332,53.5,25374650,48.450267791748
"178",52.560001373291,52.7999992370605,48.8600006103516,49.3600006103516,66702575,44.7010345458984
"179",49.8899993896484,50.5200004577637,49,49.2400016784668,40847325,44.5923614501953
"180",49.6599998474121,50.2999992370605,41.8600006103516,47.8699989318848,43146030,43.3516693115234
"181",48.5,48.5,46.0699996948242,46.5999984741211,32994095,42.2015380859375
"182",46.3800010681152,47.4199981689453,44.2799987792969,46.7000007629395,42555800,42.2921028137207
"183",47.2000007629395,47.5999984741211,46.2599983215332,47.0299987792969,30046825,42.5909576416016
"184",47.3400001525879,47.3699989318848,45.3600006103516,45.5299987792969,25525725,41.232536315918
"185",46.4000015258789,46.5999984741211,43.7299995422363,44.1699981689453,41898190,40.0009002685547
"186",43.7999992370605,47,42.7099990844727,46.560001373291,48940135,42.1653213500977
"187",46,47.9799995422363,45.7599983215332,46.3600006103516,42378265,41.9841957092285
"188",45.6100006103516,46.7999992370605,45.0999984741211,45.8199996948242,31561015,41.4951629638672
"189",45.7000007629395,46.2700004577637,43,43.8699989318848,33996520,39.7292213439941
"190",43.7799987792969,44.0900001525879,42.2000007629395,43.3400001525879,39237065,39.2492408752441
"191",43.9799995422363,43.9799995422363,42.2400016784668,43.2400016784668,32271225,39.1586837768555
"192",43.2000007629395,47.1599998474121,43.1699981689453,46.5499992370605,40507190,42.1562614440918
"193",43.5999984741211,46.2000007629395,43.5999984741211,45.0299987792969,32752595,40.7797317504883
"194",46,46.8300018310547,45.7099990844727,46.1599998474121,24690540,41.8030738830566
"195",46.2000007629395,46.5699996948242,45.2400016784668,45.9700012207031,24736160,41.6310081481934
"196",46.3300018310547,47.7599983215332,46,47.3199996948242,24047555,42.8535842895508
"197",48.189998626709,48.189998626709,43.6500015258789,44.1300010681152,35639570,39.9646797180176
"198",44,45.1399993896484,43.3199996948242,44.2000007629395,32304510,40.0280723571777
"199",45,45.2799987792969,41.8600006103516,42.2599983215332,42792360,38.271183013916
"200",41.6100006103516,42.439998626709,40.9500007629395,41.6199989318848,31257525,37.6915893554688
"201",42.5,43,41.1399993896484,42.5400009155273,29768370,38.5247573852539
"202",42,42.9500007629395,41.5999984741211,42.3300018310547,23574315,38.3345794677734
"203",42.7999992370605,43.1599998474121,41.8499984741211,42.5099983215332,28380855,38.4975852966309
"204",42.7000007629395,48,42.4199981689453,47.6399993896484,55402585,43.1433792114258
"205",47.4000015258789,52.7400016784668,47.1699981689453,51.25,108004580,46.4126396179199
"206",51.7999992370605,52.6500015258789,49.9599990844727,52.3899993896484,60903790,47.4450340270996
"207",52.4000015258789,52.9700012207031,49.9099998474121,50.3600006103516,78716475,45.6066436767578
"208",50.9799995422363,51.439998626709,48.4199981689453,48.7000007629395,52208895,44.103328704834
"209",48.5800018310547,49.7400016784668,48.2000007629395,49.2000007629395,28066295,44.5561332702637
"210",49.3699989318848,49.7000007629395,48.0499992370605,48.4099998474121,21493505,43.8406982421875
"211",48.7999992370605,48.9300003051758,48.4199981689453,48.560001373291,3000990,43.9765434265137
"212",48.5999984741211,50.439998626709,48.1399993896484,49.2799987792969,35163265,44.6285820007324
"213",49.3600006103516,49.5299987792969,47.4000015258789,47.6199989318848,25233405,43.1252632141113
"214",47.4000015258789,49.2000007629395,46.939998626709,48.6500015258789,30642030,44.058048248291
"215",49.2000007629395,51.4799995422363,48.8199996948242,50.5299987792969,52099655,45.7605972290039
"216",50.5900001525879,51.8899993896484,49.5999984741211,51.1300010681152,37142695,46.3039665222168
"217",51.0900001525879,53.2799987792969,50.1800003051758,52.7400016784668,50716670,47.7620048522949
"218",53.3600006103516,53.5499992370605,51.8499984741211,52.2200012207031,33185710,47.2910842895508
"219",51.0800018310547,52.8499984741211,51.0699996948242,51.3699989318848,38218345,46.521312713623
"220",51.3800010681152,52.9799995422363,51.2999992370605,52.6199989318848,39039015,47.6533279418945
"221",52.8600006103516,52.9000015258789,51.5200004577637,52.1800003051758,36977215,47.2548599243164
"222",52.6500015258789,52.9900016784668,51.3600006103516,52.7299995422363,31889005,47.7529449462891
"223",52.6500015258789,53.8899993896484,52.3300018310547,53.5099983215332,45819380,48.4593200683594
"224",53.75,54.4000015258789,52.0699996948242,52.4099998474121,36700565,47.4631538391113
"225",52.9599990844727,53.4500007629395,52.0400009155273,52.2099990844727,26636995,47.2820281982422
"226",52.5800018310547,52.7999992370605,50.7999992370605,51.1599998474121,27880215,46.3311347961426
"227",51.5900001525879,52.3800010681152,50.9500007629395,51.5900001525879,34628175,46.7205505371094
"228",51.5800018310547,51.6800003051758,50.4900016784668,50.7700004577637,24394505,45.9779510498047
"229",50.3400001525879,51.189998626709,50.0499992370605,50.5,27936700,45.7334327697754
"230",50.2000007629395,50.2799987792969,48.7400016784668,49.1800003051758,26342895,44.5380210876465
"231",49.560001373291,50.5400009155273,48.2999992370605,49.439998626709,28399790,44.7734794616699
"232",48,49.2400016784668,47.8699989318848,48.2200012207031,19080645,43.6686363220215
"233",47,50.0800018310547,47,49.6599998474121,35394165,44.9727172851562
"234",50.4000015258789,51.8499984741211,50,51.6199989318848,36146760,46.7477149963379
"235",52,52.7799987792969,51.1599998474121,51.9099998474121,32071435,47.0103416442871
"236",51.7200012207031,53.4799995422363,51.439998626709,53.2900009155273,33201865,48.2600936889648
"237",53.3499984741211,53.689998626709,52.6500015258789,53.1100006103516,16318285,48.0970802307129
"238",52.9099998474121,54.2700004577637,52.689998626709,53.8300018310547,27759915,48.7491188049316
"239",54.4799995422363,55.4799995422363,54.2200012207031,54.8499984741211,31668715,49.6728439331055
"240",54.4300003051758,55.4599990844727,53.2599983215332,53.689998626709,36016400,48.6223335266113
"241",54,54.4500007629395,52.7700004577637,53.0999984741211,22548060,48.0880241394043
"242",53.0200004577637,54,52.5,53.2700004577637,21820585,48.2419815063477
"243",53.2000007629395,54.7099990844727,51.9300003051758,54.1800003051758,23579545,49.0660820007324
"244",54.5200004577637,54.939998626709,54.0200004577637,54.4500007629395,25010455,49.3106002807617
"245",54.8800010681152,55.7999992370605,54.5,55.4900016784668,26018830,50.2524375915527
"246",55.9500007629395,56.3199996948242,54.8499984741211,55.0099983215332,21292440,49.817741394043
"247",55.2999992370605,56.6800003051758,54.8600006103516,56.2999992370605,27095355,50.9859809875488
"248",56.0400009155273,56.7400016784668,54.7200012207031,55.0800018310547,28222815,49.8811378479004
"249",55.1800003051758,55.6800003051758,54.6699981689453,55.2599983215332,19967195,50.0441436767578
"250",55.5999984741211,57.0999984741211,54.8400001525879,56.5900001525879,30690280,51.2486114501953
"251",56.939998626709,57.2900009155273,55.3699989318848,55.6500015258789,17759875,50.3973350524902
"252",55.5800018310547,58,55.4099998474121,57.5800018310547,27864940,52.1451683044434
"253",57.7999992370605,57.9700012207031,55.2900009155273,56.0999984741211,32093545,50.804859161377
"254",56.1500015258789,56.6300010681152,55.6599998474121,56.2099990844727,16797210,50.9044799804688
"255",56.3800010681152,56.4599990844727,55.2999992370605,55.6500015258789,15197735,50.3973350524902
"256",55.6500015258789,56.2900009155273,55.0299987792969,55.5999984741211,18157035,50.3520545959473
"257",56.1500015258789,56.1500015258789,54.7299995422363,55.0699996948242,16436760,49.8720779418945
"258",55.25,56.1699981689453,54.9099998474121,55.0699996948242,19400930,49.8720779418945
"259",55.1800003051758,55.4599990844727,53.9799995422363,55.0900001525879,17894640,49.8901901245117
"260",55.4900016784668,55.560001373291,54.3699989318848,54.5200004577637,13102490,49.3739891052246
"261",54.7999992370605,55.2999992370605,53.0800018310547,53.5999984741211,16934060,48.540828704834
"262",53.4000015258789,53.8199996948242,52.2999992370605,52.689998626709,15186460,47.7167167663574
"263",52.7000007629395,53,51.75,52.0900001525879,18252770,47.1733551025391
"264",52.0999984741211,52.7599983215332,51.4900016784668,52.4599990844727,18502120,47.508430480957
"265",52.7999992370605,53,49.8499984741211,50.8699989318848,20197460,46.0685081481934
"266",51.2000007629395,52.3899993896484,47.5400009155273,48.0800018310547,53008935,43.5418510437012
"267",48.3800010681152,50.7599983215332,48.0400009155273,49.2599983215332,49078250,44.6104698181152
"268",49.5999984741211,50.3699989318848,49.0400009155273,49.9500007629395,22086550,45.2353477478027
"269",50.3300018310547,50.4500007629395,49.1599998474121,50.0299987792969,22610500,45.3077926635742
"270",50.4000015258789,50.4799995422363,47.0200004577637,47.6100006103516,29423225,43.1162109375
"271",47.7999992370605,47.8600006103516,46.0699996948242,47,24977955,42.5637855529785
"272",47.2000007629395,47.5299987792969,45.9199981689453,46.2299995422363,21810865,41.8664627075195
"273",46.5,47.3899993896484,45.310001373291,47.1199989318848,21624295,42.6724586486816
"274",47.2099990844727,48.2999992370605,46.7799987792969,47.4099998474121,24444605,42.9350891113281
"275",47.2000007629395,47.2299995422363,45.3800010681152,45.6500015258789,20860145,41.3412094116211
"276",45.75,45.9000015258789,44.7599983215332,45,15752240,40.7525596618652
"277",45,45.5200004577637,43.9599990844727,44.1199989318848,20842975,39.9556198120117
"278",43.9199981689453,45.2000007629395,43.6199989318848,44.7400016784668,29247355,40.5171051025391
"279",44.7400016784668,44.7700004577637,42.6599998474121,43.0499992370605,26143535,38.9866180419922
"280",43.2999992370605,43.4599990844727,42.560001373291,42.7299995422363,16009900,38.6968231201172
"281",42.9799995422363,44.2799987792969,42.7299995422363,42.9700012207031,31105065,38.9141654968262
"282",43.2999992370605,43.9599990844727,43.1500015258789,43.7099990844727,18224190,39.5843200683594
"283",45,45,44.0699996948242,44.2999992370605,22249905,40.1186294555664
"284",44.2999992370605,44.75,43.7200012207031,44.4000015258789,17023350,40.2091941833496
"285",44.7599983215332,44.7599983215332,44.2799987792969,44.560001373291,11592130,40.3540954589844
"286",43.7999992370605,44.1100006103516,42.6699981689453,43.5900001525879,23055975,39.4756507873535
"287",43.7999992370605,46.5099983215332,43.7999992370605,46.2400016784668,65408440,41.8755226135254
"288",46.0200004577637,46.7799987792969,45.8199996948242,46.2900009155273,27671285,41.9208030700684
"289",46.5400009155273,48.8699989318848,46.5,48.4799995422363,34222670,43.9040946960449
"290",48.7799987792969,51,48.439998626709,50.6699981689453,32042530,45.8873863220215
"291",50.9900016784668,51.5,50.2000007629395,50.560001373291,24709125,45.7877655029297
"292",50.5800018310547,51.7900009155273,49.7999992370605,51.4700012207031,27244315,46.6118774414062
"293",51.0499992370605,51.6599998474121,50.5699996948242,50.7999992370605,18233090,46.0051155090332
"294",51.1800003051758,52.5900001525879,51.1300010681152,51.8699989318848,23570270,46.9741172790527
"295",52.5800018310547,52.7200012207031,51.0200004577637,51.2799987792969,21102355,46.4398078918457
"296",51.2400016784668,52.7799987792969,50.75,52.5999984741211,35280355,47.6352195739746
"297",52.9500007629395,53.2000007629395,51.7200012207031,52.4000015258789,29336995,47.4540939331055
"298",52.7400016784668,53.9700012207031,52.4300003051758,52.9199981689453,28229285,47.9250144958496
"299",53.2999992370605,54.7000007629395,52.3899993896484,54.439998626709,28420070,49.3015441894531
"300",54.6199989318848,56.3400001525879,54.3499984741211,55.2700004577637,40945845,50.0532035827637
"301",55.2000007629395,55.6500015258789,54.5699996948242,55.2400016784668,26229050,50.0260353088379
"302",55.3800010681152,55.6800003051758,54.1699981689453,54.3499984741211,20546165,49.2200355529785
"303",53.5999984741211,54.4599990844727,53.2400016784668,54.0400009155273,15620630,48.9393005371094
"304",54.1800003051758,56.6599998474121,54.060001373291,56.2400016784668,31467320,50.9316482543945
"305",56.4000015258789,57.5,55.8600006103516,57.2000007629395,34242130,51.8010368347168
"306",56.7999992370605,60,56.7999992370605,59.2900009155273,51851150,53.6937637329102
