"","JSWSTEEL.NS.Open","JSWSTEEL.NS.High","JSWSTEEL.NS.Low","JSWSTEEL.NS.Close","JSWSTEEL.NS.Volume","JSWSTEEL.NS.Adjusted"
"132",316.350006103516,316.350006103516,310.5,313.350006103516,4560851,286.790618896484
"133",314.899993896484,320.700012207031,312.700012207031,317.100006103516,3468456,290.222747802734
"134",318,320.200012207031,314.25,316.25,3079114,289.444793701172
"135",316.200012207031,318.5,306.5,307.649993896484,2316253,281.57373046875
"136",305,309.600006103516,302.200012207031,307.399993896484,4813085,281.344909667969
"137",309.700012207031,310.649993896484,293.549987792969,296.200012207031,4530592,271.09423828125
"138",297,310.25,294.5,303.600006103516,6510032,277.866973876953
"139",304.5,307.25,299.600006103516,304.149993896484,4643889,278.370361328125
"140",306,307.850006103516,300,306.649993896484,3849111,280.658477783203
"141",307,319.950012207031,305.049987792969,318.25,4677454,291.275299072266
"142",322,327.399993896484,310.600006103516,317.100006103516,8497446,290.222747802734
"143",316.799987792969,319.700012207031,309,312.299987792969,6607347,285.82958984375
"144",314.100006103516,326.100006103516,314,323.25,6865156,295.851470947266
"145",323.25,328.899993896484,320.850006103516,327.850006103516,4368955,300.061584472656
"146",325.549987792969,332.850006103516,325,330.399993896484,4863789,302.395416259766
"147",330.950012207031,332.299987792969,324.600006103516,327.549987792969,3557767,299.786987304688
"148",326,334.850006103516,321.850006103516,332.049987792969,4410584,303.905548095703
"149",332.899993896484,338.299987792969,332.5,337.299987792969,4714989,308.710601806641
"150",338.5,341.5,335.799987792969,336.950012207031,2536638,308.390258789062
"151",338,342.600006103516,335.5,340.5,4702630,311.639373779297
"152",342.350006103516,345,339.549987792969,342.75,3791524,313.698638916016
"153",343.200012207031,345.5,341.049987792969,342.950012207031,3272046,313.881683349609
"154",342.600006103516,344.5,337.399993896484,339.899993896484,3088207,311.090209960938
"155",336.950012207031,346.350006103516,335.950012207031,342.100006103516,3893115,313.103759765625
"156",342.549987792969,351,338.200012207031,341.100006103516,6297575,312.188507080078
"157",336,337.100006103516,326.850006103516,328.149993896484,6092650,300.336151123047
"158",329.899993896484,335.799987792969,329.899993896484,334,3729105,305.690338134766
"159",334.100006103516,342.25,334,341.549987792969,2968742,312.600372314453
"160",343.200012207031,344.299987792969,338.049987792969,341.899993896484,2781769,312.920684814453
"161",342.899993896484,343.299987792969,336.75,339.600006103516,3317106,310.815704345703
"162",336.049987792969,356.5,336.049987792969,354.799987792969,8301916,324.727264404297
"163",359,364.649993896484,352.649993896484,355.600006103516,7420600,325.459503173828
"164",357.850006103516,369,353.100006103516,366.200012207031,6122883,335.161010742188
"165",371.399993896484,408.700012207031,370,399,44445933,365.180938720703
"166",398,408.799987792969,393.149993896484,397.899993896484,27089981,364.174163818359
"167",399,403.299987792969,392.600006103516,396.350006103516,8642458,362.755554199219
"168",399.299987792969,402.5,393.100006103516,397,5615281,363.350463867188
"169",399.600006103516,399.600006103516,386.5,390.850006103516,6611358,357.721710205078
"170",387,401.75,387,398.350006103516,7677886,364.585998535156
"171",404,404.100006103516,396.049987792969,398.799987792969,5215140,364.997863769531
"172",398.75,409.899993896484,395,406.600006103516,7367573,372.136779785156
"173",411.399993896484,414.950012207031,399,401.200012207031,8882946,367.194488525391
"174",403.899993896484,403.899993896484,392.350006103516,395.200012207031,7125022,361.703033447266
"175",395.100006103516,400.899993896484,388.049987792969,399.75,6287959,365.867370605469
"176",402.200012207031,412.350006103516,402.200012207031,408.100006103516,6622300,373.509613037109
"177",407,416.399993896484,403.149993896484,411.850006103516,6327429,376.941802978516
"178",412.75,415.700012207031,404.700012207031,407.149993896484,5226145,372.640167236328
"179",410.100006103516,423.75,410.100006103516,417.049987792969,8654507,381.701019287109
"180",420.25,427.549987792969,389.299987792969,408,10218645,373.418060302734
"181",414,414,397.100006103516,400.450012207031,7568416,366.508026123047
"182",398,407,389,403.649993896484,6963000,369.436737060547
"183",407,411.75,401,408.100006103516,3317487,373.509613037109
"184",409.850006103516,412.5,395.799987792969,400.299987792969,25412558,366.370758056641
"185",403.850006103516,407.950012207031,374.200012207031,381.649993896484,13200294,349.301544189453
"186",375,386.850006103516,371.100006103516,380.850006103516,8910012,348.5693359375
"187",380,387.5,376.649993896484,383.399993896484,7436585,350.903167724609
"188",377.899993896484,386.5,373.299987792969,377.600006103516,7084897,345.594787597656
"189",375,379.149993896484,360.399993896484,366.600006103516,7170165,335.527130126953
"190",366,381.799987792969,357.100006103516,376.25,7787200,344.359191894531
"191",379.5,381.799987792969,363.75,371.399993896484,7572243,339.920288085938
"192",372,382.75,371.399993896484,376.799987792969,4070161,344.862548828125
"193",370,372.75,354.850006103516,361.700012207031,6973280,331.04248046875
"194",365,381.25,363.350006103516,379.700012207031,4970667,347.516815185547
"195",380.649993896484,381.100006103516,372.600006103516,376.799987792969,2563605,344.862548828125
"196",377,385.200012207031,369.100006103516,373.600006103516,5508232,341.933807373047
"197",376.899993896484,378.450012207031,359.149993896484,361.649993896484,4061725,330.996673583984
"198",357.75,370.450012207031,354.600006103516,363.5,6479303,332.689880371094
"199",367,368.850006103516,353.299987792969,355.100006103516,5271275,325.001861572266
"200",353.799987792969,355.850006103516,343.25,347.5,4807256,318.046020507812
"201",351.049987792969,354.149993896484,345.549987792969,351.950012207031,3260414,322.118865966797
"202",349,355.200012207031,343.5,353.399993896484,4891650,323.445953369141
"203",355.799987792969,355.950012207031,333.049987792969,337.450012207031,7853276,308.847869873047
"204",338,341.25,329.200012207031,340,4778923,311.181732177734
"205",338.299987792969,341.799987792969,333.600006103516,335.799987792969,3197919,307.337738037109
"206",336.950012207031,341.899993896484,326.5,339.399993896484,4571617,310.632598876953
"207",340.600006103516,346.5,338.049987792969,342.75,3486300,313.698638916016
"208",346.200012207031,357,345.100006103516,352.799987792969,4287077,322.896789550781
"209",351.899993896484,359.899993896484,346.549987792969,353.649993896484,3683598,323.674774169922
"210",356,359.399993896484,347.600006103516,350.75,3180370,321.020568847656
"211",350.75,350.75,350.75,350.75,0,321.020568847656
"212",352,352,342.5,347.5,3642253,318.046020507812
"213",346.450012207031,354.350006103516,343.049987792969,344.549987792969,3905755,315.346069335938
"214",344,349,342.399993896484,348.100006103516,2384372,318.59521484375
"215",351,353.75,337.25,339.600006103516,3540077,310.815704345703
"216",340,345.899993896484,338.049987792969,344.600006103516,3192589,315.391815185547
"217",344.100006103516,344.25,332.200012207031,335.100006103516,3306643,306.697082519531
"218",336.700012207031,339.549987792969,333.200012207031,336.649993896484,3202842,308.115661621094
"219",334,334.25,327,328.25,3954871,300.427703857422
"220",327,329.399993896484,322.600006103516,326.049987792969,4004112,298.414123535156
"221",326,327.75,318.149993896484,319.899993896484,3648659,292.785400390625
"222",320.649993896484,323.5,311.75,317.600006103516,4603622,290.680389404297
"223",313.149993896484,316.799987792969,299.5,311.200012207031,16785515,284.822814941406
"224",312.399993896484,314.75,306.200012207031,308.850006103516,7306426,282.672027587891
"225",312.649993896484,319.5,308.700012207031,317.450012207031,6047477,290.543090820312
"226",318.600006103516,322.799987792969,313.450012207031,314.25,5161526,287.6142578125
"227",320.049987792969,325,313.5,314.899993896484,6549046,288.209228515625
"228",314.299987792969,318.399993896484,311.399993896484,313.299987792969,4089384,286.744812011719
"229",310,311,302.25,304.350006103516,4291892,278.553405761719
"230",299,307.600006103516,294.200012207031,305.399993896484,7026331,279.514404296875
"231",306.100006103516,308.200012207031,298.25,302.399993896484,4667020,276.768707275391
"232",294.5,299.700012207031,292.350006103516,294.100006103516,3612157,269.172180175781
"233",287.899993896484,303.149993896484,286.299987792969,300.950012207031,4328659,275.441589355469
"234",303.399993896484,307.5,299.450012207031,302.450012207031,7403789,276.814483642578
"235",305.700012207031,306.700012207031,295.5,298.049987792969,5434548,272.787414550781
"236",297,300.850006103516,291.149993896484,293.100006103516,5963531,268.256958007812
"237",294.899993896484,300.5,294.049987792969,299.850006103516,4379498,274.434844970703
"238",299.100006103516,306.700012207031,298.100006103516,305.450012207031,6638364,279.560180664062
"239",308,312.350006103516,304.399993896484,311,5813820,284.639739990234
"240",309,310.799987792969,306.200012207031,308.700012207031,5637742,282.534759521484
"241",309,312.700012207031,305.850006103516,308,6808600,281.89404296875
"242",308,308.5,291,292.200012207031,7202626,267.433227539062
"243",290.549987792969,297,288.100006103516,296.299987792969,5649890,271.185699462891
"244",299.5,300.649993896484,292.100006103516,292.950012207031,5160751,268.119720458984
"245",294.399993896484,300.600006103516,294.399993896484,298.100006103516,3519635,272.833190917969
"246",300.100006103516,307.899993896484,300.100006103516,306.75,7167399,280.749969482422
"247",308.899993896484,308.899993896484,302.5,303.950012207031,3622654,278.187347412109
"248",296.049987792969,297.950012207031,286.600006103516,288.700012207031,8855139,264.229919433594
"249",287.5,290.600006103516,280.299987792969,282.649993896484,10003388,258.692749023438
"250",281.899993896484,289.450012207031,280.700012207031,287.950012207031,6070751,263.543487548828
"251",292.299987792969,295.25,288.149993896484,289.850006103516,7041362,265.282409667969
"252",290.100006103516,295.850006103516,288.100006103516,293.899993896484,4528899,268.989166259766
"253",295,296.799987792969,286.549987792969,290.75,5848215,266.106140136719
"254",290,292.700012207031,287.649993896484,289.299987792969,4352095,264.779052734375
"255",289.75,294.149993896484,286.450012207031,288.799987792969,4483554,264.321411132812
"256",288.450012207031,288.450012207031,282.049987792969,283.899993896484,3756403,259.836761474609
"257",285,293,282.299987792969,292.100006103516,6557577,267.341705322266
"258",292.049987792969,293.25,285.350006103516,286.450012207031,3752082,262.170654296875
"259",287.5,290.549987792969,285.799987792969,289,4817690,264.504455566406
"260",288.350006103516,291.850006103516,283.25,285.600006103516,4210472,261.392669677734
"261",285.899993896484,288.950012207031,283.950012207031,284.600006103516,2854706,260.477386474609
"262",284,284.600006103516,274.549987792969,278,5006219,254.436828613281
"263",278,284.899993896484,277.200012207031,280.899993896484,4489030,257.091003417969
"264",281.5,284.399993896484,276.5,283.649993896484,3705336,259.607940673828
"265",284.600006103516,285.5,273.25,274.649993896484,5191436,251.37077331543
"266",274,274.25,263.049987792969,267.75,4518237,245.055618286133
"267",267.549987792969,273,265.25,270.950012207031,4113613,247.984420776367
"268",271.5,273.450012207031,262.200012207031,268.899993896484,6941276,246.108139038086
"269",271,275.850006103516,266.600006103516,274.600006103516,4666551,251.325042724609
"270",274.25,280,266.649993896484,274.950012207031,6496209,251.645370483398
"271",275.450012207031,276.450012207031,267.649993896484,273.5,4804512,250.318267822266
"272",272,277.649993896484,270.649993896484,273.549987792969,4726380,250.363998413086
"273",274.399993896484,282.899993896484,271.5,279.299987792969,5746435,255.626647949219
"274",278,281.399993896484,272,273.100006103516,6252085,249.9521484375
"275",271.600006103516,273,260.350006103516,262.850006103516,5765740,240.570953369141
"276",264,266,256.600006103516,261.600006103516,5228180,239.426895141602
"277",261.549987792969,274.5,257.5,271.75,12748459,248.716583251953
"278",269.399993896484,282.5,264.049987792969,280.649993896484,9767547,256.862182617188
"279",279.950012207031,279.950012207031,265.450012207031,266.899993896484,10241930,244.277648925781
"280",268,269.950012207031,261,261.899993896484,6612006,239.701446533203
"281",262.600006103516,271.75,261,266.850006103516,8114832,244.231887817383
"282",267.850006103516,276.200012207031,267.5,274.049987792969,10302096,250.82160949707
"283",276,279,273.399993896484,277.049987792969,8238650,253.567367553711
"284",276,286.799987792969,271.799987792969,285.850006103516,10779149,261.621459960938
"285",286.350006103516,293.799987792969,286.350006103516,287.799987792969,12551599,263.406158447266
"286",279,286.799987792969,277.100006103516,284.5,8622676,260.385955810547
"287",287.399993896484,291.450012207031,282,284,7076524,259.928283691406
"288",285.5,290,279.799987792969,281.100006103516,9337518,257.274078369141
"289",284.399993896484,285.100006103516,280.700012207031,282.100006103516,7362711,258.189331054688
"290",284.950012207031,292.100006103516,282,291.200012207031,11469935,266.518035888672
"291",292.700012207031,294,286.75,289.950012207031,6718322,265.373931884766
"292",290.399993896484,294,285.399993896484,289.700012207031,7010707,265.145202636719
"293",288.200012207031,289.399993896484,284.200012207031,286.399993896484,5961633,262.124816894531
"294",289.399993896484,294.649993896484,287.149993896484,292.649993896484,7863518,267.845062255859
"295",294.049987792969,298,290.049987792969,291.799987792969,8891811,267.067138671875
"296",290,290.399993896484,282.100006103516,286.25,9122437,261.987579345703
"297",286.350006103516,289.799987792969,284,286.899993896484,5351600,262.582458496094
"298",287.399993896484,291.25,285.299987792969,288.450012207031,7053371,264.001129150391
"299",290,296,286.549987792969,294.950012207031,7431744,269.950164794922
"300",296.100006103516,296.75,287.350006103516,288.5,7444759,264.046844482422
"301",290,290,281.049987792969,282.299987792969,9165038,258.372375488281
"302",284.799987792969,289.549987792969,283,285.75,7325504,261.529968261719
"303",282,282,276,278.799987792969,6778846,255.169006347656
"304",277.950012207031,282.399993896484,276.5,281.350006103516,6247666,257.5029296875
"305",283,289.25,281.5,287.5,6490731,263.131591796875
"306",286,290,284,288.25,21745652,263.818054199219
"307",297.450012207031,300,290.5,292.299987792969,7766553,267.524810791016
"308",295.75,295.75,285.5,287.100006103516,7105140,262.765563964844
"309",290,294.5,288.5,289.899993896484,6899752,265.328216552734
"310",289.850006103516,290.299987792969,285.200012207031,287.799987792969,4338250,263.406158447266
"311",288.450012207031,295.75,288.100006103516,294.25,5310432,269.309478759766
"312",297,298.649993896484,289,290.399993896484,5645872,265.785827636719
"313",290.950012207031,293,285.649993896484,291.549987792969,3725301,266.838317871094
"314",290.200012207031,293.75,287.299987792969,288.549987792969,5316890,264.092620849609
"315",288,289.700012207031,285.049987792969,287,3147541,262.674011230469
"316",287,288.450012207031,285,286.850006103516,2486341,262.536743164062
"317",288,293.799987792969,287.200012207031,292.149993896484,4009776,267.387481689453
"318",294,294.850006103516,290.350006103516,291.200012207031,4394114,266.518035888672
"319",291.200012207031,301.299987792969,286.5,299.149993896484,7668228,273.794158935547
"320",298.700012207031,302.450012207031,289.25,291.25,6083105,266.563781738281
"321",293.049987792969,294.600006103516,287.299987792969,288.299987792969,3648863,263.863800048828
"322",289.25,293,286.399993896484,292.350006103516,4200919,267.570526123047
"323",291.5,294.5,285.5,286.600006103516,4132700,262.307891845703
"324",288.5,299,286.100006103516,294,11729751,269.080688476562
"325",294.5,309.899993896484,290.850006103516,308.350006103516,12707875,282.214385986328
"326",309.049987792969,314,303.5,306.649993896484,10375665,280.658477783203
"327",308,310.450012207031,305.100006103516,308.850006103516,5705828,282.672027587891
"328",301,302.399993896484,295,296.700012207031,7433027,271.551818847656
"329",301,302.200012207031,287,288.100006103516,6762525,263.680786132812
"330",286.450012207031,292.799987792969,285,289.25,7900967,264.733306884766
"331",288,290.5,280.350006103516,285.450012207031,7620385,261.255401611328
"332",286,289.299987792969,283,287.350006103516,7076251,262.994354248047
"333",286,286.899993896484,273.450012207031,276.899993896484,4291656,253.430068969727
"334",275,282.950012207031,272.450012207031,281,5277444,257.182525634766
"335",281,281.700012207031,266.950012207031,268.5,6212125,245.742034912109
"336",270,277.450012207031,268.5,275.950012207031,4697435,252.560592651367
"337",275.450012207031,277.700012207031,271.549987792969,276.399993896484,3064045,252.972442626953
"338",283.100006103516,293.649993896484,280.799987792969,285.5,5009313,261.301147460938
"339",284.850006103516,286.5,277.5,279.399993896484,4196280,255.718170166016
"340",280.399993896484,281.25,272.299987792969,276.950012207031,5052534,253.475845336914
"341",284,289.899993896484,274.5,275.950012207031,5355880,252.560592651367
"342",279.950012207031,291.5,273.549987792969,288,9795647,263.589233398438
"343",281,289.299987792969,277.049987792969,287.75,9081309,263.360382080078
"344",287.75,297.5,286.75,292.950012207031,10338894,268.119720458984
"345",292,295.700012207031,279.700012207031,280.549987792969,7940056,256.770690917969
"346",281,283.25,275.100006103516,276.600006103516,7941828,253.155548095703
"347",278.25,279.799987792969,269.600006103516,271.700012207031,7316925,248.670867919922
"348",273,276.100006103516,269.149993896484,274.549987792969,6265379,251.279235839844
"349",274,276,272.399993896484,274.200012207031,4512003,250.958923339844
"350",274.899993896484,274.899993896484,265.299987792969,266.700012207031,5090763,244.094650268555
"351",267,270,261.600006103516,262.399993896484,5599533,240.159072875977
"352",264.399993896484,267.899993896484,262.350006103516,266.850006103516,3704937,244.231887817383
"353",268,274.5,265.299987792969,273.350006103516,4208927,250.180953979492
"354",274.450012207031,277.299987792969,270.25,271.25,7380929,248.258926391602
"355",272,275,265.649993896484,274.350006103516,5646873,251.096237182617
"356",272.100006103516,275.399993896484,267.600006103516,271.25,4349503,248.258926391602
"357",271,271,259,260.200012207031,8505525,238.145584106445
"358",261,265,254.899993896484,263.549987792969,6059478,241.211608886719
"359",264,267.649993896484,256,260.549987792969,7432697,238.465881347656
"360",261,270,258.25,269.25,5160169,246.428497314453
"361",265.950012207031,268.950012207031,264.25,267.149993896484,6144176,244.506454467773
"362",267,268.5,257.100006103516,257.799987792969,5807872,235.948974609375
"363",254.399993896484,268.299987792969,252.649993896484,267.049987792969,9616552,244.414962768555
"364",263.600006103516,277.799987792969,263.350006103516,277.149993896484,6924967,253.658889770508
"365",276.950012207031,280.799987792969,275.549987792969,277.350006103516,7806500,253.841918945312
"366",277,278.75,273.100006103516,276.600006103516,4088477,253.155548095703
"367",278.549987792969,281.799987792969,273.850006103516,275.75,3935030,252.377563476562
"368",275.700012207031,277.200012207031,272.100006103516,276.149993896484,3233802,252.743606567383
"369",276,279.799987792969,273.75,277.399993896484,3416371,253.887680053711
"370",277,278,273.799987792969,275.049987792969,3266606,251.736862182617
"371",275.75,278.700012207031,265.049987792969,266.649993896484,4112441,244.048843383789
"372",262.100006103516,267.200012207031,257.899993896484,262.25,3816891,243.770004272461
"373",262,265.5,260.5,262.350006103516,3210950,243.862945556641
"374",263.5,264.350006103516,252,254.899993896484,6051189,236.937942504883
"375",259.299987792969,268.100006103516,257.850006103516,267.299987792969,11021639,248.464141845703
"376",267.299987792969,270.850006103516,261.700012207031,267.899993896484,7690461,249.021881103516
"377",267.399993896484,272.75,263.700012207031,270.950012207031,4909761,251.856948852539
"378",269.950012207031,275,269,273.899993896484,3794706,254.599029541016
"379",272,275,268.799987792969,271.899993896484,3290727,252.739974975586
"380",270,270.75,264.899993896484,266.100006103516,3627824,247.348724365234
"381",267.299987792969,269.200012207031,258.200012207031,259.049987792969,3828583,240.795486450195
"382",259.899993896484,265.5,256.299987792969,264.399993896484,3426665,245.768493652344
"383",266,266,259.799987792969,263.299987792969,3534413,244.746002197266
"384",263,263.850006103516,246.75,255.25,10491930,237.263259887695
"385",254.800003051758,257.899993896484,247.800003051758,248.649993896484,6895024,231.128341674805
"386",248.949996948242,253.350006103516,247.100006103516,249.699996948242,5386836,232.104354858398
"387",245.850006103516,246.25,236.850006103516,241.399993896484,7935024,224.389236450195
"388",243.050003051758,248,220,230.25,8938349,214.024932861328
"389",228.350006103516,238.300003051758,226.100006103516,237.449996948242,5983362,220.717590332031
"390",235.100006103516,235.800003051758,222.699996948242,225.25,7768510,209.377288818359
"391",223,230.449996948242,217.800003051758,225.149993896484,11444553,209.284317016602
"392",220.800003051758,221.25,212.25,217.699996948242,7681043,202.359298706055
"393",214.600006103516,221.449996948242,214.149993896484,217.550003051758,6703116,202.219879150391
"394",217.699996948242,217.800003051758,210.600006103516,212.25,7073513,197.293365478516
"395",213.300003051758,222.850006103516,208.75,221.699996948242,8752577,206.077438354492
"396",221.699996948242,228.449996948242,219.300003051758,220.600006103516,9077239,205.054946899414
"397",217.600006103516,224.449996948242,216.449996948242,220.149993896484,6628569,204.636642456055
"398",222.600006103516,229.899993896484,220.75,227.75,6940915,211.701126098633
"399",226.350006103516,228.949996948242,221.600006103516,227.149993896484,6083438,211.14338684082
"400",228.300003051758,230.850006103516,224.75,226.199996948242,4394801,210.260345458984
"401",225.050003051758,226.100006103516,221.649993896484,224.850006103516,5107078,209.005462646484
"402",223.5,226,217.699996948242,219,5016435,203.567687988281
"403",215,220.399993896484,212.800003051758,217,6938275,201.708648681641
"404",214.5,223.600006103516,213.75,220.649993896484,4978377,205.101409912109
"405",222.149993896484,225,206.300003051758,214.100006103516,13555325,199.013000488281
"406",217.399993896484,217.5,212.800003051758,213.399993896484,12287346,198.362319946289
"407",214,214.25,202.800003051758,205.75,9056214,191.251388549805
"408",203.800003051758,214.550003051758,201.75,211.949996948242,18785875,197.014495849609
"409",215,218.949996948242,211.25,217.449996948242,10442126,202.126922607422
"410",214,215.5,209.300003051758,210.149993896484,5563093,195.341339111328
"411",208.850006103516,216.050003051758,207.5,214.800003051758,8097106,199.663650512695
"412",217.100006103516,222.300003051758,213.5,216.25,10360712,201.011474609375
"413",217.399993896484,219.350006103516,212.25,217.949996948242,8494436,202.591690063477
"414",218,224.5,213.850006103516,219.5,9829589,204.032455444336
"415",220.399993896484,228.949996948242,220.149993896484,227.699996948242,11404495,211.654647827148
"416",228,232.25,221.199996948242,222.050003051758,9281462,206.402786254883
"417",222.050003051758,227.600006103516,219.100006103516,226.199996948242,8639132,210.260345458984
"418",222.5,227.5,222.5,225.649993896484,5494139,209.749084472656
"419",224.399993896484,229,214.800003051758,216.199996948242,9403320,200.96501159668
"420",217.550003051758,223.550003051758,217.25,221.399993896484,9790812,205.798568725586
"421",220.149993896484,221.600006103516,215.25,219.550003051758,9020768,204.07893371582
"422",220.649993896484,240.199996948242,218.25,238.100006103516,23899821,221.32177734375
"423",252.949996948242,252.949996948242,237.399993896484,243.699996948242,13040988,226.527160644531
"424",241.949996948242,242,232.5,233.350006103516,9073501,216.906509399414
"425",233.5,235.75,228.300003051758,234.399993896484,7594921,217.88249206543
"426",236,237.800003051758,231.25,235.449996948242,8069927,218.858505249023
"427",233.600006103516,236.5,230.600006103516,232.199996948242,7000789,215.837524414062
"428",228,231,222.5,229.949996948242,6783701,213.746109008789
"429",229.100006103516,231.75,220.399993896484,222.649993896484,6026952,206.960494995117
"430",220.949996948242,225.699996948242,218.300003051758,221.550003051758,5324110,205.938003540039
"431",222.300003051758,223.899993896484,212.449996948242,214.649993896484,6600815,199.524230957031
"432",214.899993896484,215.800003051758,207,208,7420654,193.342849731445
"433",207.300003051758,213.75,205.949996948242,212.800003051758,5958422,197.804595947266
"434",211.300003051758,214.899993896484,209.100006103516,213.75,6693227,198.687637329102
"435",215,220.899993896484,212.800003051758,217.25,8965423,201.941009521484
"436",218.800003051758,225,218.350006103516,221.449996948242,7515730,205.845062255859
"437",221,226.899993896484,214.25,219.649993896484,14900735,204.171890258789
"438",222.25,223.649993896484,218.449996948242,220.300003051758,7753169,204.776092529297
"439",218.300003051758,224.699996948242,214.350006103516,222.949996948242,10798747,207.239349365234
"440",222.100006103516,225.199996948242,220.300003051758,223.350006103516,9026105,207.611175537109
"441",223,225.899993896484,219.199996948242,219.699996948242,8305579,204.218399047852
"442",218.600006103516,224.800003051758,215.75,222.699996948242,8030559,207.006958007812
"443",215.199996948242,225.100006103516,215.199996948242,222.850006103516,15890442,207.146408081055
"444",222.5,224.149993896484,216.100006103516,217.350006103516,8612440,202.033981323242
"445",218,221.399993896484,218,219.350006103516,756932,203.893035888672
"446",219.600006103516,236.399993896484,219.600006103516,234.25,13887709,217.743072509766
"447",236.949996948242,236.949996948242,231.25,234.399993896484,5246865,217.88249206543
"448",235.699996948242,236.5,227.050003051758,228,6994856,211.933502197266
"449",227.699996948242,239.5,227.5,237.600006103516,9208037,220.857040405273
"450",238.699996948242,254.850006103516,238.699996948242,250.199996948242,17613567,232.569137573242
"451",253.350006103516,254.149993896484,244.25,246.050003051758,10394354,228.711563110352
"452",245.949996948242,251.300003051758,244.300003051758,248.25,7121343,230.756530761719
"453",250.199996948242,254.800003051758,243.100006103516,252.649993896484,12103874,234.846466064453
"454",252.75,256.5,248.5,250,7150985,232.383224487305
"455",249.100006103516,253.25,248.050003051758,251.899993896484,5599046,234.149337768555
"456",251.5,254.699996948242,247.350006103516,248.75,6493201,231.221313476562
"457",248,249.699996948242,244.25,245.75,4522524,228.432693481445
"458",246,250,242.199996948242,244.75,5246862,227.503189086914
"459",245.899993896484,251.149993896484,244.800003051758,249.600006103516,4846338,232.011413574219
"460",249.399993896484,250.850006103516,246.600006103516,247.899993896484,4461546,230.431198120117
"461",247.699996948242,252.300003051758,245.949996948242,248.699996948242,4799567,231.1748046875
"462",248,248.949996948242,244.149993896484,245.25,3840421,227.96794128418
"463",245,253,244.300003051758,251.25,4927891,233.545150756836
"464",252.899993896484,261,252.300003051758,260.149993896484,11369913,241.817947387695
"465",261.25,262.799987792969,251.100006103516,253.25,12880492,235.404205322266
"466",254.100006103516,257.899993896484,251.899993896484,252.949996948242,4739906,235.125335693359
"467",253.600006103516,264.899993896484,252.25,263.950012207031,9945852,245.350219726562
"468",262.600006103516,269.5,260.049987792969,261.549987792969,12038238,243.119323730469
"469",267.5,269.450012207031,263.25,268.100006103516,10547869,249.207763671875
"470",267.25,267.5,254.5,257.25,9848751,239.122329711914
"471",254,264,247.75,259.799987792969,15220113,241.492630004883
"472",260.75,261.799987792969,250.100006103516,251.449996948242,6962695,233.731048583984
"473",252.899993896484,256.700012207031,250.100006103516,254.100006103516,7854850,236.194305419922
"474",253,259.5,251.850006103516,258.850006103516,6291970,240.609588623047
"475",256.299987792969,259.149993896484,250.300003051758,251,5357914,233.312744140625
"476",251.199996948242,254.800003051758,246.550003051758,249.949996948242,6247501,232.33674621582
"477",252,257.649993896484,250.199996948242,255.600006103516,6112551,237.588623046875
"478",263,264.399993896484,255.550003051758,257.600006103516,12372614,239.447692871094
"479",259.200012207031,260.200012207031,252.149993896484,253.100006103516,5733217,235.264770507812
"480",254.350006103516,261.600006103516,253.550003051758,258.950012207031,11197549,240.702545166016
"481",257.899993896484,266.350006103516,256.299987792969,264.399993896484,13485427,245.768493652344
"482",263.299987792969,267.200012207031,262.299987792969,264.850006103516,7841049,246.186752319336
"483",264.5,266.75,262.75,264.700012207031,7162934,246.047348022461
"484",264.399993896484,270.600006103516,262.399993896484,263.700012207031,8467465,245.117813110352
"485",263.700012207031,267.799987792969,262.950012207031,266.75,5683009,247.952896118164
"486",267,272,266.700012207031,269.149993896484,11054938,250.183746337891
"487",270.100006103516,271.299987792969,265.100006103516,268.899993896484,7560504,249.951370239258
"488",269.5,273.5,266.600006103516,271.100006103516,6645670,251.996383666992
"489",270,273,268.149993896484,270.049987792969,5377354,251.020355224609
"490",270.700012207031,273.5,265.850006103516,268.100006103516,6952048,249.207763671875
"491",272,277,271.549987792969,276.450012207031,10780926,256.969360351562
"492",276.450012207031,276.450012207031,270.75,272.450012207031,5943349,253.251266479492
"493",270.5,270.75,262.299987792969,264.25,4529599,245.629043579102
"494",266.149993896484,270.149993896484,263.100006103516,265.25,4465297,246.558578491211
"495",261.399993896484,264.5,257,262.5,8088132,244.002380371094
"496",267.700012207031,279.200012207031,267.700012207031,278.100006103516,13317832,258.503112792969
"497",278,280,275,277.899993896484,7625227,258.317138671875
"498",278.049987792969,279.899993896484,275.399993896484,278.600006103516,4540953,258.967864990234
"499",278,284,278,280.899993896484,7428691,261.105804443359
"500",279.850006103516,283.399993896484,276.25,282.5,5538475,262.593017578125
"501",282.5,282.850006103516,276.149993896484,277.450012207031,4791447,257.898895263672
"502",276.799987792969,279.549987792969,272.850006103516,273.350006103516,4733742,254.087829589844
"503",273.5,275,268.649993896484,271.350006103516,3823115,252.228744506836
"504",270,270.899993896484,264.350006103516,267.25,4799667,248.417678833008
"505",268.299987792969,269.299987792969,264.75,265.850006103516,3334351,247.116302490234
"506",266,268.950012207031,264.100006103516,266.649993896484,3529142,247.859970092773
"507",266.700012207031,273.899993896484,265.299987792969,271.899993896484,5991335,252.739974975586
"508",265.450012207031,265.899993896484,258.299987792969,262.799987792969,17151836,244.281219482422
"509",260.799987792969,261.75,251.600006103516,255.25,11168567,237.263259887695
"510",259,264.600006103516,258.299987792969,261.25,7832991,242.840454101562
