"","COFORGE.NS.Open","COFORGE.NS.High","COFORGE.NS.Low","COFORGE.NS.Close","COFORGE.NS.Volume","COFORGE.NS.Adjusted"
"38",832.799987792969,836.200012207031,813.099975585938,831.25,1198297,762.019165039062
"39",835.349975585938,848.650024414062,821,830.299987792969,791733,761.148376464844
"40",830.900024414062,846.400024414062,825,832.799987792969,914441,763.440124511719
"41",830.049987792969,846.700012207031,823,834.5,1181472,764.998596191406
"42",835.900024414062,874.900024414062,833.799987792969,871.400024414062,2025848,798.825439453125
"43",871.799987792969,884.799987792969,862.299987792969,879.950012207031,1785929,806.6630859375
"44",880,886,856,859.349975585938,561544,787.778747558594
"45",858,888.5,853.900024414062,878.700012207031,1512502,805.517211914062
"46",889.200012207031,889.200012207031,868.099975585938,879.049987792969,752454,805.838134765625
"47",878,887,872,879.25,415572,806.021545410156
"48",887,915,881,910.599975585938,1576384,834.760375976562
"49",916.099975585938,926.900024414062,900,903.549987792969,1223149,828.297546386719
"50",898.400024414062,945,895,932.450012207031,1081767,854.790771484375
"51",943,1012.45001220703,930.549987792969,988.799987792969,2872756,906.447509765625
"52",970,973.849975585938,923.25,927.150024414062,2032160,849.932067871094
"53",932,934.099975585938,875.75,881.799987792969,1899704,808.359130859375
"54",869.650024414062,924,860.5,918.049987792969,3583752,841.590026855469
"55",923.950012207031,961.150024414062,922.650024414062,949.650024414062,3004754,870.558166503906
"56",945.5,953.349975585938,925.349975585938,932.599975585938,1814100,854.928161621094
"57",904,923.5,885.5,893.799987792969,1934431,819.359619140625
"58",889.950012207031,910.5,862.200012207031,901.5,2445494,826.418334960938
"59",908.900024414062,918.900024414062,880.450012207031,887.900024414062,1343822,813.950927734375
"60",888,891.950012207031,862.200012207031,865,2230197,792.958251953125
"61",820,892.5,820,881.400024414062,2246495,807.992431640625
"62",880.849975585938,892.349975585938,872,883.25,946913,809.688415527344
"63",890,895.700012207031,862,866.299987792969,1225145,794.149963378906
"64",883,887.450012207031,870.150024414062,879.849975585938,735585,806.571472167969
"65",881.900024414062,912,871.549987792969,903.5,2186278,828.251892089844
"66",908,908,881.099975585938,883.450012207031,691258,809.871765136719
"67",883.950012207031,896.400024414062,875.5,885.849975585938,881954,812.071655273438
"68",888.099975585938,903.900024414062,882.299987792969,891,1568638,816.792846679688
"69",896,926.5,893.599975585938,916.25,2463298,839.93994140625
"70",925,927,904,915.200012207031,1572907,838.977355957031
"71",902.099975585938,921.700012207031,898.25,910.650024414062,769712,834.806274414062
"72",913.950012207031,937,910.849975585938,935.099975585938,2007449,857.220031738281
"73",940,947.700012207031,924.700012207031,928.200012207031,1198909,850.894775390625
"74",936,944.5,932.150024414062,936.099975585938,786655,858.136657714844
"75",939,998.900024414062,936.5,993.150024414062,3223034,910.435241699219
"76",993.150024414062,1088.55004882812,990.599975585938,1035.69995117188,5462499,949.441467285156
"77",1043.44995117188,1044.19995117188,990,996.200012207031,2830754,913.231323242188
"78",990,1102,988,1087.5,7003708,996.927368164062
"79",1078,1174,1058.30004882812,1149.90002441406,9191392,1054.13024902344
"80",1168.90002441406,1168.90002441406,1107,1133.05004882812,3245847,1038.68383789062
"81",1136.84997558594,1192,1120.69995117188,1162.09997558594,2289718,1065.31420898438
"82",1159.90002441406,1162.15002441406,1088.25,1098.80004882812,2496150,1007.28607177734
"83",1107.34997558594,1134.80004882812,1040.09997558594,1060.09997558594,3535546,971.809204101562
"84",1044.25,1076.69995117188,985.799987792969,1028.19995117188,10436372,942.566101074219
"85",1036.19995117188,1060,981.299987792969,1028.09997558594,3747349,942.474487304688
"86",1037.40002441406,1066,1025.09997558594,1059.90002441406,2668908,971.625793457031
"87",1064.94995117188,1079,1050.94995117188,1059.15002441406,2203556,970.938720703125
"88",1064.69995117188,1073.69995117188,1032.25,1037.19995117188,1571299,950.816589355469
"89",1045,1063.80004882812,1034.5,1059,1630451,970.801025390625
"90",1060.19995117188,1075.40002441406,1042,1069.55004882812,1365710,980.472229003906
"91",1070,1093.5,1048.44995117188,1056.34997558594,1744667,968.371765136719
"92",1059.80004882812,1092,1055,1076.84997558594,1679652,987.164367675781
"93",1075,1089.40002441406,1052.15002441406,1056.80004882812,979975,968.784240722656
"94",1063.40002441406,1064.5,1023,1035.34997558594,628275,949.12060546875
"95",1045,1064.84997558594,1042.59997558594,1048.90002441406,961155,961.542053222656
"96",1049,1058.90002441406,1024.19995117188,1048.90002441406,782406,961.542053222656
"97",1054.15002441406,1088.90002441406,1048.19995117188,1073.75,1642843,984.322570800781
"98",1085,1106.90002441406,1075,1089.19995117188,1330986,998.48583984375
"99",1094.65002441406,1139.25,1090.30004882812,1122.80004882812,2317560,1029.28759765625
"100",1113.55004882812,1123.94995117188,1061.19995117188,1068.25,1000652,979.280395507812
"101",1068.25,1110,1053.90002441406,1091.05004882812,1609519,1000.18176269531
"102",1092.90002441406,1110,1084.30004882812,1088.25,981061,997.615173339844
"103",1090,1125.30004882812,1090,1117.09997558594,2541007,1024.06225585938
"104",1121.55004882812,1125,1090.55004882812,1107.19995117188,1026187,1014.98651123047
"105",1115,1115.55004882812,1081.75,1085.65002441406,702005,995.231323242188
"106",1089.84997558594,1097.5,1004.09997558594,1019.45001220703,2013372,934.544799804688
"107",1019.65002441406,1062.90002441406,972,1050.40002441406,3511450,962.917236328125
"108",1060.05004882812,1075,1055.34997558594,1068.69995117188,1239949,979.693115234375
"109",1060.05004882812,1094,1057,1072.65002441406,1133366,983.314147949219
"110",1070,1094.44995117188,1065.09997558594,1084.75,865897,994.406616210938
"111",1088.65002441406,1130.65002441406,1087,1125.5,2260733,1031.76257324219
"112",1134.90002441406,1147.69995117188,1114.80004882812,1121,1133667,1027.63720703125
"113",1128,1135,1101.05004882812,1128.05004882812,1153363,1034.10046386719
"114",1130.90002441406,1145,1123.69995117188,1133.05004882812,836077,1038.68383789062
"115",1135.09997558594,1144.84997558594,1106.40002441406,1111.69995117188,718705,1019.11187744141
"116",1112,1117.25,1090.40002441406,1104.09997558594,786260,1012.14508056641
"117",1105,1139,1104.09997558594,1133.05004882812,1000527,1038.68383789062
"118",1143,1156,1114,1118.30004882812,1549572,1025.16223144531
"119",1115,1120.84997558594,1095.40002441406,1101.25,833479,1009.53192138672
"120",1104.09997558594,1118.94995117188,1074.30004882812,1095.90002441406,976666,1004.62768554688
"121",1081.5,1115,1075.40002441406,1109.69995117188,1001544,1017.27813720703
"122",1111.94995117188,1119.90002441406,1080.34997558594,1089.09997558594,938592,998.39404296875
"123",1092,1092.19995117188,1051.65002441406,1060.69995117188,1183589,972.359375
"124",1069,1107.40002441406,1067.09997558594,1097.90002441406,967554,1006.46124267578
"125",1109.94995117188,1113.44995117188,1089.75,1104.69995117188,844730,1012.69458007812
"126",1096,1116.30004882812,1090,1112.25,601293,1019.61596679688
"127",1118,1123.94995117188,1101.55004882812,1111.44995117188,788801,1018.88244628906
"128",1113.40002441406,1118.44995117188,1084,1094,604964,1002.88610839844
"129",1097,1097.15002441406,1068.19995117188,1072.19995117188,677273,982.901611328125
"130",1081.84997558594,1110.90002441406,1073.75,1101.84997558594,790399,1010.08221435547
"131",1110,1129.80004882812,1104.09997558594,1119,951925,1025.8037109375
"132",1120,1146.75,1109.15002441406,1128.19995117188,1136478,1034.23742675781
"133",1130.05004882812,1142.94995117188,1115.75,1136.84997558594,694852,1042.16723632812
"134",1130.09997558594,1167.84997558594,1123,1137.05004882812,1365553,1042.35034179688
"135",1124,1149.90002441406,1123.44995117188,1134.55004882812,551434,1040.05859375
"136",1131.34997558594,1141,1022,1114.75,691381,1021.90777587891
"137",1124.80004882812,1142.25,1085.65002441406,1120,2904178,1026.720703125
"138",1121,1134.90002441406,1074.15002441406,1102.90002441406,1732226,1011.04461669922
"139",1095,1132,1093,1112.75,1170635,1020.07440185547
"140",1116.84997558594,1135.5,1098.65002441406,1127.80004882812,848909,1033.87084960938
"141",1128,1232,1128,1218.84997558594,2932198,1117.33776855469
"142",1220.05004882812,1248.94995117188,1193.90002441406,1229.69995117188,2414170,1127.28405761719
"143",1230,1285.80004882812,1212.05004882812,1261.59997558594,2234943,1156.52746582031
"144",1262.05004882812,1268.44995117188,1236,1250.09997558594,786492,1145.98498535156
"145",1248.90002441406,1257.84997558594,1217.94995117188,1227.19995117188,549547,1124.99230957031
"146",1226.80004882812,1257.65002441406,1207.80004882812,1226.90002441406,1043356,1124.71740722656
"147",1225.09997558594,1259.90002441406,1225.09997558594,1248.90002441406,1122058,1144.88513183594
"148",1250,1258,1235,1242.69995117188,611607,1139.20166015625
"149",1250,1298.5,1248.30004882812,1293.59997558594,1883262,1185.86218261719
"150",1305,1324.90002441406,1292,1304.15002441406,1263264,1195.53356933594
"151",1310,1310.84997558594,1256,1268.5,914513,1162.85266113281
"152",1273.90002441406,1308.65002441406,1273.09997558594,1291.75,1016330,1184.16625976562
"153",1298.25,1308.44995117188,1261.40002441406,1264.5,736816,1159.18566894531
"154",1270.84997558594,1299.90002441406,1266.59997558594,1273.69995117188,777722,1167.61950683594
"155",1267,1294.80004882812,1266,1289.65002441406,702536,1182.24108886719
"156",1297,1345,1292.80004882812,1337.34997558594,1598529,1225.96838378906
"157",1339,1347.94995117188,1303.15002441406,1312.25,857219,1202.95886230469
"158",1316,1337.90002441406,1301.65002441406,1331.25,660328,1220.37683105469
"159",1325.09997558594,1329.90002441406,1309.55004882812,1315.75,386878,1206.16748046875
"160",1315.90002441406,1384.80004882812,1315.90002441406,1376,1638464,1261.39953613281
"161",1385,1393.94995117188,1351,1358.15002441406,1317251,1245.03625488281
"162",1362,1368,1330.05004882812,1339.09997558594,947956,1227.57263183594
"163",1345,1353,1324.09997558594,1342.84997558594,665900,1231.01062011719
"164",1349.59997558594,1359.65002441406,1335.30004882812,1341.80004882812,729863,1230.04809570312
"165",1346.5,1348.40002441406,1322.65002441406,1328.94995117188,619358,1218.26794433594
"166",1336,1362.65002441406,1327.05004882812,1355.55004882812,610923,1242.65270996094
"167",1362.25,1410.5,1358.19995117188,1406.69995117188,1182156,1289.54272460938
"168",1415,1425.19995117188,1376.55004882812,1381.34997558594,842077,1266.30419921875
"169",1387.80004882812,1410,1344.90002441406,1364.40002441406,816214,1250.765625
"170",1369,1377.80004882812,1319,1346.90002441406,863089,1234.72338867188
"171",1339,1362.34997558594,1329.05004882812,1356.19995117188,866288,1243.24865722656
"172",1363,1376.59997558594,1343.59997558594,1371.44995117188,563605,1257.22839355469
"173",1376.80004882812,1410.90002441406,1361.75,1402.69995117188,1111068,1285.87561035156
"174",1407.15002441406,1408,1305.59997558594,1319.69995117188,823671,1209.78820800781
"175",1299,1332,1282,1321.34997558594,1321749,1225.22717285156
"176",1330,1338.84997558594,1298.25,1334.09997558594,728650,1237.04968261719
"177",1331.09997558594,1373,1326.15002441406,1345.94995117188,857083,1248.03784179688
"178",1342,1350.5,1300.90002441406,1307.09997558594,515069,1212.01379394531
"179",1320.75,1329.25,1253.59997558594,1273.40002441406,869019,1180.765625
"180",1278.90002441406,1289.5,1147,1213.75,1240232,1125.45483398438
"181",1216.84997558594,1253.09997558594,1170,1228.55004882812,1058453,1139.17797851562
"182",1226.69995117188,1234.80004882812,1166.84997558594,1213.84997558594,740046,1125.54748535156
"183",1207.40002441406,1227.09997558594,1133.55004882812,1167.59997558594,1214921,1082.66186523438
"184",1166.19995117188,1167.94995117188,1112.59997558594,1119.30004882812,1264509,1037.87561035156
"185",1128,1132.90002441406,1067,1097.09997558594,1247435,1017.29058837891
"186",1077.09997558594,1175.44995117188,1072.34997558594,1167.15002441406,1083465,1082.24462890625
"187",1167,1235,1167,1206.59997558594,1507126,1118.82495117188
"188",1188,1211.40002441406,1155.59997558594,1197.80004882812,1108482,1110.66528320312
"189",1170.05004882812,1190.05004882812,1145.55004882812,1162.75,826114,1078.16479492188
"190",1135.5,1169.84997558594,1096,1125.40002441406,1040192,1043.53173828125
"191",1116,1136.19995117188,1062.94995117188,1117.05004882812,876697,1035.78930664062
"192",1124.94995117188,1204,1120.05004882812,1193.44995117188,1049441,1106.63146972656
"193",1105.09997558594,1152,1037.25,1056.19995117188,1827637,979.365783691406
"194",1076.75,1084,1040.05004882812,1044.94995117188,1968845,968.934265136719
"195",1075,1103.30004882812,1050,1095.19995117188,1189867,1015.52899169922
"196",1099.5,1148.5,1084.25,1139.34997558594,1052219,1056.46704101562
"197",1158,1218.40002441406,1122.09997558594,1191.55004882812,4971693,1104.86962890625
"198",1200,1265,1172,1238.25,3379188,1148.17260742188
"199",1254,1258,1222.5,1245.30004882812,1085997,1154.70959472656
"200",1206.59997558594,1247.84997558594,1206.59997558594,1224.59997558594,779808,1135.51550292969
"201",1239,1246.94995117188,1192.05004882812,1224,1198928,1134.95910644531
"202",1225,1229.5,1170.5,1181.40002441406,891375,1095.45812988281
"203",1171,1217.69995117188,1171,1192,919504,1105.28686523438
"204",1191,1283.5,1181,1252.65002441406,1337326,1161.52502441406
"205",1248,1255.5,1199.40002441406,1209.94995117188,1108952,1121.93103027344
"206",1219,1241,1210.40002441406,1227.55004882812,814583,1138.25061035156
"207",1230,1239,1190.19995117188,1196.90002441406,775021,1109.83032226562
"208",1197.5,1212.80004882812,1178.15002441406,1188.15002441406,751314,1101.71704101562
"209",1181,1228.40002441406,1172.05004882812,1198.69995117188,1210847,1111.49926757812
"210",1195.34997558594,1212,1163,1167.09997558594,600239,1082.1982421875
"211",1183.80004882812,1183.80004882812,1165.30004882812,1170.40002441406,69445,1085.25830078125
"212",1165,1178,1147.15002441406,1170.59997558594,442475,1085.44360351562
"213",1176.94995117188,1204.5,1165,1192.25,694077,1105.51904296875
"214",1189.5,1210,1162.59997558594,1174.90002441406,831109,1089.43103027344
"215",1176,1179.44995117188,1130.09997558594,1148.05004882812,889621,1064.53405761719
"216",1141.5,1168.09997558594,1133.09997558594,1146.80004882812,573823,1063.375
"217",1147.30004882812,1160,1123.90002441406,1128.25,585409,1046.17456054688
"218",1134.80004882812,1145,1120,1133,410476,1050.57885742188
"219",1122.59997558594,1134,1103.75,1108.65002441406,556123,1028.00036621094
"220",1110,1115.5,1076.59997558594,1085.75,682343,1006.76623535156
"221",1077,1106,1052.15002441406,1056.19995117188,843874,979.365783691406
"222",1051.34997558594,1088,1031.19995117188,1077.69995117188,1011380,999.301818847656
"223",1081,1104,1080.5,1096.15002441406,1083310,1016.40991210938
"224",1098.80004882812,1133,1092,1096.75,876502,1016.96594238281
"225",1103,1104.5,1073,1086.05004882812,756762,1007.04449462891
"226",1081,1110,1081,1089.80004882812,779217,1010.52172851562
"227",1110,1110.90002441406,1080,1103.34997558594,628698,1023.08575439453
"228",1105,1128.30004882812,1104,1115.90002441406,1114799,1034.72314453125
"229",1115,1127.25,1104,1112.59997558594,671987,1031.66296386719
"230",1109,1120,1073.84997558594,1080.09997558594,628083,1001.52722167969
"231",1093,1102.19995117188,1054.15002441406,1089.59997558594,846083,1010.33630371094
"232",1075,1081,1045,1056.05004882812,452954,979.226867675781
"233",1048,1119.80004882812,1030.59997558594,1107.69995117188,1268467,1027.11926269531
"234",1108,1124.30004882812,1095,1111,544392,1030.17944335938
"235",1128,1128.90002441406,1107,1122.34997558594,443217,1040.70361328125
"236",1110,1144.05004882812,1102.15002441406,1139.15002441406,746098,1056.28161621094
"237",1146,1163.80004882812,1126.80004882812,1157.94995117188,1345723,1073.7138671875
"238",1150.15002441406,1153.59997558594,1122.30004882812,1127.15002441406,735027,1045.15466308594
"239",1128,1149.94995117188,1110.84997558594,1133.34997558594,835616,1050.9033203125
"240",1130,1151,1121,1127.5,621459,1045.47888183594
"241",1130,1133,1105.19995117188,1112.84997558594,545264,1031.89465332031
"242",1105,1124.05004882812,1105,1117.40002441406,383706,1036.11376953125
"243",1115,1128,1102,1119.84997558594,581617,1038.3857421875
"244",1130,1157.80004882812,1123,1149.80004882812,1125296,1066.15686035156
"245",1156.94995117188,1166,1145.19995117188,1154.34997558594,535930,1070.37585449219
"246",1156.34997558594,1163,1143.5,1149.30004882812,313126,1065.69299316406
"247",1145,1159.69995117188,1136.84997558594,1151.5,332711,1067.73327636719
"248",1147.90002441406,1177.69995117188,1141,1153.30004882812,931011,1069.40234375
"249",1153,1162.94995117188,1127.44995117188,1132.65002441406,435893,1050.25439453125
"250",1124,1141.75,1109.30004882812,1122.69995117188,723008,1041.02807617188
"251",1125.90002441406,1148,1124.94995117188,1141.40002441406,399650,1058.36791992188
"252",1141.94995117188,1146.69995117188,1122.09997558594,1125.19995117188,303465,1043.34631347656
"253",1138,1171.80004882812,1135,1162.25,1544142,1077.701171875
"254",1163.30004882812,1168.40002441406,1148.30004882812,1151.94995117188,447760,1068.15051269531
"255",1156.55004882812,1165,1135,1162.05004882812,536949,1077.51550292969
"256",1168,1191.94995117188,1147.19995117188,1187.69995117188,935373,1101.29943847656
"257",1190,1203.34997558594,1180.15002441406,1186.09997558594,1041890,1099.81652832031
"258",1181.19995117188,1223,1180,1209.59997558594,1260881,1121.60668945312
"259",1221,1229.80004882812,1205,1222.15002441406,963321,1133.24353027344
"260",1221.44995117188,1237,1202.09997558594,1224.75,1480479,1135.65441894531
"261",1227.09997558594,1298.80004882812,1215.5,1269.09997558594,2467109,1176.77807617188
"262",1262.5,1303.5,1261.75,1295.34997558594,1872508,1201.11877441406
"263",1299.90002441406,1306,1269.30004882812,1274.94995117188,737956,1182.20275878906
"264",1280,1309.5,1268.19995117188,1300.69995117188,1103506,1206.07946777344
"265",1302.09997558594,1323,1288.34997558594,1294.69995117188,1201212,1200.51635742188
"266",1299,1313.84997558594,1284.19995117188,1291,670736,1197.08520507812
"267",1299.05004882812,1314.40002441406,1287,1305.19995117188,845242,1210.25207519531
"268",1312.84997558594,1315.94995117188,1274.44995117188,1286.09997558594,625321,1192.54150390625
"269",1291.80004882812,1315.55004882812,1282,1310.75,542130,1215.3984375
"270",1310.09997558594,1339.90002441406,1298.40002441406,1319.44995117188,972719,1223.46557617188
"271",1323.09997558594,1327,1304.90002441406,1309.84997558594,353635,1214.56372070312
"272",1304.15002441406,1332.65002441406,1304,1322.59997558594,472603,1226.38623046875
"273",1324.94995117188,1334.19995117188,1287.65002441406,1296.65002441406,560390,1202.32421875
"274",1284,1324.90002441406,1284,1314.44995117188,546423,1218.8291015625
"275",1303,1332.75,1300,1309.15002441406,620476,1213.91479492188
"276",1310,1332.65002441406,1303.25,1324.65002441406,388924,1228.287109375
"277",1332,1334,1287.05004882812,1295.90002441406,427669,1201.62902832031
"278",1309,1314,1290.19995117188,1305.34997558594,332710,1210.39111328125
"279",1306,1309,1258,1264,624189,1172.04919433594
"280",1266,1296,1254,1283.30004882812,905689,1189.9453125
"281",1277,1291,1271.94995117188,1277.59997558594,454603,1184.65979003906
"282",1280,1295.94995117188,1266.25,1291.75,575594,1197.78063964844
"283",1285,1328.25,1285,1293.59997558594,893710,1199.49597167969
"284",1295,1306.40002441406,1276.90002441406,1284.30004882812,739382,1190.87243652344
"285",1289.90002441406,1318.94995117188,1288,1316.15002441406,580939,1220.40551757812
"286",1306,1328.5,1288.59997558594,1316.55004882812,760595,1220.77648925781
"287",1318,1340.84997558594,1314,1320.19995117188,822057,1224.16088867188
"288",1318.90002441406,1331.40002441406,1313.65002441406,1320.69995117188,370015,1224.62487792969
"289",1322.30004882812,1333.59997558594,1307.80004882812,1323.40002441406,583935,1227.12829589844
"290",1323.5,1330.15002441406,1308.09997558594,1313.59997558594,409446,1218.041015625
"291",1324.40002441406,1325.90002441406,1307.69995117188,1316.69995117188,539597,1220.91540527344
"292",1324.40002441406,1350,1317.09997558594,1323.40002441406,1136243,1227.12829589844
"293",1326,1327.05004882812,1308,1313.55004882812,514052,1217.99487304688
"294",1313,1332.65002441406,1308.65002441406,1327.80004882812,607888,1231.20837402344
"295",1329,1342.19995117188,1319.15002441406,1325.25,640552,1228.84350585938
"296",1326,1344.09997558594,1323.34997558594,1332.94995117188,562307,1235.98364257812
"297",1341,1341.5,1315.09997558594,1320.15002441406,357321,1224.11462402344
"298",1325,1349,1322.44995117188,1336.65002441406,1669463,1239.41418457031
"299",1344.69995117188,1344.69995117188,1314.55004882812,1316.55004882812,498779,1220.77648925781
"300",1322.25,1336.40002441406,1313.84997558594,1332.5,417714,1235.56628417969
"301",1338.90002441406,1357.80004882812,1322.15002441406,1328,1415086,1231.39343261719
"302",1333.90002441406,1339.25,1321.09997558594,1326.84997558594,401182,1230.32727050781
"303",1320,1334.25,1313,1317.55004882812,397612,1221.70385742188
"304",1324.40002441406,1324.40002441406,1296.05004882812,1307.15002441406,502092,1212.06030273438
"305",1314.69995117188,1320,1300.80004882812,1315.65002441406,329323,1219.94201660156
"306",1320,1339.19995117188,1320,1333.94995117188,751348,1236.91064453125
"307",1325,1346.25,1325,1333.94995117188,299798,1236.91064453125
"308",1335.90002441406,1358.55004882812,1335.90002441406,1351.09997558594,900439,1252.81311035156
"309",1354,1363.80004882812,1333.40002441406,1339.34997558594,554965,1241.91809082031
"310",1340.34997558594,1341.94995117188,1318.19995117188,1325.65002441406,276714,1229.21447753906
"311",1326,1358.80004882812,1317,1348.05004882812,744394,1249.98498535156
"312",1338.80004882812,1345.09997558594,1296.75,1301.69995117188,1772598,1207.00659179688
"313",1302.19995117188,1308.40002441406,1285.69995117188,1298.55004882812,610176,1204.08618164062
"314",1299.80004882812,1310.75,1293.25,1298.05004882812,397548,1203.62231445312
"315",1298.09997558594,1304.94995117188,1291,1298.44995117188,257060,1203.99304199219
"316",1299,1304,1295,1297.80004882812,250255,1203.39038085938
"317",1302,1306.69995117188,1288.80004882812,1293.5,290446,1199.40307617188
"318",1287.5,1305.90002441406,1287.5,1297.05004882812,352016,1202.69506835938
"319",1309,1324.59997558594,1293.25,1314.5,721911,1218.87573242188
"320",1318,1323,1306.80004882812,1319.09997558594,356884,1223.14111328125
"321",1315.09997558594,1318,1300.55004882812,1303.65002441406,203428,1208.81494140625
"322",1301.05004882812,1314.75,1298.80004882812,1309.65002441406,152965,1214.37866210938
"323",1313,1313,1296.55004882812,1301.34997558594,230304,1206.68225097656
"324",1302,1321,1296,1314,266749,1218.412109375
"325",1315,1316,1287,1293.5,385038,1199.40307617188
"326",1293.09997558594,1297,1272.25,1282.59997558594,352665,1189.2958984375
"327",1280,1280,1248.40002441406,1267.55004882812,541318,1175.34094238281
"328",1250,1277.44995117188,1249,1259.55004882812,1032944,1167.92321777344
"329",1260,1267.90002441406,1253.44995117188,1255.84997558594,289350,1164.4921875
"330",1245,1257.05004882812,1230.09997558594,1237.09997558594,770379,1147.10583496094
"331",1230.25,1239.09997558594,1228,1230.59997558594,436832,1141.07885742188
"332",1229,1252,1228,1244.69995117188,659291,1154.15295410156
"333",1242.59997558594,1261.05004882812,1239.5,1248.94995117188,484692,1158.09411621094
"334",1240.55004882812,1261.69995117188,1240.55004882812,1255.44995117188,274716,1164.12121582031
"335",1257,1267.59997558594,1251.19995117188,1260,397955,1168.34020996094
"336",1260,1275.40002441406,1250,1268.80004882812,363892,1176.50024414062
"337",1266.30004882812,1278.40002441406,1260,1262.65002441406,192411,1170.79760742188
"338",1283,1283,1262.75,1268.59997558594,159140,1176.31469726562
"339",1268,1302,1262.59997558594,1292.34997558594,677452,1198.33715820312
"340",1290,1295.5,1271.40002441406,1284,348272,1190.59436035156
"341",1282.05004882812,1296.65002441406,1276.65002441406,1281.75,250947,1188.50793457031
"342",1282,1283,1263.84997558594,1268.09997558594,542944,1175.85131835938
"343",1267.5,1282.09997558594,1262.59997558594,1276.5,312272,1183.64001464844
"344",1277.09997558594,1281.40002441406,1266,1267.5,656555,1175.29467773438
"345",1265,1292.34997558594,1265,1285.05004882812,1029439,1191.56811523438
"346",1290.94995117188,1315,1285,1308.19995117188,893273,1213.03369140625
"347",1316.90002441406,1316.90002441406,1301.25,1306.69995117188,380453,1211.64306640625
"348",1311.55004882812,1316.15002441406,1302.30004882812,1311.55004882812,195008,1216.14025878906
"349",1308,1314.94995117188,1300.5,1305.69995117188,241167,1210.7158203125
"350",1304.75,1321.5,1296.34997558594,1312.09997558594,489536,1216.65002441406
"351",1310.19995117188,1332.5,1310.19995117188,1322.40002441406,439082,1226.20104980469
"352",1323.94995117188,1348.94995117188,1323,1336.65002441406,793989,1239.41418457031
"353",1348,1350.94995117188,1334.44995117188,1340.65002441406,296894,1243.12341308594
"354",1335,1353.15002441406,1335,1340.40002441406,322799,1242.89147949219
"355",1341,1342.65002441406,1330.09997558594,1340.09997558594,181685,1242.61291503906
"356",1335,1341.94995117188,1317.09997558594,1320,491274,1223.9755859375
"357",1317.25,1326.94995117188,1316,1318.25,81116,1222.35266113281
"358",1314.05004882812,1328.19995117188,1314.05004882812,1322.69995117188,103174,1226.47924804688
"359",1320.09997558594,1327.75,1299.5,1303.25,569699,1208.44396972656
"360",1296.19995117188,1314,1293.84997558594,1310.19995117188,178193,1214.88818359375
"361",1308.90002441406,1314.34997558594,1302,1307.90002441406,480719,1212.75573730469
"362",1306.80004882812,1325.05004882812,1305.34997558594,1319.80004882812,311406,1223.79040527344
"363",1320.25,1342.40002441406,1313,1340.69995117188,551286,1243.16979980469
"364",1344,1344,1321,1332.25,339597,1235.33422851562
"365",1324.09997558594,1342,1320.19995117188,1335.84997558594,303104,1238.67248535156
"366",1341.90002441406,1349.90002441406,1332.69995117188,1345.09997558594,714198,1247.24951171875
"367",1345,1355,1335,1350.69995117188,257346,1252.4423828125
"368",1350.69995117188,1354.90002441406,1332.34997558594,1345.84997558594,233615,1247.94506835938
"369",1345,1345,1332.19995117188,1333.65002441406,167033,1236.63256835938
"370",1327,1348.80004882812,1323.55004882812,1338.15002441406,316523,1240.80505371094
"371",1338.15002441406,1339,1318.05004882812,1323.5,143633,1227.22106933594
"372",1317,1318,1303.75,1311.05004882812,442275,1215.6767578125
"373",1327.94995117188,1337.90002441406,1284.94995117188,1314.75,1517586,1219.10729980469
"374",1305.09997558594,1316.69995117188,1299,1308.75,882310,1213.5439453125
"375",1313,1326.90002441406,1287.19995117188,1317.25,1089612,1221.42565917969
"376",1337,1351.80004882812,1331.05004882812,1347.44995117188,1319171,1249.42846679688
"377",1354,1354,1342.25,1345.80004882812,379597,1247.89880371094
"378",1347.34997558594,1349.30004882812,1342.30004882812,1345.19995117188,249404,1247.34228515625
"379",1342.5,1349.30004882812,1342.5,1345.90002441406,472862,1247.99145507812
"380",1343.59997558594,1350.5,1337.69995117188,1342.44995117188,433600,1244.79235839844
"381",1341,1350.90002441406,1341,1346.75,546932,1248.77978515625
"382",1345.5,1346.59997558594,1340.65002441406,1343.44995117188,403559,1245.71960449219
"383",1343.30004882812,1358,1341,1353.34997558594,792032,1254.89953613281
"384",1329.80004882812,1354.65002441406,1326.09997558594,1341.80004882812,932278,1244.18969726562
"385",1311,1346,1281.59997558594,1333.69995117188,736125,1236.67883300781
"386",1316.19995117188,1321.94995117188,1230,1273.84997558594,1144563,1181.18273925781
"387",1273.84997558594,1280.25,1193.15002441406,1206.19995117188,677643,1118.4541015625
"388",1200,1231.65002441406,1192.34997558594,1202.55004882812,798966,1115.06970214844
"389",1195.15002441406,1221.75,1178.09997558594,1203.55004882812,440609,1115.99694824219
"390",1199,1210.55004882812,1185.5,1202.69995117188,389327,1115.20861816406
"391",1196.19995117188,1204.40002441406,1178.55004882812,1198.69995117188,304222,1111.49926757812
"392",1191.19995117188,1213.40002441406,1191.19995117188,1205.34997558594,229561,1117.66577148438
"393",1192.5,1230,1192.5,1220.75,147611,1131.94543457031
