"","NMDC.NS.Open","NMDC.NS.High","NMDC.NS.Low","NMDC.NS.Close","NMDC.NS.Volume","NMDC.NS.Adjusted"
"1068",41.7629051208496,42.1984710693359,40.9814529418945,41.1608047485352,12981999,32.9862480163574
"1069",40.7380485534668,41.3017196655273,40.3665390014648,41.0839385986328,16402942,32.9246482849121
"1070",41.5066909790039,41.5066909790039,39.8413009643555,40.1359481811523,19410414,32.1649322509766
"1071",40.5587005615234,41.2120475769043,40.05908203125,40.2256202697754,20865615,32.2367935180664
"1072",39.713191986084,40.1231346130371,38.637092590332,39.0598487854004,28594895,31.3025436401367
"1073",38.560230255127,38.637092590332,37.5994262695312,37.9709358215332,26367134,30.4298915863037
"1074",37.6122360229492,38.1374778747559,35.8827934265137,36.0877647399902,30961431,28.9207172393799
"1075",36.4848937988281,37.138240814209,35.8827934265137,36.5617599487305,32683791,29.3005790710449
"1076",36.3567886352539,36.4848937988281,34.8451232910156,35.2550659179688,32272740,28.2533950805664
"1077",35.9980888366699,36.2543029785156,34.6785850524902,34.8707466125488,23944789,27.9454002380371
"1078",35.357551574707,35.716251373291,34.8451232910156,35.3191223144531,16174254,28.3047275543213
"1079",35.6137657165527,36.9973220825195,35.6137657165527,36.8435935974121,26564219,29.5264415740967
"1080",37.0229454040527,37.0229454040527,36.2543029785156,36.5233268737793,21329926,29.269775390625
"1081",35.6137657165527,36.1261940002441,35.2934989929199,35.8956031799316,20846311,28.7667179107666
"1082",36.766731262207,37.6250495910645,36.5745697021484,37.5225601196289,23037002,30.0705623626709
"1083",35.0500946044922,35.0500946044922,31.8986625671387,32.8338432312012,109014141,26.3130283355713
"1084",33.3078384399414,33.6152954101562,32.1676864624023,32.3854675292969,35257884,25.9536991119385
"1085",32.7569808959961,32.7569808959961,30.758508682251,31.0147228240967,42240636,24.8551845550537
"1086",31.5143394470215,32.5007667541504,30.5407276153564,32.2573623657227,57203795,25.8510341644287
"1087",31.7705554962158,32.423900604248,31.4374752044678,32.0139579772949,37962703,25.655969619751
"1088",32.2829818725586,32.3726577758789,31.5271511077881,31.7449321746826,34254344,25.440372467041
"1089",31.7449321746826,32.7057342529297,31.5399627685547,32.3086051940918,27771775,25.8920993804932
"1090",32.6416816711426,32.6929244995117,32.0523910522461,32.3982772827148,27398611,25.9639625549316
"1091",32.5391960144043,33.1156806945801,32.1036338806152,32.7441673278809,31266282,26.2411594390869
"1092",33.1925430297852,33.2181663513184,32.3470344543457,32.5007667541504,22382358,26.0461006164551
"1093",31.7577438354492,32.078010559082,31.0531558990479,31.9242820739746,47792746,25.5841045379639
"1094",31.8986625671387,32.2061195373535,31.0915870666504,31.4374752044678,41739423,25.193977355957
"1095",31.6680698394775,31.9627151489258,31.3093681335449,31.6808795928955,25870459,25.3890399932861
"1096",31.6808795928955,31.7321224212646,30.937858581543,31.2581253051758,26987763,25.0502452850342
"1097",30.9506683349609,30.9506683349609,30.2460803985596,30.6175918579102,38278853,24.536922454834
"1098",30.2973232269287,30.2973232269287,28.977819442749,29.2084121704102,32140944,23.4076099395752
"1099",29.2084121704102,29.8361377716064,28.9137668609619,29.144359588623,29106338,23.3562755584717
"1100",29.4133834838867,29.4902496337891,29.0674953460693,29.2212238311768,17005450,23.417875289917
"1101",29.5286808013916,29.5799236297607,27.5686416625977,27.6711273193359,35092901,22.1756286621094
"1102",27.6455078125,28.2604217529297,27.2227535247803,27.824857711792,26808698,22.2988262176514
"1103",27.9017200469971,27.9017200469971,26.0185470581055,26.7999992370605,41306211,21.4775066375732
"1104",27.0562133789062,27.9401531219482,26.761568069458,27.8120460510254,25243546,22.2885589599609
"1105",27.6070747375488,27.6326961517334,26.2107067108154,26.3516254425049,38914696,21.1181793212891
"1106",26.3516254425049,27.0305938720703,26.04416847229,26.9024868011475,30887470,21.5596408843994
"1107",27.120267868042,27.7351818084717,26.8128108978271,27.5558319091797,25566620,22.08323097229
"1108",28.0298271179199,28.6703624725342,27.6967506408691,28.5038242340088,34320922,22.8429508209229
"1109",28.6063098907471,28.7087955474854,28.0426387786865,28.5038242340088,40382113,22.8429508209229
"1110",28.2091789245605,28.4782028198242,27.9273414611816,28.0554485321045,33983434,22.4836235046387
"1111",28.0554485321045,28.3500957489014,27.466157913208,27.7223701477051,18960966,22.2166938781738
"1112",27.4533462524414,28.1835556030273,27.2483749389648,28.0938816070557,21747373,22.5144233703613
"1113",27.466157913208,27.9529647827148,27.3764820098877,27.8504772186279,25864921,22.3193607330322
"1114",28.0554485321045,28.5294456481934,27.7351818084717,27.824857711792,23116150,22.2988262176514
"1115",27.6198844909668,27.6198844909668,26.5309753417969,27.2227535247803,57848861,21.8163013458252
"1116",27.6711273193359,28.4397716522217,27.1587009429932,28.1066913604736,46371489,22.5246887207031
"1117",28.3244743347168,28.4269599914551,27.7479915618896,27.9145317077637,37325178,22.3706932067871
"1118",27.6070747375488,28.3629055023193,27.5174007415771,27.9273414611816,44204298,22.3809566497803
"1119",27.5045890808105,27.5045890808105,26.0697898864746,26.4412994384766,105760979,21.1900424957275
"1120",26.5950298309326,27.1971321105957,26.3003826141357,27.0434036254883,56153638,21.6725692749023
"1121",27.0305938720703,27.1074562072754,25.8904399871826,26.04416847229,59197213,20.8717842102051
"1122",25.877628326416,26.236328125,25.518928527832,25.5957927703857,54252646,20.5124568939209
"1123",25.7495212554932,26.5181636810303,25.7495212554932,26.4669227600098,37974084,21.210578918457
"1124",26.3772468566895,26.8256206512451,26.3003826141357,26.6078395843506,31811810,21.3235092163086
"1125",26.8128108978271,27.0562133789062,26.582218170166,26.6334609985352,34533642,21.3440418243408
"1126",26.6206493377686,26.8384323120117,26.4925422668457,26.7487564086914,20303558,21.4364395141602
"1127",26.8640537261963,27.0177822113037,26.4925422668457,26.6590824127197,23554178,21.364574432373
"1128",26.7743797302246,27.1971321105957,26.5309753417969,27.0690250396729,29046763,21.6931056976318
"1129",27.13307762146,27.312427520752,26.6206493377686,26.6847038269043,30415083,21.3851108551025
"1130",26.7743797302246,26.8640537261963,26.3644351959229,26.7743797302246,19781459,21.4569759368896
"1131",27.0305938720703,27.4149131774902,26.761568069458,27.0562133789062,30436804,21.6828365325928
"1132",27.4149131774902,28.004207611084,27.1971321105957,27.6198844909668,45684939,22.1345615386963
"1133",27.8632888793945,27.8632888793945,27.4149131774902,27.5942630767822,26915132,22.1140289306641
"1134",27.4149131774902,27.6070747375488,27.0305938720703,27.5302104949951,39969064,22.0626964569092
"1135",27.4277248382568,27.7479915618896,26.7103252410889,27.1587009429932,44922252,21.7649707794189
"1136",27.2868061065674,27.8632888793945,26.9921607971191,27.5174007415771,79952608,22.052433013916
"1137",27.6711273193359,28.798469543457,27.6070747375488,28.4141483306885,575261708,22.7710838317871
"1138",28.7600383758545,29.2084121704102,28.6959857940674,28.977819442749,90343178,23.2228107452393
"1139",29.0290622711182,29.9898662567139,28.6959857940674,29.7208404541016,103150499,23.8182678222656
"1140",30.2332706451416,30.2332706451416,29.5927333831787,29.6695995330811,72956051,23.7772026062012
"1141",29.6439762115479,30.2717018127441,29.5414905548096,29.9514331817627,62116654,24.0030632019043
