"","SUNPHARMA.NS.Open","SUNPHARMA.NS.High","SUNPHARMA.NS.Low","SUNPHARMA.NS.Close","SUNPHARMA.NS.Volume","SUNPHARMA.NS.Adjusted"
"163",632.299987792969,636.599975585938,620.650024414062,621.799987792969,8253456,585.052062988281
"164",625,633.450012207031,619.099975585938,621.200012207031,4181613,584.487487792969
"165",623.900024414062,631,616.799987792969,621.25,4435825,584.534545898438
"166",623.5,642,622.150024414062,639.950012207031,9022572,602.12939453125
"167",643.450012207031,659.400024414062,643.299987792969,652.849975585938,12972927,614.267150878906
"168",658.799987792969,673.5,651.25,656.200012207031,12185947,617.419067382812
"169",658,663.450012207031,645.150024414062,655.349975585938,7989190,616.619384765625
"170",654.099975585938,671.799987792969,653.75,663.75,9140409,624.522888183594
"171",668,679.299987792969,663.25,677.400024414062,7815292,637.366149902344
"172",650,670,640,664.25,22074525,624.993408203125
"173",656.5,667.25,635.349975585938,638,9930755,600.294677734375
"174",643,649.400024414062,627.549987792969,630.400024414062,8273963,593.143798828125
"175",625,654.400024414062,620.099975585938,649.900024414062,11215125,611.491455078125
"176",665,670.900024414062,658,665.25,7444874,625.934326171875
"177",661,668.25,644.200012207031,646.200012207031,6264996,609.843627929688
"178",646.400024414062,655.700012207031,640.5,642.5,5780144,606.351684570312
"179",651.950012207031,657.25,641.599975585938,648.849975585938,7659788,612.344360351562
"180",650,655,614.5,634.900024414062,9635852,599.179321289062
"181",638,642.950012207031,616,624,5305739,588.892395019531
"182",624.099975585938,645,624.049987792969,641.099975585938,7213759,605.030456542969
"183",649.799987792969,649.799987792969,632.549987792969,639.849975585938,4850782,603.850830078125
"184",641.700012207031,643.950012207031,625.200012207031,631.25,4070395,595.734619140625
"185",630,636.349975585938,616.099975585938,623.25,6693066,588.184692382812
"186",624,639,610,634.700012207031,5527208,598.990539550781
"187",636.5,640.75,618.5,620.849975585938,4723773,585.919860839844
"188",618,620.75,590.849975585938,599.049987792969,4851894,565.34619140625
"189",595,616.349975585938,591.049987792969,597.950012207031,6804502,564.308288574219
"190",592,608.75,589.099975585938,604.25,4400199,570.253601074219
"191",608,617.299987792969,597.599975585938,609.75,4516779,575.444213867188
"192",610,619.5,593,602.950012207031,5566798,569.026916503906
"193",590,603.25,582.700012207031,586.700012207031,4591533,553.691101074219
"194",591.099975585938,597.75,582.650024414062,590.599975585938,5795641,557.37158203125
"195",593.700012207031,603.450012207031,586.650024414062,599.950012207031,3422475,566.195617675781
"196",601.950012207031,612,592.849975585938,602.700012207031,3557343,568.791015625
"197",609.400024414062,609.400024414062,591,593.450012207031,2629035,560.061340332031
"198",591.900024414062,611.5,590.099975585938,609.950012207031,4841857,575.632995605469
"199",610.700012207031,616.799987792969,603.450012207031,606.900024414062,4362446,572.754577636719
"200",605,605.599975585938,572.75,575.849975585938,4538253,543.451538085938
"201",583,584,561.450012207031,570.700012207031,5820242,538.59130859375
"202",565.25,572.450012207031,552.099975585938,558.75,6105402,527.313659667969
"203",558.75,561.5,550,554.049987792969,4002009,522.877990722656
"204",554.5,577.599975585938,554.450012207031,573.599975585938,3640433,541.328063964844
"205",571.900024414062,575.900024414062,559.650024414062,562.049987792969,2783468,530.427978515625
"206",562.549987792969,582,560.450012207031,580.25,5896444,547.603942871094
"207",581.25,584.5,568,571.849975585938,2779373,539.676574707031
"208",574,579.75,568.299987792969,571.849975585938,2688591,539.676574707031
"209",571,583.950012207031,564.25,571.599975585938,2962317,539.440551757812
"210",576.049987792969,585.900024414062,575,579.349975585938,3500726,546.754699707031
"211",583,583.599975585938,580,582.299987792969,298414,549.538635253906
"212",587.700012207031,604.799987792969,583.099975585938,597.450012207031,6848765,563.836364746094
"213",600.400024414062,601,587,589.5,4284490,556.33349609375
"214",589.5,592.900024414062,556.25,561.75,9176639,530.144775390625
"215",557.200012207031,558.799987792969,516,520.099975585938,25499010,490.838073730469
"216",522,528,508.100006103516,515.099975585938,11390206,486.119384765625
"217",518.400024414062,525.549987792969,513.400024414062,519.75,5732203,490.507843017578
"218",525,533,519.700012207031,531.549987792969,5239761,501.643890380859
"219",530,532.599975585938,521.299987792969,525.450012207031,3084743,495.887176513672
"220",525.5,536.299987792969,525.5,532.849975585938,4029454,502.870819091797
"221",532.5,532.5,524.75,525.950012207031,2263069,496.359100341797
"222",527,528.150024414062,506.399993896484,510.75,5189359,482.01416015625
"223",518.900024414062,519.349975585938,474.5,493.850006103516,39588964,466.065032958984
"224",489,502.399993896484,481.5,486,11393583,458.656646728516
"225",489,491.450012207031,478.700012207031,484.399993896484,7391256,457.146728515625
"226",486.950012207031,493.950012207031,481.75,492.600006103516,6544665,464.885437011719
"227",450,461,441.149993896484,455.399993896484,61492013,429.778289794922
"228",457.75,464.700012207031,441.549987792969,442.899993896484,36233775,417.981628417969
"229",443,445.25,401.5,412.950012207031,48891969,389.716674804688
"230",416,431.5,413,420.149993896484,56087131,396.511505126953
"231",425,426,408.149993896484,411.25,23905860,388.112274169922
"232",405,409.25,397.049987792969,399,24690744,376.551483154297
"233",390.600006103516,424.799987792969,390.600006103516,422.299987792969,24688467,398.540588378906
"234",426.700012207031,433.700012207031,423.100006103516,431.450012207031,16244450,407.175750732422
"235",422,429.299987792969,418,422.100006103516,16853821,398.351837158203
"236",421.950012207031,426,417.100006103516,420.649993896484,8144364,396.983428955078
"237",421.799987792969,425.399993896484,420,420.950012207031,6151952,397.266510009766
"238",421,434.899993896484,418.850006103516,433.450012207031,14402058,409.063262939453
"239",433.450012207031,434.399993896484,422.799987792969,423.799987792969,7882841,399.956115722656
"240",422,431,421.600006103516,429.049987792969,6156074,404.910766601562
"241",429.5,433,423,425.299987792969,7315242,401.371795654297
"242",427.049987792969,434,422.299987792969,424.350006103516,7052582,400.475280761719
"243",423.450012207031,423.450012207031,410,413.649993896484,8406699,390.377227783203
"244",423,423.299987792969,410,411.149993896484,12839897,388.017883300781
"245",415,428.700012207031,413.5,425.200012207031,12805576,401.277465820312
"246",428.100006103516,432.299987792969,425.5,430.5,6368707,406.279174804688
"247",432.5,438.799987792969,429.649993896484,433.549987792969,8487116,409.157623291016
"248",430.5,441.200012207031,429.25,440.049987792969,9656878,415.291900634766
"249",442.049987792969,443.600006103516,434,436.100006103516,9479511,411.564208984375
"250",439.100006103516,439.899993896484,432.200012207031,433.799987792969,6228693,409.3935546875
"251",437.100006103516,438,429.299987792969,430.799987792969,4118235,406.562377929688
"252",433.799987792969,449,432.350006103516,448.049987792969,12368631,422.841827392578
"253",450.5,453.649993896484,443.700012207031,448.75,9034282,423.50244140625
"254",445.100006103516,448,440.450012207031,444.600006103516,3672333,419.5859375
"255",445.049987792969,449.75,441.600006103516,444.399993896484,3778103,419.397155761719
"256",447,452,443.75,450.850006103516,5784064,425.484313964844
"257",453.25,454.5,449.5,452.450012207031,4291873,426.994323730469
"258",451.399993896484,457.399993896484,447.149993896484,453.799987792969,5879148,428.268310546875
"259",455,455.399993896484,422.5,426.549987792969,8343750,402.551483154297
"260",424.049987792969,424.100006103516,370.200012207031,390.75,82906214,368.765625
"261",390.100006103516,406.549987792969,390.049987792969,398.299987792969,48936782,375.890869140625
"262",411,423.5,409.399993896484,418.950012207031,38255365,395.379058837891
"263",417.700012207031,434.399993896484,411.649993896484,431,26921274,406.751098632812
"264",431,438,417.100006103516,423,18446490,399.201232910156
"265",425.399993896484,429.75,419.350006103516,422.399993896484,8720973,398.634918212891
"266",424,424.75,410.149993896484,411.75,5809082,388.584167480469
"267",410.5,424.75,406.25,422.399993896484,7472930,398.634918212891
"268",424,426,416.200012207031,417.950012207031,4351530,394.435333251953
"269",419,431.350006103516,413.700012207031,423.450012207031,16672076,399.625885009766
"270",421.200012207031,428,417,423.25,3950126,399.437133789062
"271",422.299987792969,423,409.200012207031,414.799987792969,3679517,391.462524414062
"272",414.799987792969,418.5,406.549987792969,409.899993896484,3523707,386.838256835938
"273",410,419,403.299987792969,416.600006103516,5638849,393.161285400391
"274",423,445.799987792969,421.100006103516,434.899993896484,18187249,410.431671142578
"275",434,435.899993896484,424.5,431.049987792969,6133747,406.798309326172
"276",432.25,433.600006103516,420.850006103516,428.549987792969,4945054,404.438934326172
"277",427.200012207031,444,424.049987792969,436.600006103516,8559968,412.036071777344
"278",432,444.899993896484,428.649993896484,440.899993896484,9040227,416.094085693359
"279",440.75,440.75,416.450012207031,422.899993896484,10206627,399.106842041016
"280",424.5,428,413.299987792969,414.649993896484,6210412,391.320983886719
"281",417.149993896484,422.399993896484,412.350006103516,413.649993896484,4742270,390.377227783203
"282",418,424.450012207031,416.049987792969,422.350006103516,4385350,398.587738037109
"283",425.200012207031,432,422.700012207031,429.700012207031,4736317,405.524291992188
"284",431,436.75,428.450012207031,430.5,4373261,406.279174804688
"285",431.399993896484,438.75,427.5,436.100006103516,4849697,411.564208984375
"286",430.5,440,422.850006103516,435.75,5255113,411.233825683594
"287",436.5,451.649993896484,436,442.700012207031,12232682,417.792846679688
"288",446.600006103516,451.5,442.100006103516,445.149993896484,10862473,420.104949951172
"289",447.899993896484,451,445.049987792969,447.350006103516,5608805,422.181213378906
"290",447.850006103516,456.899993896484,445.350006103516,455.899993896484,5251255,430.250152587891
"291",457,469.350006103516,446.950012207031,460.549987792969,13004184,434.638549804688
"292",459.5,463,448.799987792969,450.899993896484,10701581,425.531494140625
"293",449.5,457.899993896484,447.299987792969,454.950012207031,5040326,429.353607177734
"294",456,461.450012207031,454,459.450012207031,4628360,433.600433349609
"295",463,471.649993896484,462,470.299987792969,8660320,443.839996337891
"296",473,475,452.5,456.5,7156428,430.816375732422
"297",456.899993896484,468.5,456,466.149993896484,8039525,439.923461914062
"298",466.200012207031,469.950012207031,462.299987792969,464.350006103516,5877969,438.224792480469
"299",466,469.899993896484,458.649993896484,464.899993896484,3785329,438.743804931641
"300",467.5,475.25,466.649993896484,468.950012207031,6725926,442.566009521484
"301",470.75,476.799987792969,466,474.75,4235163,448.039611816406
"302",475.799987792969,479.700012207031,469.350006103516,473.25,6125288,446.624084472656
"303",468.5,469.450012207031,461.200012207031,464.649993896484,4043446,438.507843017578
"304",467,471.5,462.100006103516,469.799987792969,3843580,443.368133544922
"305",471.799987792969,477.350006103516,459.75,464.850006103516,6016947,438.696685791016
"306",465,479.799987792969,465,475.450012207031,10590187,448.700225830078
"307",480.950012207031,484.25,475.600006103516,478.850006103516,3583589,451.908966064453
"308",482,483.899993896484,467.100006103516,469.700012207031,4034802,443.273773193359
"309",471,473.899993896484,459.149993896484,462,4715586,436.007019042969
"310",463,469.899993896484,459.5,465.600006103516,4151406,439.404388427734
"311",467.100006103516,470,461.5,463.149993896484,2205935,437.09228515625
"312",464.600006103516,467.200012207031,460.450012207031,462.450012207031,2274003,436.431701660156
"313",457.25,472.399993896484,454.799987792969,470.950012207031,4345243,444.453430175781
"314",468,479.899993896484,467.350006103516,471.950012207031,3887388,445.397155761719
"315",465.25,470.899993896484,461.600006103516,465.549987792969,4429596,439.357269287109
"316",467,468.5,462.299987792969,465.049987792969,3332732,438.885375976562
"317",465.299987792969,466.799987792969,457.5,458.649993896484,3770497,432.845428466797
"318",459.450012207031,464.5,458.649993896484,462.549987792969,2825105,436.526062011719
"319",463.899993896484,466,456.700012207031,463.200012207031,3567327,437.139465332031
"320",464,465.049987792969,452.399993896484,454.5,1828896,428.928985595703
"321",453,472.399993896484,453,468.549987792969,5292341,442.188446044922
"322",469.100006103516,470,462.5,469.350006103516,2821522,442.943481445312
"323",465.25,474.600006103516,459.5,461,5244937,435.063232421875
"324",464,469.399993896484,462.600006103516,464.100006103516,2903286,437.988861083984
"325",464,464,446,457.649993896484,6586352,431.901733398438
"326",456.950012207031,461.700012207031,450.5,452.200012207031,3732218,426.758331298828
"327",455,456.200012207031,448.850006103516,453.25,2585548,427.749237060547
"328",448,455.899993896484,446.450012207031,453.149993896484,3104707,427.654937744141
"329",456,456,446.450012207031,448.200012207031,4189396,422.983428955078
"330",447.75,449.850006103516,433.450012207031,439.149993896484,4885249,414.442565917969
"331",436,442.700012207031,431.549987792969,439.350006103516,3550114,414.631317138672
"332",437,442.649993896484,434.450012207031,437.75,3482485,413.121337890625
"333",437.75,437.75,344.549987792969,398.100006103516,24079258,375.702087402344
"334",406.049987792969,424.5,403.25,419.450012207031,18797497,395.850982666016
"335",420,424.5,407.100006103516,409.75,7581005,386.696716308594
"336",411.5,419.600006103516,379.049987792969,412.399993896484,25156049,389.197570800781
"337",409.049987792969,416,401.700012207031,409.100006103516,7747301,386.083221435547
"338",420,429,410.200012207031,413.5,3809738,390.235717773438
"339",414.200012207031,423.75,405.649993896484,408.850006103516,6228488,385.847320556641
"340",409,423.549987792969,408,421.200012207031,7277731,397.502471923828
"341",425,427,410.200012207031,412.950012207031,5906044,389.716674804688
"342",416.700012207031,418,411.649993896484,415.75,3010407,392.359100341797
"343",416.950012207031,421.5,411.549987792969,414.850006103516,3886561,391.509735107422
"344",417,420.5,410.200012207031,412.75,7987111,389.527923583984
"345",418.049987792969,427.799987792969,403.549987792969,423.799987792969,28086149,399.956115722656
"346",421.25,422.700012207031,411.200012207031,412.75,9082367,389.527923583984
"347",414.799987792969,417.100006103516,406.049987792969,409.850006103516,5643400,386.791046142578
"348",411,418.600006103516,407.5,416.799987792969,4611475,393.350006103516
"349",414.799987792969,417.899993896484,409.100006103516,411.149993896484,3279047,388.017883300781
"350",411.25,413.5,402.600006103516,404.149993896484,3483633,381.411682128906
"351",405,406.899993896484,395.100006103516,399.25,4668474,376.787506103516
"352",402,405.799987792969,394.049987792969,402.049987792969,4966075,379.429931640625
"353",396,397.799987792969,384,389.950012207031,13833555,368.010681152344
"354",391,397,385.25,391.399993896484,7739283,369.379058837891
"355",391,393.75,385.399993896484,389.75,4090663,367.821899414062
"356",390,394.850006103516,376.549987792969,392.549987792969,9786375,370.464385986328
"357",391.700012207031,394.5,379.850006103516,382.899993896484,6558933,361.357299804688
"358",381.399993896484,385.600006103516,374.299987792969,378.450012207031,3761637,357.157653808594
"359",380,382.100006103516,368.149993896484,375.200012207031,7197444,354.090545654297
"360",368,392.200012207031,368,390.5,8109029,368.529663085938
"361",388.899993896484,391.700012207031,381.049987792969,382.799987792969,5389874,361.262878417969
"362",381.799987792969,385.399993896484,377.5,383.450012207031,3702836,361.876342773438
"363",382.5,387.5,377.549987792969,385.75,4480306,364.046936035156
"364",385,403.549987792969,384.649993896484,399.450012207031,9571797,376.976104736328
"365",399.049987792969,405.399993896484,394.75,402.799987792969,7651785,380.137664794922
"366",404.899993896484,409.799987792969,398.149993896484,400.950012207031,7283442,378.391784667969
"367",402,406.5,401.5,405.350006103516,2254468,382.544219970703
"368",404.850006103516,407,391.149993896484,395.549987792969,5539613,373.295562744141
"369",397.399993896484,399.149993896484,393.100006103516,395.700012207031,2683086,373.437133789062
"370",396.700012207031,398.049987792969,391.200012207031,392.100006103516,3308295,370.039672851562
"371",393.5,394.399993896484,373.399993896484,375.25,5446432,354.137725830078
"372",375,380.899993896484,365.399993896484,366.799987792969,7355520,346.1630859375
"373",367,395,367,386.399993896484,15428006,364.660369873047
"374",386,397.350006103516,380.600006103516,392.200012207031,10202064,370.134063720703
"375",394.899993896484,400.350006103516,390.299987792969,398.149993896484,7759443,375.749328613281
"376",400.5,411.5,397.350006103516,407.700012207031,13549864,384.762023925781
"377",416.25,427.700012207031,413.649993896484,422.950012207031,18269604,399.154022216797
"378",420.799987792969,435,418.649993896484,433.299987792969,8630766,408.921661376953
"379",433,436.299987792969,428.100006103516,430.049987792969,6500759,405.854522705078
"380",430.049987792969,432.899993896484,424.649993896484,426.200012207031,4711395,402.22119140625
"381",427,429.399993896484,416.049987792969,421.350006103516,5104476,397.644073486328
"382",419.100006103516,443.299987792969,419,430.25,10420113,406.043273925781
"383",431,435.5,427.100006103516,430.25,6698368,406.043273925781
"384",430,432.450012207031,421.700012207031,425.549987792969,5319256,401.607727050781
"385",425.799987792969,439.700012207031,425.549987792969,437.149993896484,11412685,412.555145263672
"386",437,442.200012207031,433.100006103516,439.950012207031,5094438,415.197540283203
"387",440,441.700012207031,429.200012207031,431.049987792969,4448863,406.798309326172
"388",430,441.299987792969,405,410.350006103516,9461831,387.262908935547
"389",410,428.799987792969,409,426.75,7746831,402.740203857422
"390",424.799987792969,427.75,418,425.100006103516,3635110,401.183044433594
"391",422.899993896484,426.5,417.350006103516,420.649993896484,3490912,396.983428955078
"392",417.649993896484,423.75,411.049987792969,417.149993896484,4784904,393.680267333984
"393",416,422.450012207031,414.5,418.200012207031,3204070,394.671264648438
"394",421,429,418.100006103516,421.049987792969,5431353,397.360931396484
"395",424,428.200012207031,418.149993896484,426.450012207031,3157083,402.457092285156
"396",428,430.350006103516,418.450012207031,422,3434604,398.257446289062
"397",421.5,444.5,420.75,439.25,13211835,414.536926269531
"398",440,441,408.049987792969,417.149993896484,16173302,393.680267333984
"399",419.399993896484,421.399993896484,410,414.700012207031,6536156,391.368194580078
"400",424.75,434.200012207031,421,426,11584821,402.032379150391
"401",426,426.5,417.299987792969,420.899993896484,5151625,399.800170898438
"402",421,425.850006103516,413.600006103516,417,5120294,396.095703125
"403",416.700012207031,420.75,408.5,414.549987792969,5299316,393.768524169922
"404",415,429.950012207031,408.899993896484,427.799987792969,5479802,406.354339599609
"405",428,429.799987792969,415.100006103516,419.350006103516,6258106,398.327941894531
"406",424.049987792969,425.450012207031,415.100006103516,416.75,6738413,395.858245849609
"407",416.899993896484,421.700012207031,411.5,413.100006103516,3441725,392.391235351562
"408",428,438.600006103516,421.100006103516,434.649993896484,19967263,412.860900878906
"409",432.950012207031,453.399993896484,429.75,450.399993896484,12308149,427.821380615234
"410",450,456,434.299987792969,439.350006103516,9396440,417.325317382812
"411",424.549987792969,429.450012207031,401.299987792969,426.450012207031,33952423,405.071960449219
"412",428,433.950012207031,423.350006103516,431.799987792969,8793166,410.153747558594
"413",416.700012207031,427.200012207031,414.450012207031,425.100006103516,12513040,403.789672851562
"414",426,432.5,426,428.799987792969,5488753,407.304168701172
"415",432,435,421.25,422.200012207031,7742635,401.035064697266
"416",424.75,439.799987792969,419.450012207031,427.799987792969,9896642,406.354339599609
"417",430.450012207031,432.850006103516,421.100006103516,422.850006103516,6847742,401.652465820312
"418",421,429.5,419.950012207031,426.799987792969,5239616,405.404418945312
"419",426.700012207031,427.549987792969,419.149993896484,420.649993896484,3367950,399.562774658203
"420",423.899993896484,424.600006103516,414.25,416.799987792969,3728621,395.90576171875
"421",416.799987792969,418.899993896484,408.200012207031,411.149993896484,4238714,390.538970947266
"422",413.899993896484,420.799987792969,408,413.700012207031,11785529,392.961151123047
"423",418,424.299987792969,405.399993896484,409.450012207031,7342291,388.924224853516
"424",408,419.700012207031,406.350006103516,409.649993896484,5860106,389.114196777344
"425",409.600006103516,412.700012207031,401.75,406.75,5031063,386.359558105469
"426",406.75,413,405.299987792969,411.950012207031,5309789,391.298919677734
"427",412,412.5,400.25,401.700012207031,3835936,381.562744140625
"428",402.899993896484,403,386.549987792969,389.450012207031,6674624,369.926818847656
"429",388.5,396.399993896484,380.100006103516,386.549987792969,4308157,367.172241210938
"430",382,391.450012207031,377.649993896484,388.149993896484,5216456,368.692016601562
"431",389,394,384.200012207031,386.049987792969,4024033,366.697265625
"432",386.049987792969,387.649993896484,372.600006103516,379.899993896484,5151963,360.855560302734
"433",378,387.75,374.200012207031,383.950012207031,4991946,364.702545166016
"434",385,389.799987792969,378.700012207031,387.049987792969,4581317,367.647125244141
"435",387.399993896484,389.350006103516,381.5,386.299987792969,4273739,366.934692382812
"436",387,399,387,394.649993896484,4372357,374.866119384766
"437",397.200012207031,400,392.25,396.799987792969,2892153,376.908355712891
"438",398.049987792969,402.200012207031,394.25,399.700012207031,5503380,379.663024902344
"439",401.600006103516,402.549987792969,396.799987792969,401.5,2934902,381.372772216797
"440",401,406.5,397.5,401.649993896484,4647037,381.515258789062
"441",402,408,400.950012207031,405.450012207031,2944611,385.124755859375
"442",405.600006103516,411.350006103516,403,405.200012207031,3374975,384.887298583984
"443",405,407.75,398.700012207031,405.950012207031,3017220,385.599700927734
"444",405,419.5,401.049987792969,417.5,4845146,396.570678710938
"445",416.049987792969,419.799987792969,416.049987792969,417.75,359071,396.808166503906
"446",417.700012207031,425.5,414,421.950012207031,3863059,400.797607421875
"447",426.950012207031,432.549987792969,418.100006103516,429.649993896484,3511610,408.111572265625
"448",429.600006103516,440.549987792969,428.799987792969,433.399993896484,6710116,411.673614501953
"449",434.649993896484,440.899993896484,433.100006103516,437.549987792969,3545584,415.615539550781
"450",439.950012207031,442.399993896484,433.649993896484,437.950012207031,4646694,415.995483398438
"451",435.5,439.799987792969,424.049987792969,429.899993896484,6719996,408.348999023438
"452",432.399993896484,452.899993896484,422.100006103516,427.899993896484,15917528,406.449340820312
"453",431.700012207031,444,423.399993896484,440.600006103516,14294406,418.512634277344
"454",442,442.5,420.850006103516,422.100006103516,11902470,400.940032958984
"455",415,423.299987792969,407.100006103516,421.450012207031,10249882,400.322631835938
"456",420,426.899993896484,410,412,6033467,391.346343994141
"457",413.200012207031,417.350006103516,407.549987792969,410.200012207031,4750176,389.636657714844
"458",412.75,418.899993896484,410.149993896484,415.049987792969,5416931,394.243438720703
"459",418,430,417.049987792969,424.549987792969,7710740,403.267181396484
"460",425,429.899993896484,421.600006103516,425.899993896484,4163853,404.549560546875
"461",427.200012207031,460.600006103516,423.850006103516,450,23107507,427.441436767578
"462",450,454.450012207031,443.600006103516,447.149993896484,7480460,424.734344482422
"463",450,461.899993896484,445.100006103516,452.100006103516,12114721,429.436187744141
"464",453,463.899993896484,450,458.950012207031,8251208,435.942810058594
"465",463.799987792969,467.399993896484,446.5,450.75,11278843,428.153839111328
"466",449.950012207031,461,447.549987792969,458.75,6481012,435.752777099609
"467",456.200012207031,462.399993896484,455.149993896484,457.350006103516,4005893,434.423004150391
"468",458.399993896484,460.549987792969,447.450012207031,449.850006103516,3198828,427.298980712891
"469",449,449.600006103516,437,440,4933088,417.942749023438
"470",441.399993896484,442.200012207031,430.5,433.600006103516,3602073,411.863616943359
"471",433.5,444.700012207031,431.700012207031,443.700012207031,4318531,421.457275390625
"472",440,441.950012207031,433.25,436.700012207031,4096921,414.808197021484
"473",440.299987792969,444.200012207031,427,428.600006103516,5805588,407.1142578125
"474",431.850006103516,434.600006103516,423.600006103516,427,4959765,405.594390869141
"475",429.600006103516,435.75,425.299987792969,427.649993896484,5578960,406.211822509766
"476",429.100006103516,431.899993896484,425.149993896484,429.799987792969,3322986,408.254058837891
"477",430.899993896484,437.899993896484,430.25,434.149993896484,2794856,412.385955810547
"478",437.600006103516,441.899993896484,425.600006103516,439.25,5386394,417.230346679688
"479",431.25,437.200012207031,426.399993896484,435.149993896484,8290756,413.335876464844
"480",434,437.5,426.25,429.049987792969,6407264,407.541656494141
"481",430,441.399993896484,427.299987792969,439.75,5341984,417.705322265625
"482",439.799987792969,440.600006103516,427.5,433.600006103516,6465219,411.863616943359
"483",429.149993896484,436.700012207031,428.049987792969,430.299987792969,7157364,408.729034423828
"484",427.100006103516,432,426.600006103516,428.399993896484,4534617,406.924224853516
"485",428,432.450012207031,425.399993896484,429.799987792969,4210004,408.254058837891
"486",430.899993896484,431.399993896484,420.649993896484,422.149993896484,5296867,400.987548828125
"487",422,427.149993896484,421.399993896484,426,3413181,404.64453125
"488",428.950012207031,433.5,426.700012207031,430.149993896484,4758825,408.586517333984
"489",430.100006103516,435.399993896484,428.700012207031,432.549987792969,2957369,410.866180419922
"490",432.950012207031,436.450012207031,431.25,434.299987792969,2321850,412.528503417969
"491",434,442.600006103516,432,434.950012207031,4555670,413.145904541016
"492",434.649993896484,450.399993896484,433.049987792969,444.600006103516,9457180,422.312164306641
"493",440.899993896484,444.700012207031,435.100006103516,439.950012207031,4794923,417.895233154297
"494",441.399993896484,448,437.549987792969,446.399993896484,4504083,424.021911621094
"495",442.950012207031,446.5,439,440.100006103516,3881918,418.037719726562
"496",442.700012207031,444.850006103516,439,439.850006103516,3934566,417.800262451172
"497",440.100006103516,449,440,443.600006103516,4334013,421.3623046875
"498",447,453.649993896484,442.549987792969,444.600006103516,4823348,422.312164306641
"499",447,449.5,444.399993896484,446,2708589,423.641937255859
"500",447.600006103516,450.700012207031,443.649993896484,449.049987792969,3054107,426.539001464844
"501",452.25,456.350006103516,447.399993896484,449.049987792969,4416809,426.539001464844
"502",448.200012207031,456.25,446,454.600006103516,3216737,431.810852050781
"503",454.200012207031,456.200012207031,446.149993896484,449.450012207031,2824739,426.919036865234
"504",448,451.75,446,447.399993896484,2573651,424.971710205078
"505",448.399993896484,453.850006103516,445.350006103516,446.299987792969,3412716,423.926910400391
"506",447.200012207031,452.200012207031,445,449.850006103516,1875787,427.298980712891
"507",450,452.850006103516,446.799987792969,447.799987792969,2153164,425.351654052734
"508",447,451.75,442.200012207031,448.399993896484,3530914,425.921661376953
"509",448.25,462.5,448.049987792969,452.899993896484,9487290,430.196044921875
"510",454.850006103516,456.75,449.450012207031,450.100006103516,3103817,427.536407470703
"511",451.5,453.75,440.299987792969,442.100006103516,3486193,419.937469482422
"512",442.600006103516,445.399993896484,432.649993896484,434.299987792969,3757229,412.528503417969
"513",423.799987792969,428.899993896484,414,417.549987792969,4032780,396.618133544922
"514",416.950012207031,426.899993896484,412.850006103516,425.649993896484,4848610,404.312072753906
"515",429.5,431.399993896484,421.899993896484,426.25,3826307,404.882019042969
"516",428.200012207031,438,424,430.649993896484,7745520,409.061431884766
"517",432,441.75,423.200012207031,430.799987792969,7402556,409.203948974609
"518",428.549987792969,432.75,418.299987792969,420.299987792969,3638523,399.230316162109
"519",422,424.700012207031,416.799987792969,418.549987792969,4683072,397.568023681641
"520",418.799987792969,421.299987792969,414,414.600006103516,4439987,393.816070556641
"521",414.600006103516,420.100006103516,412,418.950012207031,3924569,397.947937011719
"522",420,424.75,416.5,418.549987792969,2862205,397.568023681641
"523",416.200012207031,418.5,407.299987792969,408.399993896484,2625157,390.727416992188
"524",407,410.850006103516,399.049987792969,408.649993896484,4187206,390.966583251953
"525",410.399993896484,414.200012207031,400.600006103516,403.549987792969,5910512,386.087249755859
"526",403.850006103516,411.5,403.549987792969,404.950012207031,4000525,387.426727294922
"527",406.5,414.649993896484,395.799987792969,397.850006103516,12668574,380.633941650391
"528",402.399993896484,402.399993896484,385.299987792969,388.899993896484,10050971,372.071228027344
"529",385.100006103516,386.950012207031,372.5,374.700012207031,12146582,358.485717773438
"530",375,390.700012207031,369.450012207031,388.5,15164166,371.688568115234
"531",379.649993896484,385.600006103516,371.100006103516,372.899993896484,8439591,356.763610839844
"532",378,383.649993896484,363.350006103516,369.5,6915567,353.5107421875
"533",374,396.399993896484,373.25,393.549987792969,14474553,376.519989013672
"534",398,412.899993896484,387.350006103516,405.450012207031,26369149,387.905120849609
"535",409.950012207031,414.799987792969,401.75,404.899993896484,9874059,387.378875732422
"536",390.049987792969,403.200012207031,390.049987792969,400.899993896484,6500912,383.551910400391
"537",396.049987792969,403.899993896484,385.549987792969,393.350006103516,13151861,376.328674316406
"538",394.399993896484,395.25,380.049987792969,385.950012207031,9127352,369.248931884766
"539",365.5,372.700012207031,346.399993896484,354.799987792969,11662910,339.446807861328
"540",341,402.950012207031,325,384.200012207031,15802632,367.574676513672
"541",376,396.399993896484,362.799987792969,368.549987792969,14480298,352.601837158203
"542",376,395.600006103516,364.200012207031,370.149993896484,12903597,354.132568359375
"543",383.399993896484,386.399993896484,355.100006103516,362.75,12342300,347.052825927734
"544",351.700012207031,374.450012207031,347.649993896484,360.399993896484,8728092,344.804504394531
"545",365.200012207031,379.5,362.200012207031,365.25,10630619,349.444641113281
"546",345,354.700012207031,315.049987792969,324.5,8018903,310.458038330078
"547",330,348,330,335.149993896484,6408582,320.647125244141
