"","TCS.NS.Open","TCS.NS.High","TCS.NS.Low","TCS.NS.Close","TCS.NS.Volume","TCS.NS.Adjusted"
"359",2255,2276,2243.14990234375,2259.89990234375,1652817,2049.7724609375
"360",2230,2284,2212,2277.94995117188,2199377,2066.1435546875
"361",2285,2292.5,2242,2249.85009765625,3871804,2040.65686035156
"362",2254.14990234375,2280,2250.80004882812,2275.5,1382424,2063.92211914062
"363",2270,2274.44995117188,2250.5,2267.80004882812,1386077,2056.93774414062
"364",2265,2266.80004882812,2250,2254.19995117188,1762224,2044.60290527344
"365",2255,2264,2241.30004882812,2252.55004882812,2813464,2043.1064453125
"366",2260,2261.94995117188,2222.5,2227.19995117188,2372928,2020.11315917969
"367",2235,2255,2206.60009765625,2239.55004882812,2769940,2031.314453125
"368",2244.89990234375,2257,2216.44995117188,2252.10009765625,1771746,2042.6982421875
"369",2252.19995117188,2258.80004882812,2232,2237.64990234375,1656881,2029.59106445312
"370",2234,2252,2230.10009765625,2242.64990234375,984140,2034.12609863281
"371",2247,2250,2140,2163.10009765625,4088470,1961.97314453125
"372",2149,2188.80004882812,2132.10009765625,2175.39990234375,2788062,1973.12890625
"373",2174,2174.39990234375,2104.55004882812,2133.35009765625,3977224,1934.9892578125
"374",2080,2127.85009765625,2071.30004882812,2108.19995117188,6343581,1912.17785644531
"375",2128,2129,2086.05004882812,2102.55004882812,2400346,1907.05322265625
"376",2102.10009765625,2119.75,2093.10009765625,2107.60009765625,1560725,1911.63342285156
"377",2125,2153.60009765625,2098,2145.69995117188,2900415,1946.19116210938
"378",2126,2132.5,2100,2106,2735399,1914.64379882812
"379",2108,2125,2092.10009765625,2117.25,1802969,1924.87170410156
"380",2116.19995117188,2116.19995117188,2060,2065.94995117188,3072096,1878.23278808594
"381",2077,2097,2062.5,2076.94995117188,1953177,1888.23303222656
"382",2077,2117.44995117188,2068.80004882812,2109.89990234375,1920167,1918.18933105469
"383",2127.89990234375,2130,2102.39990234375,2112.44995117188,3538588,1920.50793457031
"384",2110,2120.80004882812,2076.5,2096.80004882812,2413196,1906.27978515625
"385",2108.89990234375,2135,2092.55004882812,2127.89990234375,2544464,1934.55395507812
"386",2129.80004882812,2129.80004882812,2095,2109.05004882812,1720592,1917.41674804688
"387",2110.80004882812,2142,2103.30004882812,2130,1647090,1936.46337890625
"388",2130,2185,2120.44995117188,2179.14990234375,2851672,1981.14697265625
"389",2171.75,2211.69995117188,2147.14990234375,2205.69995117188,3000677,2005.28479003906
"390",2200,2217.5,2166.25,2180.05004882812,2375236,1981.96557617188
"391",2173,2210,2165.5,2205.30004882812,2500816,2004.92163085938
"392",2199.89990234375,2252.25,2195.60009765625,2248.60009765625,3039682,2044.28674316406
"393",2232.80004882812,2251.94995117188,2211.44995117188,2214.89990234375,2885467,2013.6484375
"394",2230,2238.5,2207.25,2213.44995117188,2165362,2012.33032226562
"395",2228.89990234375,2281,2218.89990234375,2258.10009765625,2073298,2052.92358398438
"396",2260,2267.89990234375,2241.35009765625,2246.25,1744550,2042.15026855469
"397",2245,2246.25,2194.30004882812,2199.44995117188,1647281,1999.60290527344
"398",2181.10009765625,2217.85009765625,2167.39990234375,2204.39990234375,1945002,2004.10302734375
"399",2241.39990234375,2241.39990234375,2143.25,2165.10009765625,3755507,1968.37390136719
"400",2180,2186,2157.69995117188,2163,974884,1966.46459960938
"401",2172,2205,2166.5,2186.75,1843611,1988.05651855469
"402",2184.94995117188,2202,2182.25,2186.19995117188,1214408,1987.55627441406
"403",2187,2235.64990234375,2170,2216,2131601,2014.64916992188
"404",2214.94995117188,2259.89990234375,2213.89990234375,2247.69995117188,2826425,2043.46923828125
"405",2247,2282,2225,2276.30004882812,2345475,2069.47021484375
"406",2270,2274.85009765625,2229,2236.5,3432106,2033.28625488281
"407",2240,2252.14990234375,2216,2239.25,1294621,2035.78637695312
"408",2222.19995117188,2248.19995117188,2222.19995117188,2233.44995117188,1670652,2030.51342773438
"409",2241,2266,2218,2259.60009765625,2583625,2054.28662109375
"410",2270,2296.19995117188,2236.94995117188,2251.60009765625,2545060,2047.01391601562
"411",2265,2270,2233,2245.39990234375,2228092,2041.37756347656
"412",2242.19995117188,2253.64990234375,2207.30004882812,2215.30004882812,2055943,2014.01245117188
"413",2216,2233.5,2192.60009765625,2197.5,1890550,1997.830078125
"414",2200,2202.85009765625,2179.80004882812,2182.85009765625,1703945,1984.51135253906
"415",2186,2195,2146.55004882812,2154,2627440,1958.28271484375
"416",2155,2165,2120.35009765625,2133.60009765625,2118859,1939.73596191406
"417",2135,2157.94995117188,2115.55004882812,2141.94995117188,2291174,1947.3271484375
"418",2159.94995117188,2173.39990234375,2126.39990234375,2150,2597948,1954.6455078125
"419",2154.94995117188,2156.55004882812,2105.60009765625,2122.64990234375,2796530,1929.78039550781
"420",2126.39990234375,2142.94995117188,2113.14990234375,2138.55004882812,1454663,1944.236328125
"421",2135,2135.80004882812,2091,2101.94995117188,1652691,1910.96179199219
"422",2104.89990234375,2129.39990234375,2057,2065.44995117188,6941979,1877.77807617188
"423",2099,2099,1975,2015.80004882812,6323401,1832.6396484375
"424",2015,2061,2013,2044.69995117188,4620978,1858.91381835938
"425",2065,2092,2060.05004882812,2088.44995117188,4002232,1898.68859863281
"426",2097.89990234375,2107,2063,2087.60009765625,4234281,1897.916015625
"427",2085,2085.19995117188,2051.39990234375,2056.14990234375,2046795,1869.3232421875
"428",2061.85009765625,2104,2060,2099.30004882812,2620039,1908.55285644531
"429",2095.94995117188,2095.94995117188,2039.69995117188,2059.94995117188,3342877,1872.77819824219
"430",2070,2081.14990234375,2046.15002441406,2060.25,2317618,1873.05090332031
"431",2060.60009765625,2087.94995117188,2054.94995117188,2079.35009765625,2163251,1890.41528320312
"432",2080,2094.5,2041,2047.69995117188,2177916,1861.64099121094
"433",2060,2060,2015.5,2020.09997558594,2066920,1836.54907226562
"434",2028,2039.05004882812,1997.09997558594,2004.44995117188,2881452,1822.32092285156
"435",1931,1995,1925,1986.84997558594,12593069,1806.32006835938
"436",1995,2032.75,1968,2021,3510704,1837.36730957031
"437",2032,2047,2022.69995117188,2037.30004882812,2261310,1852.18579101562
"438",2038,2056,2016,2046.40002441406,3034082,1860.45922851562
"439",2014,2038,1999.30004882812,2030.94995117188,3818774,1850.93542480469
"440",2037.5,2063.89990234375,2025,2057.35009765625,3087901,1874.99536132812
"441",2080,2111.5,2040.05004882812,2051.39990234375,5552505,1869.57263183594
"442",2060,2083.85009765625,2052.5,2070.10009765625,2348134,1886.61547851562
"443",2084,2099,2061.30004882812,2082,2798671,1897.46032714844
"444",2094,2130,2075.05004882812,2124.94995117188,3954245,1936.60412597656
"445",2129,2129,2108.80004882812,2115.69995117188,224405,1928.17321777344
"446",2121.5,2201.69995117188,2121.5,2194.85009765625,5064173,2000.30773925781
"447",2225,2260,2176.85009765625,2252.80004882812,5195136,2053.12231445312
"448",2250,2284.94995117188,2237,2269.64990234375,4879261,2068.47778320312
"449",2264,2275,2195,2200.89990234375,4172620,2005.82177734375
"450",2207,2229.19995117188,2180.89990234375,2193.94995117188,2646411,1999.48779296875
"451",2197,2211,2169,2201.85009765625,2693475,2006.68762207031
"452",2200,2210.80004882812,2179,2188.5,2540719,1994.52111816406
"453",2204.5,2204.5,2175.19995117188,2185.35009765625,1915598,1991.64978027344
"454",2189.60009765625,2189.60009765625,2124,2129.94995117188,2788759,1941.16003417969
"455",2135,2139,2091,2100.94995117188,2983768,1914.73083496094
"456",2118,2183.80004882812,2118,2178.60009765625,3823365,1985.49865722656
"457",2187.5,2200,2146.69995117188,2196.80004882812,2995915,2002.08544921875
"458",2196,2211.5,2168.75,2174.44995117188,2724180,1981.71618652344
"459",2178.39990234375,2187.75,2148.75,2152.60009765625,1611089,1961.80297851562
"460",2153,2154.64990234375,2105,2108.80004882812,2975313,1921.88513183594
"461",2121.94995117188,2135,2094.5,2108.55004882812,2894129,1921.65795898438
"462",2112,2126.60009765625,2107.39990234375,2118.10009765625,2052574,1930.36096191406
"463",2097,2107,2060.5,2071.69995117188,3742049,1888.07373046875
"464",2074.55004882812,2084.94995117188,2052.19995117188,2081.5,2737010,1897.00500488281
"465",2089.85009765625,2097.89990234375,2035.05004882812,2046.65002441406,6561580,1865.244140625
"466",2052,2071.69995117188,2046.55004882812,2054.30004882812,2907521,1872.2158203125
"467",2067.05004882812,2094.39990234375,2060,2077.35009765625,2924429,1893.22277832031
"468",2085,2085,2045.80004882812,2053.25,2064271,1871.25891113281
"469",2060,2067.69995117188,2016,2021.05004882812,3809860,1841.91320800781
"470",2027.69995117188,2062,2010,2051,4664774,1869.20837402344
"471",2053,2082,2045.5,2078.5,3334301,1894.27124023438
"472",2083,2126.80004882812,2068.35009765625,2121.30004882812,3902721,1933.27709960938
"473",2124,2128,2101,2123.60009765625,1829461,1935.37353515625
"474",2127.94995117188,2127.94995117188,2053.5,2060.44995117188,2244747,1877.82067871094
"475",2060,2060.85009765625,2003.25,2012.84997558594,4520045,1834.439453125
"476",2025.40002441406,2048,2006.75,2041.90002441406,4943024,1860.91516113281
"477",2051.10009765625,2083.64990234375,1984,2020.90002441406,7137306,1841.77624511719
"478",2023,2077.39990234375,2007,2071.25,5711133,1887.66320800781
"479",2096,2136,2080.30004882812,2126.75,5574177,1938.24462890625
"480",2126.5,2169,2119,2164.94995117188,6059673,1973.05810546875
"481",2174,2203.44995117188,2153,2167.75,8251081,1975.60998535156
"482",2179.80004882812,2236.5,2167.55004882812,2229.05004882812,6251505,2031.47692871094
"483",2220,2246.69995117188,2208.25,2222.89990234375,5548338,2025.87158203125
"484",2210,2241.94995117188,2210,2231.69995117188,2247329,2033.8916015625
"485",2239,2243.55004882812,2211.14990234375,2215.60009765625,1805896,2019.21862792969
"486",2216.39990234375,2229,2195.19995117188,2201.94995117188,1880367,2006.77880859375
"487",2208,2226.39990234375,2176,2198.5,2720261,2003.63452148438
"488",2207,2225,2177.10009765625,2183.19995117188,2288830,1989.69055175781
"489",2189,2197,2157.44995117188,2161.69995117188,1909289,1970.09643554688
"490",2168,2183.89990234375,2154,2167.60009765625,1354908,1975.47351074219
"491",2179.94995117188,2179.94995117188,2149.19995117188,2157.64990234375,2380752,1966.40515136719
"492",2164,2223,2164,2200.64990234375,4655761,2005.59362792969
"493",2205,2225.94995117188,2187.89990234375,2200.44995117188,3023209,2005.41125488281
"494",2200.5,2214.64990234375,2183.80004882812,2205.85009765625,2429317,2010.33337402344
"495",2205,2260,2202.05004882812,2255.25,5197454,2055.3544921875
"496",2248.75,2251.94995117188,2210,2214.35009765625,3734173,2018.07946777344
"497",2228,2234,2208,2213.55004882812,1915807,2017.35070800781
"498",2217.85009765625,2218.94995117188,2184.69995117188,2190.35009765625,2843893,1996.20727539062
"499",2195,2229.80004882812,2195,2206.89990234375,2948452,2011.29040527344
"500",2213,2231,2194.19995117188,2226.89990234375,2620681,2029.51721191406
"501",2226.94995117188,2249,2215,2238.80004882812,3117214,2040.36218261719
"502",2240.75,2253.55004882812,2213,2219.10009765625,3281059,2022.40905761719
"503",2194.89990234375,2242.19995117188,2156.19995117188,2170.35009765625,5817599,1977.9794921875
"504",2169.94995117188,2186.55004882812,2158.05004882812,2171.05004882812,1902980,1978.61767578125
"505",2181,2210,2173.69995117188,2206.89990234375,1773686,2011.29040527344
"506",2209.80004882812,2217.75,2183.69995117188,2190.94995117188,2069866,2001.28735351562
"507",2190.94995117188,2190.94995117188,2170,2183.39990234375,1319430,1994.39099121094
"508",2189.69995117188,2193.44995117188,2165,2169.25,1549101,1981.46643066406
"509",2174,2187.80004882812,2152,2183.75,1743024,1994.7109375
"510",2185,2186.94995117188,2150,2154.60009765625,2306761,1968.08471679688
"511",2160,2165,2125,2137.85009765625,2098567,1952.78479003906
"512",2139.39990234375,2144.35009765625,2071.60009765625,2079.05004882812,3287223,1899.07470703125
"513",2152,2194.69995117188,2093.19995117188,2102.5,4728073,1920.49487304688
"514",2129,2136.69995117188,2086.60009765625,2107.75,3509339,1925.29016113281
"515",2115,2156.69995117188,2104.30004882812,2146.55004882812,2439322,1960.7314453125
"516",2145,2174.19995117188,2115.5,2128.35009765625,2640065,1944.10754394531
"517",2139,2151,2119,2136.55004882812,2083442,1951.59704589844
"518",2140.89990234375,2167,2119,2161.94995117188,2383032,1974.79870605469
"519",2163,2174.80004882812,2147.60009765625,2153.39990234375,1335820,1966.98840332031
"520",2151.10009765625,2185,2150,2170.75,1620407,1982.8359375
"521",2172.94995117188,2197,2171,2191.94995117188,1645948,2002.201171875
"522",2188,2212,2171,2184.19995117188,1500115,1995.12231445312
"523",2196.94995117188,2217,2190.19995117188,2203.25,1774724,2012.52258300781
"524",2199.94995117188,2221,2186.05004882812,2215.75,2486223,2023.94091796875
"525",2215.75,2230,2190.5,2196.35009765625,1760463,2006.22045898438
"526",2204.5,2214.39990234375,2151.25,2156.80004882812,2317278,1970.09436035156
"527",2156,2178.94995117188,2106.69995117188,2115.35009765625,3092877,1932.23254394531
"528",2115.5,2176.64990234375,2111,2156.14990234375,2674567,1969.50024414062
"529",2154,2163.89990234375,2112.94995117188,2123.60009765625,2686842,1939.76794433594
"530",2119.94995117188,2119.94995117188,2086.19995117188,2105.5,2349001,1923.23474121094
"531",2068,2069.5,1990,2000.15002441406,4298076,1827.0048828125
"532",2035,2053.94995117188,1985.69995117188,2001.30004882812,2667076,1828.05529785156
"533",2020,2060,2012,2036.19995117188,2757585,1859.93420410156
"534",2056,2094.44995117188,2025,2083.19995117188,3237002,1902.865234375
"535",2085.69995117188,2147.75,2084.05004882812,2125.05004882812,3937056,1941.09313964844
"536",2098,2123.64990234375,2071.60009765625,2116.44995117188,2595027,1933.23718261719
"537",2075,2079.89990234375,1935,1972.34997558594,4940975,1801.611328125
"538",1933,1987.30004882812,1920,1953.69995117188,6796449,1784.57604980469
"539",1904,1908.40002441406,1758.34997558594,1769.84997558594,8728786,1616.64099121094
"540",1687.90002441406,1820,1506.05004882812,1806.30004882812,8029720,1649.93579101562
"541",1755,1842.25,1675.84997558594,1696.40002441406,7844271,1549.54931640625
"542",1730,1731,1623.15002441406,1658,5713248,1514.47351074219
"543",1676.80004882812,1713.55004882812,1627.75,1654.40002441406,7258778,1511.18493652344
"544",1559.69995117188,1685.44995117188,1546.75,1636.34997558594,5135111,1505.61828613281
"545",1630,1869,1627,1797.44995117188,8547498,1653.84765625
"546",1620,1750,1617.75,1669.69995117188,7003490,1536.30383300781
"547",1653.05004882812,1770,1632.84997558594,1703.15002441406,6350865,1567.08178710938
"548",1700,1810,1680,1750.30004882812,2765520,1610.46472167969
"549",1831.59997558594,1832.05004882812,1722.55004882812,1790.94995117188,4556067,1647.86706542969
"550",1820,1850,1750.40002441406,1824.5,4331250,1678.73657226562
"551",1766,1905,1763.55004882812,1778.5,8513547,1636.41186523438
"552",1837.40002441406,1855,1780,1826.09997558594,3927593,1680.208984375
"553",1825.90002441406,1834.75,1702,1708.75,4941878,1572.23413085938
"554",1740,1740,1650,1654.19995117188,5735369,1522.04235839844
"555",1710,1785.84997558594,1705,1775.19995117188,5427577,1633.37536621094
"556",1760,1806,1701,1705.44995117188,6285615,1569.19787597656
"557",1750.44995117188,1778.80004882812,1731.19995117188,1766.15002441406,5307397,1625.04809570312
"558",1761,1787,1746,1759.25,2990438,1618.69958496094
"559",1785,1812,1727.80004882812,1735.15002441406,4761399,1596.52514648438
"560",1709.94995117188,1764.90002441406,1675.05004882812,1716.05004882812,6245533,1578.95092773438
"561",1800,1851.94995117188,1753,1806.19995117188,9895823,1661.89855957031
"562",1830,1830,1802.5,1818.65002441406,3244282,1673.35400390625
"563",1765,1794.59997558594,1727.69995117188,1737.65002441406,5122541,1598.82543945312
"564",1737.65002441406,1790,1719.15002441406,1769.5,3829836,1628.13073730469
"565",1780,1900,1760.84997558594,1878.25,5934366,1728.19250488281
"566",1840.69995117188,1851.94995117188,1807.80004882812,1818.55004882812,2987102,1673.26220703125
"567",1832.30004882812,1875,1825,1836.59997558594,3374741,1689.86987304688
"568",1865,1868,1832.59997558594,1859.05004882812,2678505,1710.52673339844
"569",1874,1912.55004882812,1850.05004882812,1905.65002441406,4241510,1753.40319824219
"570",1980,2032,1942.19995117188,2014.44995117188,5915544,1853.51123046875
"571",1966,1966,1913.65002441406,1930.44995117188,3729348,1776.22229003906
"572",1955.09997558594,1977,1927,1932.75,2905528,1778.33825683594
"573",1939.80004882812,1953.69995117188,1893.59997558594,1903.59997558594,3517431,1751.51721191406
"574",1910,1934.44995117188,1883.34997558594,1891.65002441406,3166754,1740.52185058594
"575",1939.09997558594,1939.5,1886.25,1893.40002441406,2686530,1742.13232421875
"576",1909,1951.40002441406,1909,1935.30004882812,2449841,1780.6845703125
"577",1933.40002441406,1956.5,1910.25,1949.5,3256595,1793.75024414062
"578",1994,1994,1925.65002441406,1949.65002441406,2656665,1793.88854980469
"579",1910,1923.09997558594,1891.09997558594,1902.34997558594,2263146,1750.3671875
"580",1916,1917.40002441406,1865.19995117188,1892.90002441406,3173682,1741.67199707031
"581",1907,1952.94995117188,1872.09997558594,1945.59997558594,3727694,1790.16174316406
"582",1903,1966.44995117188,1903,1948.65002441406,3198693,1792.96801757812
"583",1950,1962.90002441406,1931.69995117188,1953.59997558594,2778505,1797.52270507812
"584",1946,1998,1941.15002441406,1991.19995117188,3400908,1832.11865234375
"585",1977.09997558594,2032,1961.25,2020.34997558594,3663418,1858.93981933594
"586",2015,2024,1925,1943,4575317,1787.76940917969
"587",1959,2010,1941.25,2005.30004882812,3482160,1845.09228515625
"588",1988.5,2014,1971.30004882812,2004.30004882812,3475681,1844.17224121094
"589",1982,2002.65002441406,1962.40002441406,1972.34997558594,7237735,1814.77465820312
"590",1990,2060,1981.09997558594,2045.25,3747773,1881.85034179688
"591",2060.19995117188,2081,2040.05004882812,2047.15002441406,2443886,1883.59887695312
"592",2051.85009765625,2063.75,2020,2046.15002441406,3699799,1888.212890625
"593",2046.75,2100,2046.75,2091.55004882812,4048593,1930.10827636719
"594",2091.60009765625,2098,2040.30004882812,2048.25,3573289,1890.15063476562
"595",2078.25,2095,2062.10009765625,2071.75,2957841,1911.83679199219
"596",2063.10009765625,2095.5,2060.25,2072.05004882812,2909439,1912.11389160156
"597",2077.05004882812,2132,2073.5,2108.75,5168397,1945.98034667969
"598",2100,2105,2061.80004882812,2067.64990234375,2269513,1908.05249023438
"599",2011.19995117188,2049.19995117188,2011,2039.5,2842642,1882.07629394531
"600",2039.09997558594,2059,2000.94995117188,2029.90002441406,2399022,1873.21716308594
"601",2065,2073.94995117188,2031,2045.80004882812,2146528,1887.89001464844
"602",2046,2058.85009765625,2026.55004882812,2047.80004882812,2703527,1889.73547363281
"603",2045,2059.19995117188,2025.19995117188,2038.09997558594,1944389,1880.78405761719
"604",2042,2090,2032,2044.59997558594,5681758,1886.78234863281
"605",2050,2052.25,2019.15002441406,2027.94995117188,3196138,1871.41735839844
"606",2027,2044,2010,2035.30004882812,4205944,1878.20031738281
"607",2034,2064.25,2031.59997558594,2042.19995117188,2560937,1884.56762695312
"608",2035,2060,2009.25,2016.09997558594,3043931,1860.48205566406
"609",2025,2132,2019.94995117188,2118.85009765625,6300722,1955.30151367188
"610",2108,2127.60009765625,2091.30004882812,2101.64990234375,3076341,1939.42895507812
"611",2100,2111.89990234375,2075.05004882812,2082.14990234375,3071725,1921.43408203125
"612",2079.69995117188,2113.94995117188,2079.5,2092.05004882812,2503466,1930.56982421875
"613",2102,2165,2098,2157.14990234375,3758699,1990.64489746094
"614",2163.64990234375,2205,2160.25,2199.64990234375,4185208,2029.86389160156
"615",2205,2269.89990234375,2205,2263.19995117188,5190366,2088.50903320312
"616",2275,2302.69995117188,2232.14990234375,2269.89990234375,5630055,2094.69213867188
"617",2270,2274.39990234375,2207.60009765625,2218.89990234375,2793358,2047.62817382812
"618",2229,2244.5,2191.05004882812,2204.35009765625,3443998,2034.20202636719
"619",2205.25,2249.85009765625,2176,2222.35009765625,9610320,2050.81225585938
"620",2220,2244.94995117188,2210,2220,2963503,2048.6435546875
"621",2210,2239,2165,2171.94995117188,2976738,2004.30236816406
"622",2185,2260,2181.10009765625,2233.89990234375,5569321,2061.47094726562
"623",2244,2333,2220.10009765625,2234.75,8582118,2066.88134765625
"624",2237,2243.89990234375,2190.05004882812,2200.75,4509135,2035.43566894531
"625",2201,2226.89990234375,2190.80004882812,2207.89990234375,2952646,2042.04760742188
"626",2230,2238.64990234375,2201.14990234375,2225.05004882812,2665286,2057.90966796875
"627",2231,2231,2184.19995117188,2190.94995117188,2861534,2026.37084960938
"628",2190.94995117188,2190.94995117188,2163,2171.19995117188,2265766,2008.10461425781
"629",2154.5,2163,2125.10009765625,2157.39990234375,3665100,1995.34155273438
"630",2165,2215,2163.5,2206.80004882812,4248480,2041.03076171875
"631",2215,2320,2215,2309.75,8092319,2136.24731445312
"632",2292,2342,2246.05004882812,2276.05004882812,6090431,2105.0791015625
"633",2285.89990234375,2358,2272.25,2279.5,7098496,2108.27026367188
"634",2303.14990234375,2334.80004882812,2257.44995117188,2281.39990234375,4723290,2110.02783203125
"635",2290.44995117188,2303.85009765625,2230.69995117188,2254.14990234375,4012337,2084.82373046875
"636",2259.94995117188,2269.64990234375,2225.05004882812,2249.69995117188,2927928,2080.7080078125
"637",2260,2300,2253,2259.5,3800641,2089.77172851562
"638",2275,2319.5,2265.35009765625,2308.10009765625,4748047,2134.72119140625
"639",2308,2328,2287,2295.35009765625,3165491,2122.92919921875
"640",2318,2325,2276.05004882812,2282.80004882812,2929353,2111.32104492188
"641",2283,2312,2275.60009765625,2279.89990234375,2774423,2108.63989257812
"642",2288.35009765625,2296.39990234375,2246.55004882812,2257.35009765625,3415751,2087.783203125
"643",2273,2300,2250.5,2254.44995117188,2695682,2085.1015625
"644",2277,2281.30004882812,2233.10009765625,2242.14990234375,2270405,2073.72509765625
"645",2263,2270,2238.25,2253.39990234375,2625630,2084.1298828125
"646",2262.80004882812,2289,2248.30004882812,2269.75,3493374,2099.251953125
"647",2276.35009765625,2284.60009765625,2252.5,2256.60009765625,2843005,2087.09008789062
"648",2257,2276.55004882812,2240.05004882812,2252.85009765625,2895164,2083.6220703125
"649",2260,2271,2241.05004882812,2248.60009765625,1975294,2079.69091796875
"650",2250.60009765625,2259.94995117188,2230,2248.10009765625,2167966,2079.22900390625
"651",2245,2250,2233.55004882812,2242.64990234375,1663419,2074.1875
"652",2242,2259.89990234375,2216.44995117188,2253.5,2618149,2084.22290039062
"653",2266,2287.35009765625,2241.75,2248.39990234375,3579393,2079.50561523438
"654",2268.39990234375,2279.94995117188,2235.10009765625,2238.55004882812,2941136,2070.39599609375
"655",2240,2276.19995117188,2228,2257.25,6018154,2087.69116210938
"656",2269,2278,2241.30004882812,2246.35009765625,3610908,2077.609375
"657",2247,2268.75,2241.64990234375,2265.14990234375,2084137,2094.99755859375
"658",2268,2324,2268,2299.5,4654146,2126.767578125
"659",2275,2324.25,2262.94995117188,2288.80004882812,5231303,2116.87133789062
"660",2289,2343.5,2283.35009765625,2327.05004882812,4620401,2152.24780273438
"661",2335.94995117188,2390.44995117188,2327.05004882812,2348.19995117188,7453998,2171.80932617188
"662",2325,2359,2320,2327.64990234375,3866535,2152.802734375
"663",2335,2348.5,2324.30004882812,2331.14990234375,2308813,2156.0400390625
"664",2330.94995117188,2383,2330.14990234375,2374.10009765625,4145424,2195.76342773438
"665",2384.10009765625,2505.75,2381.85009765625,2491.39990234375,7512131,2304.25219726562
"666",2491.39990234375,2538,2464.60009765625,2491.39990234375,7318770,2304.25219726562
"667",2488.94995117188,2507.60009765625,2477.30004882812,2503,3074003,2314.98120117188
"668",2480,2495.75,2450.60009765625,2460.94995117188,4828176,2276.08935546875
"669",2485,2500.39990234375,2436.39990234375,2449.89990234375,4183256,2265.86987304688
"670",2465,2504.89990234375,2452.14990234375,2465.30004882812,4598809,2280.11303710938
"671",2485,2555,2458,2522.94995117188,7499613,2333.43237304688
"672",2510,2519.85009765625,2409,2467.44995117188,7502280,2282.10180664062
"673",2450,2450,2302.60009765625,2332.25,8424708,2157.05688476562
"674",2368,2440,2352.10009765625,2422.30004882812,8228267,2240.34326171875
"675",2440,2444,2366,2426.30004882812,4347166,2244.04272460938
"676",2434.85009765625,2511.05004882812,2426.30004882812,2488.39990234375,6995811,2301.4775390625
"677",2489,2505,2460,2492.30004882812,3917166,2305.08471679688
"678",2510,2540,2492.30004882812,2523.44995117188,2610337,2333.89428710938
"679",2620,2728.10009765625,2603.05004882812,2705.80004882812,17412105,2502.54711914062
"680",2736,2736,2650.10009765625,2714.30004882812,9846367,2510.40844726562
"681",2742,2770,2703,2735.94995117188,9656101,2530.43212890625
"682",2800,2885,2800,2825.69995117188,19839329,2613.44067382812
"683",2810,2829.85009765625,2780,2812.94995117188,7739245,2601.64819335938
"684",2815.5,2854,2800.75,2830,4623203,2617.41674804688
"685",2845,2854.89990234375,2812.19995117188,2826.55004882812,4209878,2614.22705078125
"686",2842,2842,2787.55004882812,2809.60009765625,4395936,2609.62866210938
"687",2811,2827.75,2727,2740.60009765625,6629355,2545.5400390625
"688",2750.10009765625,2771.64990234375,2731.30004882812,2763.30004882812,5273773,2566.62451171875
"689",2774,2774,2706.60009765625,2711.55004882812,3331194,2518.55737304688
"690",2725,2759.89990234375,2717.94995117188,2739,3406273,2544.05444335938
"691",2739,2749,2663.05004882812,2675.39990234375,4570143,2484.98095703125
"692",2661,2686.64990234375,2638.10009765625,2671.14990234375,5262294,2481.033203125
"693",2687.80004882812,2702,2670.10009765625,2686.80004882812,3499091,2495.5693359375
"694",2689.94995117188,2709.94995117188,2670.5,2688.19995117188,2672752,2496.86962890625
"695",2699.75,2718.14990234375,2624.10009765625,2630.14990234375,3537502,2442.951171875
"696",2650,2655.94995117188,2606,2622.19995117188,3569445,2435.56713867188
"697",2608,2655,2600.25,2632.64990234375,3105968,2445.27368164062
"698",2636.10009765625,2674.35009765625,2621.60009765625,2664.85009765625,3427003,2475.181640625
"699",2660,2664.85009765625,2600.05004882812,2604.60009765625,2571196,2419.21997070312
"700",2604,2665,2601.05004882812,2633.60009765625,2879269,2446.15600585938
"701",2610,2721.85009765625,2610,2653.14990234375,4893928,2464.31396484375
"702",2685,2710,2667,2685.69995117188,2816502,2494.54711914062
"703",2699,2713.25,2681.30004882812,2707.44995117188,3884421,2514.74926757812
"704",2731.10009765625,2744,2695.10009765625,2726.60009765625,3646592,2532.53662109375
"705",2697.19995117188,2713.14990234375,2638.35009765625,2649.60009765625,4760020,2461.01708984375
"706",2667.94995117188,2692.80004882812,2643.39990234375,2687.80004882812,3242441,2496.498046875
"707",2686,2713,2661.75,2671.05004882812,2437505,2480.9404296875
"708",2655.75,2664.89990234375,2636,2656.85009765625,2548093,2467.7509765625
"709",2677.94995117188,2689,2660.05004882812,2670.35009765625,298819,2480.29028320312
"710",2695,2695,2650.05004882812,2666.05004882812,2827273,2476.29638671875
"711",2661,2664.19995117188,2607.05004882812,2626.64990234375,2893762,2439.7001953125
"712",2637,2676.14990234375,2630.85009765625,2636.89990234375,4167501,2449.22143554688
"713",2655,2676,2627.55004882812,2660.25,2711471,2470.90893554688
"714",2690,2730,2665,2724.25,3706418,2530.35400390625
"715",2734.39990234375,2743,2705,2722.05004882812,3120516,2528.310546875
"716",2729,2732.94995117188,2688.19995117188,2701.30004882812,3302249,2509.03735351562
"717",2686,2730.94995117188,2680,2720.60009765625,2341099,2526.96362304688
"718",2705,2717.69995117188,2669.05004882812,2679.64990234375,6086808,2488.92797851562
"719",2679,2735.89990234375,2624.44995117188,2726.80004882812,3605017,2532.72216796875
"720",2719,2754.69995117188,2702.44995117188,2749.55004882812,2509032,2553.85327148438
