"","BAJAJFINSV.NS.Open","BAJAJFINSV.NS.High","BAJAJFINSV.NS.Low","BAJAJFINSV.NS.Close","BAJAJFINSV.NS.Volume","BAJAJFINSV.NS.Adjusted"
"282",600.700012207031,604.5,593.219970703125,599.844970703125,1617130,598.258850097656
"283",604,622,598.200012207031,616.909973144531,2301210,615.278747558594
"284",617,627.27001953125,614.695007324219,619.565002441406,2110120,617.9267578125
"285",622,639.130004882812,618,633.35498046875,2321700,631.680297851562
"286",626.5,649.825012207031,624.114990234375,645.265014648438,5645230,643.558776855469
"287",647.5,650.969970703125,638.005004882812,641.984985351562,2985390,640.287475585938
"288",647.799987792969,648,641.309997558594,646.244995117188,1589310,644.536254882812
"289",648,654,642.804992675781,644.059997558594,2220760,642.35693359375
"290",644,665,638.599975585938,654.375,2297930,652.644714355469
"291",661,662.5,651.835021972656,660.914978027344,2369210,659.167358398438
"292",658.010009765625,666.859985351562,656.5,659.849975585938,1990320,658.105285644531
"293",657,664,655,661.695007324219,1448670,659.945373535156
"294",661.650024414062,681.210021972656,661.224975585938,678.359985351562,2684600,676.566284179688
"295",685.799987792969,689.099975585938,679.179992675781,686.090026855469,2623730,684.27587890625
"296",685,693.099975585938,679.265014648438,689.820007324219,2212330,687.995971679688
"297",690,695.5,685.765014648438,693.210021972656,1812360,691.376953125
"298",692,700.400024414062,690,692.794982910156,2194560,690.963073730469
"299",697,699,688.005004882812,696.400024414062,1360100,694.558654785156
"300",700,703.599975585938,695,697.565002441406,1608370,695.720520019531
"301",699,699.869995117188,690.719970703125,695.349975585938,1195250,693.511352539062
"302",697,708,693.890014648438,696.005004882812,1556240,694.164672851562
"303",694.27001953125,696.919982910156,688.099975585938,691.724975585938,1382800,689.895935058594
"304",696.700012207031,706,692,698.784973144531,2215970,696.937255859375
"305",700,707.900024414062,695.135009765625,698.034973144531,4448930,696.189208984375
"306",699.400024414062,702.27001953125,685.75,695.255004882812,3282400,693.416564941406
"307",709,718,704,715.880004882812,3114820,713.987121582031
"308",719.739990234375,731.099975585938,715.989990234375,727.960021972656,2646660,726.035095214844
"309",729.900024414062,745,728.515014648438,740.155029296875,4267380,738.197875976562
"310",741.155029296875,742.200012207031,728.200012207031,731.85498046875,2021730,729.919799804688
"311",735,742.044982910156,732.039978027344,739.780029296875,1701430,737.823913574219
"312",743.880004882812,744,731,734.724975585938,1659750,732.7822265625
"313",734,740,727.200012207031,737.919982910156,1598660,735.96875
"314",737.390014648438,744.5,734.5,742.330017089844,1654870,740.3671875
"315",741.950012207031,759,739.619995117188,756.275024414062,2766070,754.275268554688
"316",757.200012207031,759.494995117188,750.599975585938,753.684997558594,1807070,751.692138671875
"317",758,758,748.030029296875,750.914978027344,1012400,748.929443359375
"318",754.799987792969,762,749.599975585938,757.89501953125,1281210,755.891052246094
"319",759.299987792969,759.5,746.5,757.114990234375,1626900,755.113037109375
"320",758,758,745.534973144531,747.275024414062,1270230,745.299072265625
"321",748.799987792969,753.299987792969,748.5,749.505004882812,1100140,747.523132324219
"322",749,767.25,747.554992675781,763.794982910156,1338870,761.775329589844
"323",766.349975585938,773.594970703125,762.5,766.950012207031,2885100,764.921997070312
"324",768.510009765625,774.719970703125,762.5,772.125,1093060,770.083374023438
"325",772.125,773,744.914978027344,752.044982910156,2533990,750.056396484375
"326",752.200012207031,762.5,750.085021972656,757.885009765625,1035510,755.881042480469
"327",759.5,766.989990234375,759,762.419982910156,804220,760.404052734375
"328",758,769.974975585938,755.760009765625,766.794982910156,1188240,764.767395019531
"329",768.400024414062,769.875,752.5,756.195007324219,1035530,754.195495605469
"330",755,755.099975585938,731.22998046875,734.575012207031,2303830,732.632690429688
"331",730.5,749.419982910156,727.799987792969,746.72998046875,2381930,744.755432128906
"332",749.5,752.89501953125,735.099975585938,738.369995117188,1819240,736.417602539062
"333",741.619995117188,741.619995117188,730.325012207031,734.734985351562,1118690,732.792175292969
"334",732.015014648438,741.799987792969,722.60498046875,736.570007324219,2696370,734.622436523438
"335",739.900024414062,753.5,733.515014648438,745.469970703125,2440310,743.498779296875
"336",748.375,766.315002441406,742.200012207031,761.744995117188,3557880,759.730834960938
"337",767.5,802.974975585938,758.835021972656,799.294982910156,10124150,797.181518554688
"338",805.599975585938,829.400024414062,805.599975585938,823.5,3430890,821.322509765625
"339",823.900024414062,833.5,810.005004882812,818.539978027344,3791150,816.375671386719
"340",819.400024414062,827.299987792969,810.200012207031,822.155029296875,2152330,819.981140136719
"341",827.5,830.299987792969,798,801.330017089844,3114710,799.211181640625
"342",801.299987792969,818.5,799.830017089844,815.169982910156,2245940,813.014526367188
"343",815,825,811.200012207031,821.304992675781,1698590,819.13330078125
"344",820,824.25,806.950012207031,812.85498046875,2634090,810.705627441406
"345",812.840026855469,816,805.515014648438,813.174987792969,1060400,811.024841308594
"346",815,826,812,822.690002441406,2114110,820.514709472656
"347",821.900024414062,827.900024414062,815.265014648438,818.794982910156,2521990,816.629943847656
"348",819.400024414062,836.5,819.400024414062,834.809997558594,1709660,832.6025390625
"349",834.494995117188,838.799987792969,829.234985351562,831.284973144531,1323330,829.0869140625
"350",832.900024414062,836.280029296875,810.210021972656,812.52001953125,1766360,810.371643066406
"351",816,824.5,810.340026855469,820.234985351562,1590280,818.066101074219
"352",826,836,822.669982910156,830.445007324219,1863620,828.249145507812
"353",831,833.909973144531,824.159973144531,827.065002441406,1655780,824.878112792969
"354",827.5,828.859985351562,818.590026855469,824.559997558594,1253710,822.379760742188
"355",823.744995117188,832,821.299987792969,829.234985351562,1151530,827.042297363281
"356",828.700012207031,831.5,820,823.515014648438,1013310,821.337463378906
"357",824.400024414062,824.400024414062,809.465026855469,812.130004882812,1040580,809.982604980469
"358",814.400024414062,827.5,813,824.625,1347110,822.444580078125
"359",828.5,831,819.130004882812,825.700012207031,1303340,823.516723632812
"360",817.700012207031,847.400024414062,817.700012207031,841.784973144531,1435960,839.559143066406
"361",838.200012207031,845.900024414062,836.349975585938,839.244995117188,2309150,837.025939941406
"362",839.244995117188,843.200012207031,833.799987792969,835.465026855469,1079270,833.255920410156
"363",835,839.965026855469,832.700012207031,834.614990234375,1088730,832.408081054688
"364",833.969970703125,843.794982910156,830.409973144531,841.049987792969,1178840,838.826049804688
"365",840.52001953125,847.900024414062,840.02001953125,844.390014648438,1570720,842.157287597656
"366",844.390014648438,855.784973144531,842.380004882812,852.465026855469,2242780,850.2109375
"367",854.799987792969,857.5,850.304992675781,852.10498046875,1027350,849.851867675781
"368",854.900024414062,854.900024414062,842.200012207031,847.484985351562,1523060,845.244079589844
"369",850.900024414062,851,840.559997558594,843.044982910156,1616610,840.815856933594
"370",842,855.609985351562,842,853.755004882812,1449460,851.497436523438
"371",854.5,858,841.140014648438,843.534973144531,1594490,841.304565429688
"372",849.989990234375,849.989990234375,746.304992675781,759.304992675781,8262060,757.29736328125
"373",759,793.434997558594,741.89501953125,785.539978027344,12678160,783.462890625
"374",781.989990234375,790.719970703125,760.265014648438,765.820007324219,5062770,763.794982910156
"375",769.299987792969,779.900024414062,760.099975585938,764.570007324219,3731190,762.797302246094
"376",769,777.989990234375,763.5,772.570007324219,3505710,770.77880859375
"377",775.070007324219,778,767.200012207031,771.445007324219,1786630,769.656372070312
"378",771.099975585938,790,770.205017089844,788.169982910156,1911880,786.342651367188
"379",788.200012207031,790.900024414062,782.049987792969,785.455017089844,1682840,783.633911132812
"380",785.869995117188,790.789978027344,781,784.765014648438,1344660,782.945556640625
"381",790,790,750.599975585938,756.635009765625,4068510,754.880737304688
"382",754.099975585938,754.400024414062,708.080017089844,716.244995117188,6934770,714.584411621094
"383",716.47998046875,725.494995117188,711.5,717.034973144531,3249220,715.37255859375
"384",720.5,722.299987792969,696.60498046875,706.530029296875,4417630,704.891967773438
"385",706.989990234375,717,676,678.22998046875,10957450,676.657531738281
"386",677.5,729.799987792969,663.169982910156,723.299987792969,12828980,721.622985839844
"387",723.5,728.369995117188,709,712.085021972656,4190890,710.43408203125
"388",715,725.775024414062,705.599975585938,707.804992675781,3425040,706.163940429688
"389",708.799987792969,712.320007324219,689.5,709.784973144531,3561180,708.139343261719
"390",707.5,717.97998046875,697.054992675781,708.200012207031,3657970,706.55810546875
"391",695.5,712.5,690.200012207031,706.369995117188,4698110,704.732299804688
"392",697.5,703.5,694.200012207031,698.695007324219,2960690,697.075134277344
"393",695,712.799987792969,695,709.635009765625,3499450,707.98974609375
"394",711.5,719,707.64501953125,715.244995117188,3958530,713.586669921875
"395",720.005004882812,737.630004882812,712.799987792969,729.044982910156,2437180,727.354675292969
"396",735.5,759,732.5,750.400024414062,4164120,748.660217285156
"397",751,754.5,706.60498046875,708.914978027344,4065280,707.271301269531
"398",719.799987792969,744.989990234375,713.005004882812,741.52001953125,5465780,739.80078125
"399",739.099975585938,757.5,728.335021972656,743.940002441406,4591640,742.215148925781
"400",746.530029296875,753.085021972656,734.054992675781,737.664978027344,3001280,735.954650878906
"401",742,745,720.700012207031,723.614990234375,4278810,721.937316894531
"402",724.099975585938,733.400024414062,711.734985351562,714.585021972656,3692630,712.92822265625
"403",716.400024414062,718.625,674,676.734985351562,7101960,675.166015625
"404",677.299987792969,696.299987792969,658.099975585938,688.460021972656,6139540,686.86376953125
"405",714.900024414062,722.364990234375,690.955017089844,719.080017089844,5470430,717.412902832031
"406",722.080017089844,724.200012207031,709.5,712.650024414062,6833270,710.997741699219
"407",710.700012207031,714,698.330017089844,703.594970703125,3926260,701.963623046875
"408",702.5,705.5,693.119995117188,697.984985351562,3127640,696.366760253906
"409",699.700012207031,714.655029296875,696.5,711.955017089844,4724090,710.304321289062
"410",705,709.39501953125,700,702.630004882812,2374460,701.0009765625
"411",703,707.700012207031,695,702.309997558594,3033580,700.681701660156
"412",705,709.494995117188,695.359985351562,700.10498046875,2810480,698.481750488281
"413",702.349975585938,718.794982910156,702.349975585938,717.590026855469,3021260,715.926391601562
"414",716,735.739990234375,713.710021972656,732.39501953125,3978400,730.696960449219
"415",734.994995117188,741.900024414062,729.5,735.419982910156,3480660,733.714904785156
"416",735.5,735.789978027344,712.664978027344,729.195007324219,2508030,727.504333496094
"417",730.39501953125,739.974975585938,725.599975585938,738.875,2137560,737.161926269531
"418",731.484985351562,738.5,725.289978027344,728.025024414062,2519900,726.337097167969
"419",729.099975585938,732.5,710.830017089844,715.049987792969,2501050,713.392150878906
"420",722.099975585938,734.799987792969,719.599975585938,725.505004882812,3073940,723.822937011719
"421",724.599975585938,724.900024414062,713.554992675781,718.864990234375,2223700,717.198364257812
"422",723,780,710.200012207031,769.364990234375,9650270,767.581237792969
"423",785.200012207031,839.289978027344,783.099975585938,829.775024414062,8063210,827.851257324219
"424",829.799987792969,837.474975585938,815.705017089844,824.070007324219,3767340,822.159423828125
"425",822.099975585938,837.494995117188,816.080017089844,825.559997558594,4748530,823.645935058594
"426",830,849.880004882812,829.5,846.460021972656,5815770,844.497497558594
"427",848,857.700012207031,840.400024414062,855.034973144531,3842780,853.052612304688
"428",856,866.880004882812,841.034973144531,851.299987792969,4627170,849.326293945312
"429",857.099975585938,861.39501953125,828.590026855469,845.835021972656,3528090,843.873962402344
"430",843.299987792969,848.5,832.044982910156,844.64501953125,2077590,842.686645507812
"431",851.400024414062,854.135009765625,825.070007324219,830.075012207031,2714160,828.150512695312
"432",829.5,835.5,819,822,2769900,820.09423828125
"433",827.900024414062,834.989990234375,817.599975585938,831.825012207031,3298370,829.896484375
"434",828,834.5,817.5,820.184997558594,2000050,818.283386230469
"435",822.400024414062,832.885009765625,810.5,816.945007324219,2702600,815.050903320312
"436",819.5,825.409973144531,805.200012207031,808.224975585938,1903720,806.351135253906
"437",813,813,801.299987792969,803.585021972656,2171140,801.721923828125
"438",808.554992675781,826,806.505004882812,813.429992675781,4531540,811.544067382812
"439",815.400024414062,835.739990234375,810.200012207031,831.664978027344,6224660,829.736755371094
"440",831.599975585938,843.760009765625,823,826.594970703125,3529090,824.678588867188
"441",830,839.299987792969,797.525024414062,800.885009765625,5033680,799.028198242188
"442",817.299987792969,827.659973144531,802.099975585938,807.094970703125,5709890,805.223754882812
"443",812.994995117188,820,803.5,809.099975585938,3365150,807.224060058594
"444",814.099975585938,816,785.200012207031,797.215026855469,3548440,795.366760253906
"445",798,808.544982910156,795.434997558594,800.150024414062,417550,798.294921875
"446",811.299987792969,817.434997558594,801.299987792969,815.090026855469,3899230,813.200134277344
"447",819.684997558594,819.905029296875,806.125,808.239990234375,2264060,806.366088867188
"448",812,824.195007324219,810,813.434997558594,4232870,811.549072265625
"449",816.799987792969,842.900024414062,811.049987792969,838.474975585938,6564390,836.531005859375
"450",848,875,845.025024414062,870.659973144531,5528120,868.641357421875
"451",880,888.775024414062,865.539978027344,884.575012207031,5984200,882.524108886719
"452",880,887.5,872.10498046875,877.284973144531,3203030,875.251037597656
"453",879.799987792969,885.969970703125,876.205017089844,883.289978027344,2133830,881.242065429688
"454",879.5,895,875,881.885009765625,2949040,879.84033203125
"455",879.900024414062,892.5,877.5,890.330017089844,1749780,888.265808105469
"456",888.799987792969,902.700012207031,885.554992675781,897.835021972656,3606730,895.75341796875
"457",897.994995117188,909.099975585938,890,906.184997558594,3486340,904.084045410156
"458",907.02001953125,914,903.359985351562,905.784973144531,2959190,903.684936523438
"459",906.549987792969,912.599975585938,901.544982910156,910.424987792969,2117600,908.314208984375
"460",907,918.900024414062,906.630004882812,915.280029296875,2376530,913.157958984375
"461",913.5,918.5,906,907.924987792969,2439930,905.820068359375
"462",908.5,911.700012207031,903.200012207031,905.510009765625,1733280,903.410583496094
"463",905.97998046875,908,898.099975585938,903.929992675781,1557720,901.834228515625
"464",905.099975585938,922,901.52001953125,917.5,1484370,915.372802734375
"465",917,921.5,908.960021972656,912.130004882812,2950940,910.015197753906
"466",914.099975585938,926.030029296875,912.130004882812,922.844970703125,1473510,920.705383300781
"467",925.450012207031,928.474975585938,919.005004882812,924.010009765625,1646350,921.867736816406
"468",923,923.580017089844,909.530029296875,911.025024414062,1488770,908.912841796875
"469",911,911,890,894.830017089844,3207500,892.75537109375
"470",897.5,912.72998046875,892.650024414062,908.974975585938,1808800,906.867492675781
"471",906.890014648438,908.799987792969,895.505004882812,903.025024414062,2164590,900.931396484375
"472",901.5,903.025024414062,893.505004882812,896.549987792969,1192460,894.471435546875
"473",901.200012207031,903.549987792969,882.424987792969,885.309997558594,1670270,883.257446289062
"474",889.669982910156,899.474975585938,882.10498046875,892.900024414062,1498330,890.829833984375
"475",891,899.299987792969,887.900024414062,892.719970703125,1439350,890.650207519531
"476",895,910,893.505004882812,907.909973144531,2258810,905.805053710938
"477",910,918.400024414062,908.119995117188,916.924987792969,1919850,914.799133300781
"478",920,927.489990234375,914.215026855469,921.030029296875,2153570,918.894592285156
"479",925,930,915,928.809997558594,1970750,926.656555175781
"480",928.179992675781,938.97998046875,926.140014648438,936.174987792969,2209980,934.004516601562
"481",936.5,942.099975585938,932.664978027344,936.260009765625,2284240,934.089294433594
"482",935,935.880004882812,925.659973144531,927.075012207031,1358430,924.925598144531
"483",929,933.299987792969,926,928.005004882812,1676700,925.853454589844
"484",928.174987792969,937,926.075012207031,930.405029296875,1697040,928.247924804688
"485",929.005004882812,932.789978027344,925.22998046875,929.484985351562,1001600,927.330017089844
"486",932.5,939.200012207031,929,935.010009765625,1650070,932.842163085938
"487",936,946.5,934.804992675781,944.315002441406,1334070,942.125610351562
"488",944.400024414062,948.200012207031,940.255004882812,943.919982910156,1249650,941.731506347656
"489",942.239990234375,944.494995117188,937.900024414062,939.335021972656,1167320,937.1572265625
"490",942,943.244995117188,935.195007324219,937.844970703125,636680,935.670532226562
"491",937.849975585938,953.094970703125,937.844970703125,950.559997558594,1578910,948.356201171875
"492",946.5,950.460021972656,932.400024414062,934.585021972656,1824790,932.418212890625
"493",933.900024414062,933.900024414062,902.200012207031,904.27001953125,2442890,902.173461914062
"494",912.5,926.5,906.505004882812,909.565002441406,2426760,907.456176757812
"495",897.099975585938,916.684997558594,896.159973144531,914.549987792969,2697180,912.429565429688
"496",949.989990234375,949.989990234375,920.900024414062,939.525024414062,2141970,937.346740722656
"497",937.515014648438,943.484985351562,933.830017089844,937.224975585938,1393930,935.052001953125
"498",939.97998046875,946.799987792969,936.5,945.525024414062,1507130,943.332824707031
"499",944.599975585938,957.97998046875,940.530029296875,955.484985351562,1628990,953.269653320312
"500",953.984985351562,961.900024414062,950.159973144531,958.914978027344,1372300,956.691772460938
"501",959,964,956.505004882812,962.215026855469,1357820,959.984130859375
"502",961.400024414062,974.030029296875,960.099975585938,971.5,2841290,969.247619628906
"503",972.5,976.434997558594,955,957.275024414062,1841980,955.0556640625
"504",958.39501953125,962.5,950.820007324219,953.429992675781,1745070,951.219421386719
"505",959,960,949.5,954.75,1395250,952.536499023438
"506",954.75,959.599975585938,948.414978027344,953.419982910156,1812800,951.209411621094
"507",951.919982910156,965,948.010009765625,963.375,1239780,961.141479492188
"508",959,964.890014648438,953.5,955.760009765625,1131280,953.544128417969
"509",955.760009765625,971,953,963.130004882812,1904690,960.89697265625
"510",964.900024414062,992.900024414062,964.900024414062,989.424987792969,5019130,987.130981445312
"511",992.400024414062,995,960.335021972656,963.965026855469,4128250,961.730102539062
"512",970.799987792969,970.799987792969,941,944.140014648438,3295410,941.951049804688
"513",895.5,923.5,888.5,908.614990234375,5025510,906.508483886719
"514",918,962.489990234375,916.130004882812,953.489990234375,4636970,951.279357910156
"515",954,968.400024414062,945.77001953125,959.140014648438,3245400,956.916320800781
"516",960,970.900024414062,956,961.969970703125,2713430,959.739624023438
"517",961,967.364990234375,956.10498046875,962.330017089844,1426260,960.098876953125
"518",960.5,965.794982910156,953.099975585938,962.700012207031,1435280,960.468017578125
"519",964.349975585938,981,964.349975585938,973.159973144531,1955790,970.903747558594
"520",973.799987792969,984.094970703125,968.525024414062,977.184997558594,1885280,974.919372558594
"521",975.799987792969,979.5,968.900024414062,971.719970703125,1366300,969.467041015625
"522",973.5,979.5,965.304992675781,969.049987792969,1392370,966.80322265625
"523",969.97998046875,978.525024414062,951.455017089844,952.885009765625,1754010,950.67578125
"524",952.700012207031,956.494995117188,941.599975585938,952.950012207031,2663840,950.740600585938
"525",958,978,958,975.864990234375,2211320,973.602416992188
"526",975.799987792969,982.755004882812,969.375,970.969970703125,1670200,968.718811035156
"527",968,968,944.830017089844,946.690002441406,1993290,944.4951171875
"528",950,955,935.109985351562,952.5,2220180,950.291687011719
"529",945.5,949.489990234375,936,938.700012207031,1755170,936.523681640625
"530",938.5,949.469970703125,926.679992675781,940.799987792969,2075830,938.618774414062
"531",927.049987792969,928.655029296875,882.505004882812,905.075012207031,5378520,902.976623535156
"532",930,930,880.799987792969,891.450012207031,3090310,889.383239746094
"533",900,911.664978027344,868,896.364990234375,5507290,894.788635253906
"534",900,906.659973144531,859.325012207031,879.969970703125,4402510,878.422485351562
"535",887,897,876.10498046875,887.989990234375,3198530,886.428405761719
"536",857,862.5,840,860.320007324219,4086990,858.807067871094
"537",843.900024414062,845,816,820.710021972656,3705070,819.266723632812
"538",818,839.710021972656,812.804992675781,825.400024414062,3723450,823.948486328125
"539",790,798.195007324219,740,743.804992675781,6191940,742.496887207031
"540",680,788.390014648438,652.424987792969,774.200012207031,5956730,772.838562011719
"541",745,756.650024414062,720,749.559997558594,5622460,748.241882324219
"542",750.099975585938,752.195007324219,695.679992675781,701.75,4476050,700.515869140625
"543",715,720,625.739990234375,631.02001953125,6444600,629.910278320312
"544",586.5,620.585021972656,544.265014648438,578.549987792969,8166380,577.532592773438
"545",572.52001953125,639.195007324219,570,623.304992675781,6574680,622.208862304688
"546",564,589.039978027344,444.899993896484,462.105010986328,6879880,461.292358398438
"547",490,508,416.024993896484,449.774993896484,15587800,448.984039306641
"548",445,492,440.005004882812,483.029998779297,7972700,482.180541992188
"549",497.5,555.47998046875,482.519989013672,514.724975585938,10191230,513.81982421875
"550",547.700012207031,566,467.5,489.059997558594,12917940,488.199951171875
"551",470,477.959991455078,455.5,466.114990234375,7509110,465.295288085938
"552",481,487.954986572266,443,459.119995117188,11561100,458.312622070312
"553",456,466.769989013672,446,450.190002441406,7577660,449.398284912109
"554",456,464.600006103516,443,451.075012207031,7223110,450.28173828125
"555",462,481.880004882812,432.904998779297,472.489990234375,11307140,471.659088134766
"556",457.5,495,453.779998779297,460.850006103516,11130550,460.039581298828
"557",470.5,484.799987792969,466.200012207031,482.024993896484,8642210,481.177307128906
"558",484.399993896484,484.399993896484,446.934997558594,449.140014648438,8916950,448.350189208984
"559",455.100006103516,466.424987792969,448,459.910003662109,9830710,459.101226806641
"560",457,476,450.880004882812,469.959991455078,7473540,469.133544921875
"561",487.600006103516,513.599975585938,485.505004882812,499.970001220703,13522230,499.090789794922
"562",508.579986572266,509,472.045013427734,488.225006103516,9031520,487.366424560547
"563",474.899993896484,474.899993896484,457.5,459.505004882812,6709420,458.696929931641
"564",458.5,481.565002441406,448.5,477.575012207031,7921490,476.735137939453
"565",480,485.799987792969,470.505004882812,472.959991455078,6918170,472.128265380859
"566",467.5,467.5,436.5,438.980010986328,10218670,438.208038330078
"567",443.019989013672,467,428.799987792969,461.75,11338730,460.93798828125
"568",469.100006103516,491,458.114990234375,486.179992675781,15204120,485.325012207031
"569",486.510009765625,507,482.239990234375,499.864990234375,15234930,498.985931396484
"570",510.799987792969,517.5,505.084991455078,510.434997558594,10643520,509.537353515625
"571",492.200012207031,493.989990234375,472,476.234985351562,8107070,475.397491455078
"572",489,492,461,462.920013427734,8158860,462.105895996094
"573",464.700012207031,478.980010986328,454.200012207031,469.290008544922,12628290,468.464721679688
"574",467.799987792969,479.600006103516,464,467.339996337891,6454310,466.518127441406
"575",476.799987792969,477.839996337891,457.734985351562,460.100006103516,4885760,459.290893554688
"576",468.730010986328,471.769989013672,454.010009765625,455.799987792969,5852300,454.998413085938
"577",452.799987792969,471.579986572266,445.549987792969,466.820007324219,10188930,465.999084472656
"578",494.799987792969,505,477.809997558594,481.640014648438,6987500,480.792999267578
"579",477,493.785003662109,472,479.024993896484,7928120,478.182586669922
"580",479.200012207031,483.364990234375,470.100006103516,472.325012207031,3951110,471.494384765625
"581",472.459991455078,473.904998779297,445.100006103516,446.545013427734,6469410,445.759704589844
"582",452,459.5,443.325012207031,453.545013427734,5741510,452.747436523438
"583",454.799987792969,473.984985351562,452.144989013672,470.204986572266,5828770,469.378082275391
"584",472.5,474.269989013672,451.5,453.920013427734,10925960,453.121734619141
"585",450.910003662109,457.845001220703,408.700012207031,431.554992675781,27250160,430.796051025391
"586",436,440,405.179992675781,409.725006103516,15756010,409.004486083984
"587",410,427.695007324219,398.529998779297,425.804992675781,24986770,425.056182861328
"588",425,432.5,421.184997558594,428.595001220703,12472560,427.841278076172
"589",424,442.894989013672,420.149993896484,440.489990234375,13944250,439.71533203125
"590",450,484.535003662109,447.674987792969,476.320007324219,21106170,475.482360839844
"591",479.394989013672,523.799987792969,474.265014648438,518.469970703125,26933530,517.558166503906
"592",534.400024414062,552.97998046875,521.710021972656,528.60498046875,24123590,527.675415039062
"593",528.900024414062,533.594970703125,506.799987792969,513.679992675781,19944190,512.776672363281
"594",516.200012207031,528.5,509.625,523.640014648438,15138920,522.719177246094
"595",536,549.5,536,544.094970703125,13966100,543.138061523438
"596",550,552.39501953125,525.005004882812,531.080017089844,11634230,530.146057128906
"597",531.080017089844,534.400024414062,516,522.299987792969,11622530,521.381469726562
"598",520,528.5,513,515.799987792969,10573320,514.892883300781
"599",490,533.900024414062,490,528.594970703125,16552510,527.665405273438
"600",528.099975585938,528.099975585938,507.660003662109,510.359985351562,10234910,509.462432861328
"601",525,527,498.070007324219,512.830017089844,11691030,511.928192138672
"602",503.600006103516,513,500.790008544922,503.695007324219,10498590,502.809204101562
"603",503.695007324219,549.900024414062,502.154998779297,542.755004882812,18061720,541.800537109375
"604",545,597.030029296875,544.380004882812,589.97998046875,35955630,588.9423828125
"605",596.900024414062,635,596,618.35498046875,25140100,617.267578125
"606",627.5,638.200012207031,609.080017089844,631.965026855469,19812860,630.853698730469
"607",645.5,645.5,598.039978027344,604.60498046875,18864900,603.541687011719
"608",596.599975585938,612.5,592.025024414062,602.114990234375,19002920,601.05615234375
"609",608.900024414062,613.35498046875,587,594.630004882812,10672470,593.584289550781
"610",583.200012207031,593.72998046875,575.130004882812,589.02001953125,10102710,587.984191894531
"611",599,604.364990234375,581.580017089844,584.515014648438,9766720,583.487121582031
"612",581.799987792969,619.47998046875,580.265014648438,616.934997558594,17242340,615.850036621094
"613",619.994995117188,626.700012207031,611.265014648438,618.880004882812,15292260,617.791687011719
"614",622,623.830017089844,612.799987792969,614.940002441406,8330750,613.858520507812
"615",621.700012207031,632.099975585938,616.099975585938,628.5,12201780,627.394714355469
"616",632.299987792969,662.969970703125,627.505004882812,658.960021972656,20073540,657.801208496094
"617",660,668,636.989990234375,640.539978027344,14003560,639.413513183594
"618",643.049987792969,663.799987792969,637.5,656.919982910156,13227850,655.764770507812
"619",651.5,664.5,644.099975585938,648.380004882812,12206400,647.239807128906
"620",657.400024414062,659.239990234375,640,646.14501953125,8107250,645.008728027344
"621",646,646,621.099975585938,624.344970703125,11287050,623.247009277344
"622",632,643.984985351562,610.299987792969,616.844970703125,9813900,615.76025390625
"623",620,628,606.5,626.489990234375,8304120,625.388244628906
"624",629.994995117188,638.284973144531,628,636.159973144531,5700380,635.041198730469
"625",640,663.5,638,662.015014648438,12218330,660.850769042969
"626",668.880004882812,671,633.844970703125,638.434997558594,18624970,637.312255859375
"627",659.900024414062,659.900024414062,627.099975585938,634.739990234375,21580510,633.623718261719
"628",636.994995117188,645.494995117188,631.315002441406,638.135009765625,9248500,637.012756347656
"629",630.794982910156,635.5,622.5,627.030029296875,8746470,625.927307128906
"630",627.900024414062,631.505004882812,613.580017089844,617.320007324219,6562030,616.234436035156
"631",617.5,638.734985351562,617.400024414062,634.280029296875,8378220,633.164611816406
"632",632.409973144531,642.5,629.255004882812,632.859985351562,7645410,631.746948242188
"633",637.724975585938,642.099975585938,616,617.760009765625,6100800,616.673645019531
"634",622,630.5,612,620.590026855469,7497100,619.498657226562
"635",622.299987792969,622.299987792969,606,610.315002441406,5095980,609.24169921875
"636",616.010009765625,622.799987792969,607.190002441406,616.200012207031,6165030,615.116333007812
"637",622.5,634.5,618.840026855469,624.205017089844,6954490,623.107360839844
"638",627.994995117188,637,624.200012207031,629.570007324219,6261130,628.462829589844
"639",628.5,650,625,646.715026855469,8257710,645.577697753906
"640",650.994995117188,657,636.700012207031,640.280029296875,6052400,639.154052734375
"641",645,649.599975585938,639.099975585938,644.034973144531,4306670,642.902404785156
"642",640,640,631.510009765625,635.719970703125,3854220,634.60205078125
"643",640,643.200012207031,632.409973144531,635,3905850,633.88330078125
"644",639,640,619,624.669982910156,4217200,623.571472167969
"645",630,631.909973144531,620.099975585938,626.909973144531,4359390,625.807556152344
"646",629,637.5,624.200012207031,634.304992675781,4571440,633.189514160156
"647",637.5,642.5,628.299987792969,629.905029296875,4928450,628.797302246094
"648",625.5,631.400024414062,623.10498046875,628.945007324219,3149380,627.838989257812
"649",634.609985351562,636.599975585938,626.005004882812,628.239990234375,3032040,627.135192871094
"650",631.385009765625,645.484985351562,629.419982910156,640.044982910156,5861090,638.919372558594
"651",643.994995117188,652.200012207031,640.099975585938,650.260009765625,7483450,649.116455078125
"652",653.5,670,652.075012207031,656.440002441406,10013470,655.285583496094
"653",660.494995117188,660.494995117188,648.75,653.075012207031,4618820,651.926513671875
"654",658,665,651.5,654.554992675781,4901660,653.403869628906
"655",660.450012207031,667,613.5,619.034973144531,11799190,617.946350097656
"656",625,639.674987792969,614.655029296875,635.960021972656,8073470,634.841613769531
"657",636.700012207031,641.5,625.5,636.505004882812,4439950,635.385681152344
