"","DEEPAKNTR.NS.Open","DEEPAKNTR.NS.High","DEEPAKNTR.NS.Low","DEEPAKNTR.NS.Close","DEEPAKNTR.NS.Volume","DEEPAKNTR.NS.Adjusted"
"53",253.100006103516,256.350006103516,250.100006103516,252.350006103516,196472,244.107940673828
"54",250.25,253.899993896484,244.399993896484,250,216200,241.834686279297
"55",250,258.700012207031,249.949996948242,255.699996948242,2927196,247.348526000977
"56",258,258.799987792969,251.350006103516,253.050003051758,63896,244.785079956055
"57",241.350006103516,254,240,251,197243,242.802047729492
"58",251,253.949996948242,246.300003051758,247.949996948242,247146,239.851654052734
"59",250.100006103516,257.450012207031,249.5,252.699996948242,159867,244.446533203125
"60",252.100006103516,254,246.800003051758,247.899993896484,142229,239.803268432617
"61",248.149993896484,261.5,248,259.850006103516,145280,251.362991333008
"62",255.699996948242,262.450012207031,255.550003051758,260.899993896484,69225,252.378646850586
"63",265.200012207031,266.899993896484,253.550003051758,254.899993896484,220833,246.574645996094
"64",258.399993896484,263.5,255.5,260.149993896484,308855,251.653198242188
"65",261.700012207031,261.700012207031,256.899993896484,258.700012207031,85941,250.250564575195
"66",261.350006103516,262.799987792969,255.649993896484,256.649993896484,102222,248.267501831055
"67",257.5,259.5,253.649993896484,254.649993896484,77209,246.332824707031
"68",255.100006103516,256.25,245.350006103516,248.850006103516,212936,240.722259521484
"69",249,253.75,247.899993896484,252.149993896484,84361,243.914489746094
"70",252.550003051758,255,249.350006103516,251.949996948242,95500,243.720993041992
"71",250,253.399993896484,245.75,248.600006103516,204125,240.480438232422
"72",248.5,251.949996948242,244.100006103516,245.5,128676,237.481674194336
"73",251.25,259.899993896484,246,247.649993896484,368409,239.561431884766
"74",251.149993896484,251.899993896484,248.100006103516,249.949996948242,87857,241.786331176758
"75",250.199996948242,252.149993896484,246,249.75,156972,241.592864990234
"76",248.5,259.799987792969,246.899993896484,258.450012207031,375515,250.008728027344
"77",261.399993896484,281.850006103516,261.399993896484,270.950012207031,1239153,262.100433349609
"78",272.950012207031,276.549987792969,265,266.75,297439,258.03759765625
"79",267,268.049987792969,261.350006103516,266.549987792969,159613,257.844085693359
"80",268.799987792969,270.899993896484,265.149993896484,267.950012207031,176492,259.198455810547
"81",269.799987792969,271,266.450012207031,269.200012207031,226354,260.407623291016
"82",272.5,273.399993896484,265,266.850006103516,179201,258.134338378906
"83",266,266.899993896484,256.700012207031,258.649993896484,140817,250.202194213867
"84",258.200012207031,263.649993896484,257,257.75,105339,249.331588745117
"85",251.100006103516,255.300003051758,240,253.949996948242,418300,245.655685424805
"86",253.100006103516,259.799987792969,246.5,256.549987792969,187611,248.170761108398
"87",257,257,252.050003051758,253.850006103516,96265,245.558944702148
"88",254.949996948242,263.649993896484,253.199996948242,255.25,189828,246.913238525391
"89",258.899993896484,262,255,255.5,100688,247.155075073242
"90",257.299987792969,260.850006103516,253,253.949996948242,231992,245.655685424805
"91",254.949996948242,259.5,250,250.5,144022,242.318389892578
"92",247,260.649993896484,245,250.699996948242,245040,242.511856079102
"93",251.949996948242,256.299987792969,250,253.100006103516,68009,244.833465576172
"94",251,254.5,248.800003051758,249.75,76584,241.592864990234
"95",248,251.149993896484,240,240.850006103516,136060,232.983551025391
"96",241.5,247.399993896484,238.75,243.75,112336,235.788818359375
"97",241.300003051758,245.800003051758,240.5,245.100006103516,112687,237.094757080078
"98",247.550003051758,251.199996948242,245,247.5,75398,239.416351318359
"99",249.649993896484,253.199996948242,247.649993896484,250.850006103516,70684,242.656936645508
"100",248.699996948242,255.899993896484,248.699996948242,251.850006103516,68407,243.624298095703
"101",252.5,253.550003051758,245.050003051758,246.5,137369,238.449005126953
"102",245,250.449996948242,245,245.699996948242,60779,237.675140380859
"103",245.5,249,241.5,244.149993896484,92470,236.175735473633
"104",245.600006103516,245.699996948242,233.649993896484,235.850006103516,155161,228.146850585938
"105",237.75,241.050003051758,228,228.850006103516,142276,221.37548828125
"106",228.850006103516,231,218.550003051758,220.800003051758,163865,213.588409423828
"107",220,228.949996948242,215.5,226.550003051758,164512,219.150588989258
"108",227.649993896484,246.5,227.649993896484,242.550003051758,235078,234.628021240234
"109",242,244.350006103516,236.050003051758,238.550003051758,74187,230.758666992188
"110",238.649993896484,245.800003051758,238.649993896484,242.25,72699,234.337829589844
"111",240.199996948242,254.300003051758,240.199996948242,248,150139,239.900009155273
"112",249,254,245,245.100006103516,96168,237.094757080078
"113",246.050003051758,248.300003051758,242.5,244.850006103516,40388,236.852920532227
"114",244,248.449996948242,240.649993896484,246.350006103516,66710,238.303939819336
"115",246,251,243.149993896484,247.699996948242,150858,239.609786987305
"116",246,247.800003051758,241.550003051758,245.199996948242,128094,237.191467285156
"117",246.699996948242,251.5,242.25,250.100006103516,117342,241.931427001953
"118",251,251,245,247.199996948242,125736,239.126174926758
"119",247.550003051758,249.5,245.350006103516,247.25,58143,239.174499511719
"120",244.100006103516,258.600006103516,244.100006103516,249.600006103516,129370,241.447769165039
"121",249.850006103516,250.050003051758,245,246.199996948242,51484,238.158798217773
"122",244.100006103516,249.149993896484,231,240.100006103516,257173,232.258041381836
"123",242.25,245.5,237,241.100006103516,240031,233.225387573242
"124",241,248.350006103516,240.5,243.850006103516,171599,235.88557434082
"125",243,247,235,237.800003051758,110304,230.033172607422
"126",236.199996948242,244.149993896484,236.199996948242,242.899993896484,86167,234.966567993164
"127",241.199996948242,243.300003051758,234.050003051758,236.600006103516,121241,228.872375488281
"128",236.899993896484,241.699996948242,236.050003051758,237.199996948242,77181,229.452758789062
"129",237.300003051758,241,235.149993896484,235.899993896484,64335,228.195205688477
"130",237.5,240.949996948242,236.550003051758,240.100006103516,59679,232.258041381836
"131",242,253.300003051758,240,248.850006103516,151416,240.722259521484
"132",249.199996948242,251.5,240,244.350006103516,96252,236.369232177734
"133",244.649993896484,246.649993896484,236.949996948242,238.300003051758,104232,230.516830444336
"134",239,243.699996948242,231,239.449996948242,156976,231.629241943359
"135",239.449996948242,239.449996948242,228.050003051758,229.600006103516,87235,222.100997924805
"136",231,235.5,225,226.949996948242,111614,219.537536621094
"137",227.899993896484,229.699996948242,217.5,222.5,158898,215.232894897461
"138",223.399993896484,228.449996948242,217,220.850006103516,157614,213.636749267578
"139",220,223,217,218.600006103516,112674,211.460250854492
"140",218.600006103516,221,215.5,217.300003051758,79887,210.202713012695
"141",219.050003051758,232.800003051758,218.600006103516,231.899993896484,169177,224.32585144043
"142",232.949996948242,233.899993896484,226.5,231.550003051758,74439,225.250015258789
"143",233.899993896484,234.399993896484,230,232.75,110974,226.417373657227
"144",234.350006103516,239.5,232.100006103516,237.100006103516,103218,230.649002075195
"145",238.5,245,232.149993896484,241.850006103516,131921,235.269805908203
"146",241.850006103516,243.800003051758,237.699996948242,241.649993896484,93222,235.075210571289
"147",242.800003051758,245,238,241.899993896484,100737,235.318405151367
"148",243,243,237.300003051758,240.149993896484,79687,233.616027832031
"149",240.800003051758,243,232.399993896484,241,162786,234.442916870117
"150",243.399993896484,252.5,239.050003051758,250.449996948242,377076,243.635787963867
"151",253.5,270,253.5,266.149993896484,505079,258.908599853516
"152",265,276.200012207031,262.399993896484,263.899993896484,275999,256.719848632812
"153",266.5,282.950012207031,266.5,280.799987792969,470176,273.160003662109
"154",283.799987792969,292,280.049987792969,283.149993896484,451057,275.446075439453
"155",282,289,275,277.600006103516,185386,270.047088623047
"156",278.75,284.5,275.25,279.299987792969,168559,271.700836181641
"157",280,286.600006103516,277.75,279.25,138284,271.652191162109
"158",280.899993896484,283.799987792969,273.600006103516,275.850006103516,121056,268.3447265625
"159",277,283,264.799987792969,276.75,173864,269.220245361328
"160",278,278,271.100006103516,273.25,98358,265.815460205078
"161",274.649993896484,278,266.75,272.850006103516,210872,265.426330566406
"162",270.100006103516,274.399993896484,264,266.149993896484,117899,258.908599853516
"163",268.399993896484,272,265.299987792969,267.5,73580,260.221893310547
"164",268.399993896484,271.899993896484,263.200012207031,265.149993896484,161389,257.935852050781
"165",266.100006103516,267.899993896484,263.25,264.5,108320,257.303497314453
"166",264,267.850006103516,258,259.350006103516,112408,252.293655395508
"167",258.850006103516,270.950012207031,255,261.25,344533,254.14192199707
"168",263.149993896484,266.899993896484,259,260.600006103516,237826,253.509643554688
"169",261,262.799987792969,255,259.600006103516,138294,252.536880493164
"170",259,259.75,250.5,254.5,133303,247.575607299805
"171",256.600006103516,257.700012207031,251.75,255,81885,248.06201171875
"172",256,260.049987792969,252,257.350006103516,388130,250.348052978516
"173",255.100006103516,259.200012207031,250.300003051758,251,143387,244.170837402344
"174",253.350006103516,259.149993896484,251,254.550003051758,854240,247.624252319336
"175",253.25,256,249,253.300003051758,509264,246.408264160156
"176",254.949996948242,276.700012207031,254.100006103516,273.850006103516,1120726,266.399139404297
"177",272.700012207031,275,263.850006103516,267.5,365252,260.221893310547
"178",268.950012207031,277.399993896484,265.5,269.100006103516,625334,261.778381347656
"179",271.600006103516,291.600006103516,271,289.200012207031,1213161,281.33154296875
"180",292.049987792969,303.5,262,276.850006103516,1946885,269.317504882812
"181",278,284.899993896484,266,270.200012207031,650309,262.848449707031
"182",270,283.5,265.399993896484,280.850006103516,505789,273.208679199219
"183",283.799987792969,301.700012207031,274.25,293.799987792969,814642,285.806335449219
"184",302.600006103516,305,288.5,298.75,940815,290.621643066406
"185",300.399993896484,303,273.450012207031,295.600006103516,1296334,287.557342529297
"186",289,289.200012207031,273.700012207031,284.149993896484,610018,276.418853759766
"187",284.5,286.5,276.5,279.450012207031,362164,271.846740722656
"188",274.700012207031,276.850006103516,266.5,268.399993896484,329317,261.097412109375
"189",269.899993896484,272.100006103516,260.100006103516,261.200012207031,280766,254.093322753906
"190",257,267.899993896484,212.5,257.75,1004097,250.737182617188
"191",261,263.5,244.699996948242,250.699996948242,240676,243.878982543945
"192",252.199996948242,259.450012207031,249,252.399993896484,349876,245.532730102539
"193",243.699996948242,253.899993896484,240.850006103516,248.550003051758,187511,241.787475585938
"194",254.399993896484,255.5,248.649993896484,250.100006103516,208638,243.295333862305
"195",252.399993896484,253,248.199996948242,250.949996948242,202982,244.122207641602
"196",252,252.850006103516,248.5,249.850006103516,360191,243.052108764648
"197",252.649993896484,256,245.5,251,328082,244.170837402344
"198",250.5,254.5,248,250.699996948242,322111,243.878982543945
"199",253.800003051758,254.800003051758,230.600006103516,234.850006103516,222643,228.460235595703
"200",232.850006103516,242,225.5,237.899993896484,391999,231.427276611328
"201",241.949996948242,246.350006103516,235.600006103516,243.899993896484,153254,237.264007568359
"202",237,243.399993896484,237,241.350006103516,100779,234.783401489258
"203",242.800003051758,248.300003051758,238.300003051758,242.5,172595,235.902099609375
"204",247.100006103516,252,240.699996948242,243.649993896484,372523,237.020782470703
"205",244.600006103516,247.800003051758,240.649993896484,241.550003051758,107402,234.977951049805
"206",241.550003051758,251.800003051758,239.300003051758,248.5,293081,241.738845825195
"207",249.050003051758,257.450012207031,248.949996948242,252.449996948242,802801,245.581390380859
"208",258.700012207031,280,252.25,275.200012207031,1908834,267.712432861328
"209",277.450012207031,283.899993896484,263.549987792969,267.649993896484,360240,260.367828369141
"210",269.149993896484,279,265,276.950012207031,343765,269.414825439453
"211",278,281.299987792969,277,279.100006103516,186126,271.506286621094
"212",278.100006103516,286.5,273.100006103516,275,586051,267.517852783203
"213",276,277.399993896484,267.100006103516,268.700012207031,164554,261.389251708984
"214",268.399993896484,274.549987792969,266,268.25,142214,260.951477050781
"215",270.299987792969,273,263.450012207031,266.200012207031,101636,258.957305908203
"216",266.950012207031,266.950012207031,261.200012207031,265.049987792969,404656,257.838531494141
"217",260,261.25,251,256.399993896484,626956,249.423904418945
"218",250.5,257.950012207031,245.600006103516,256.149993896484,360540,249.180694580078
"219",257,265.5,255.800003051758,261.799987792969,369147,254.676956176758
"220",261.799987792969,262.5,258.100006103516,261.75,145492,254.628326416016
"221",263,268,260,261.549987792969,236964,254.433776855469
"222",260.200012207031,263.299987792969,253.199996948242,259.350006103516,127224,252.293655395508
"223",258,259,254.5,255.25,104032,248.30517578125
"224",256.799987792969,256.799987792969,245.75,249.699996948242,245037,242.906188964844
"225",250.399993896484,251.649993896484,245.5,249.149993896484,112574,242.371154785156
"226",249.149993896484,258.649993896484,247,257.649993896484,203692,250.639892578125
"227",259.899993896484,263.200012207031,252.25,253.800003051758,241881,246.894653320312
"228",255.850006103516,255.850006103516,248.050003051758,248.850006103516,91101,242.079315185547
"229",247.899993896484,250.800003051758,242.300003051758,243.050003051758,127380,236.437133789062
"230",238.399993896484,244.949996948242,226.949996948242,239.949996948242,354127,233.421478271484
"231",240,240.699996948242,229,231.050003051758,314959,224.763626098633
"232",225.050003051758,228,222.050003051758,223.399993896484,141993,217.321762084961
"233",220,233.800003051758,218,230.300003051758,165729,224.034042358398
"234",230.75,238.699996948242,230.75,236.149993896484,165813,229.724868774414
"235",239,241.449996948242,237,238.800003051758,144033,232.302780151367
"236",237.800003051758,238.449996948242,230.149993896484,232.100006103516,144921,225.785064697266
"237",233.600006103516,237.949996948242,231.800003051758,232.949996948242,101666,226.611938476562
"238",233.600006103516,233.600006103516,228,229.949996948242,168885,223.69352722168
"239",230,233.699996948242,228,229.949996948242,219855,223.69352722168
"240",230.550003051758,232.199996948242,224.699996948242,225.300003051758,319132,219.17008972168
"241",225.850006103516,225.850006103516,218.600006103516,219.949996948242,459650,213.965606689453
"242",219.300003051758,220.850006103516,211.5,213.199996948242,348996,207.399261474609
"243",213.149993896484,213.149993896484,205.050003051758,208.050003051758,239585,202.389419555664
"244",209.25,210.850006103516,207.050003051758,209.850006103516,261736,204.140426635742
"245",211.399993896484,218,210.800003051758,216.850006103516,320189,210.949966430664
"246",224.399993896484,225,218.550003051758,221.100006103516,166362,215.084350585938
"247",222.550003051758,224.899993896484,216.699996948242,223.850006103516,117461,217.759536743164
"248",222.899993896484,224.25,217.100006103516,220.600006103516,185150,214.597946166992
"249",223.25,223.600006103516,218,219,386933,213.041488647461
"250",220.399993896484,222.850006103516,218.649993896484,220.899993896484,192618,214.889770507812
"251",221.100006103516,224.850006103516,219.850006103516,221.25,64405,215.230270385742
"252",221.25,225.5,219,223.350006103516,99499,217.27311706543
"253",223.199996948242,223.949996948242,219,220.800003051758,72565,214.792510986328
"254",221.850006103516,223.5,220,221.850006103516,46839,215.813934326172
"255",220.149993896484,221,214.149993896484,215.300003051758,115098,209.442169189453
"256",216.5,219.899993896484,210.5,217.600006103516,117285,211.679595947266
"257",222.5,222.5,217.300003051758,219.449996948242,64818,213.479232788086
"258",218.100006103516,222.5,218.100006103516,220.449996948242,86847,214.452011108398
"259",221,230,219,226.25,234451,220.094207763672
"260",226.800003051758,232.5,225,231.050003051758,227900,224.763626098633
"261",230,232.350006103516,226.550003051758,231,225416,224.714981079102
"262",231.100006103516,232,228,230.800003051758,176752,224.520416259766
"263",228.050003051758,231.550003051758,225.149993896484,229.949996948242,162104,223.69352722168
"264",227.25,228.75,217,219.350006103516,228792,213.381973266602
"265",221.800003051758,221.800003051758,213,215.949996948242,109209,210.074447631836
"266",217.600006103516,218.850006103516,206,214.399993896484,192275,208.566619873047
"267",215,215,207,209.199996948242,116407,203.508117675781
"268",210.25,213.550003051758,207,209,216253,203.313568115234
"269",209.949996948242,223.25,208.25,219.350006103516,166520,213.381973266602
"270",221.550003051758,234,220.699996948242,228.149993896484,206183,221.942520141602
"271",229.350006103516,231.699996948242,217,227.350006103516,207023,221.164306640625
"272",227.350006103516,230,221.199996948242,222.550003051758,58532,216.494903564453
"273",220.300003051758,230.199996948242,218.149993896484,227.75,138898,221.553405761719
"274",226,235,225.5,230.75,446426,224.471801757812
"275",226.100006103516,234.5,222.649993896484,226.899993896484,80138,220.726531982422
"276",229.100006103516,229.100006103516,218.699996948242,223.699996948242,81802,217.61360168457
"277",224.899993896484,225.850006103516,220,221.300003051758,59146,215.278884887695
"278",211.399993896484,222.399993896484,211.399993896484,220.199996948242,79697,214.208847045898
"279",216.5,219.5,212.100006103516,217.199996948242,74862,211.290466308594
"280",217.100006103516,218.5,212.5,214,61947,208.177536010742
"281",215.300003051758,218.399993896484,213.5,214.199996948242,39129,208.3720703125
"282",214,217.699996948242,213.5,216.300003051758,57007,210.414947509766
"283",216,218.899993896484,215.300003051758,217.399993896484,50042,211.485000610352
"284",215.050003051758,222.350006103516,215.050003051758,216.899993896484,70507,210.998596191406
"285",218.300003051758,229.600006103516,217.850006103516,228.449996948242,127512,222.234375
"286",223.399993896484,226.5,218.449996948242,223.149993896484,87370,217.078567504883
"287",224.399993896484,233,222.149993896484,227.149993896484,114494,220.969757080078
"288",226.100006103516,235.199996948242,226.100006103516,232.550003051758,174514,226.222808837891
"289",234,235,233.050003051758,233.850006103516,110076,227.487457275391
"290",233.850006103516,244.850006103516,233.199996948242,241.350006103516,196455,234.783401489258
"291",242.449996948242,255.800003051758,242.449996948242,249.600006103516,693527,242.80891418457
"292",252.149993896484,260.100006103516,252.149993896484,257.450012207031,434907,250.445343017578
"293",258,258,251,252.350006103516,251633,245.484085083008
"294",253.949996948242,264,253.899993896484,257.700012207031,196310,250.688552856445
"295",260,266,260,263.549987792969,847999,256.379333496094
"296",263.950012207031,265.149993896484,255.199996948242,256.799987792969,115957,249.81298828125
"297",258,263.149993896484,253.800003051758,259.200012207031,130168,252.147735595703
"298",261,265.049987792969,252,261.600006103516,407971,254.482467651367
"299",263.950012207031,272.950012207031,263.450012207031,271.799987792969,299261,264.404876708984
"300",273.5,274.899993896484,264.200012207031,271.399993896484,255837,264.015777587891
"301",271.850006103516,274.5,265.5,266.5,121471,259.249084472656
"302",266,271.200012207031,260.25,267.549987792969,313427,260.270538330078
"303",266.200012207031,267.450012207031,257.5,258.75,99313,251.709976196289
"304",264.200012207031,273,262.899993896484,271.75,529148,264.356262207031
"305",273.450012207031,276.899993896484,265.700012207031,275.5,234590,268.004241943359
"306",274.950012207031,279.450012207031,272.799987792969,274.850006103516,116651,267.371917724609
"307",276,279.899993896484,269.25,272.100006103516,107450,264.696746826172
"308",274.600006103516,278.100006103516,270.049987792969,271.450012207031,81263,264.064483642578
"309",271,274.350006103516,265,270.5,97864,263.140289306641
"310",269.899993896484,273.600006103516,262.600006103516,271.549987792969,184166,264.161743164062
"311",273,284.850006103516,265.649993896484,280.700012207031,572893,273.062805175781
"312",281.799987792969,283.75,270,272.200012207031,172717,264.794036865234
"313",271.700012207031,273.850006103516,268.75,270.5,86101,263.140289306641
"314",269.850006103516,273.700012207031,268.75,269.5,86779,262.167510986328
"315",271.049987792969,271.600006103516,266,267,79234,259.735534667969
"316",266.399993896484,270.899993896484,266.350006103516,269.450012207031,70289,262.118865966797
"317",269.450012207031,275,269.100006103516,271.950012207031,154894,264.550842285156
"318",273.299987792969,273.600006103516,268,268.549987792969,86453,261.243316650391
"319",269.100006103516,272,266,267,75178,259.735534667969
"320",267,271,259.5,260.850006103516,292549,253.752838134766
"321",261,263.100006103516,255,255.850006103516,106559,248.888885498047
"322",256.100006103516,266.350006103516,254.75,262.200012207031,149901,255.066131591797
"323",263,271,261,262.200012207031,109181,255.066131591797
"324",264.299987792969,269.799987792969,263,266.75,159180,259.492309570312
"325",269,270.25,262.5,264.100006103516,64666,256.914398193359
"326",263.600006103516,268,263,266.799987792969,60962,259.540924072266
"327",269,274.399993896484,266.549987792969,273.049987792969,264806,265.620880126953
"328",275.450012207031,304,275,286.299987792969,2647123,278.510375976562
"329",289,294,281,283.450012207031,454958,275.737915039062
"330",285.399993896484,287.649993896484,268.950012207031,271.799987792969,574555,264.404876708984
"331",271,281,267.100006103516,273.350006103516,336018,265.912750244141
"332",274.5,283.399993896484,272.600006103516,281.25,541821,273.597808837891
"333",283,287.399993896484,278.950012207031,279.850006103516,404514,272.235900878906
"334",279,283.799987792969,273.549987792969,276.299987792969,257386,268.782440185547
"335",277.600006103516,289.799987792969,277.600006103516,283.049987792969,343918,275.348846435547
"336",284.399993896484,288.350006103516,280.5,281.700012207031,119466,274.035522460938
"337",282.299987792969,290.100006103516,281.5,284.149993896484,322751,276.418853759766
"338",292.25,299.899993896484,288,289.850006103516,578630,281.963806152344
"339",293,294.5,283.5,285.149993896484,195997,277.391662597656
"340",286.049987792969,287,281.299987792969,283.75,149233,276.02978515625
"341",293,294,282.350006103516,284.200012207031,185910,276.467590332031
"342",286.350006103516,297.799987792969,283.399993896484,294.299987792969,437237,286.292694091797
"343",293.5,313.950012207031,289,312.399993896484,1369975,303.900238037109
"344",316,317.5,305.700012207031,314,1025331,305.456726074219
"345",315.100006103516,322,310.25,313.600006103516,883844,305.067626953125
"346",314.950012207031,321.799987792969,314.149993896484,317.899993896484,545497,309.250610351562
"347",319.5,325.299987792969,311.600006103516,315.149993896484,809795,306.575408935547
"348",316.899993896484,323.600006103516,314.700012207031,320.649993896484,477609,311.92578125
"349",320.399993896484,329.5,319.950012207031,327.049987792969,631468,318.151641845703
"350",329.399993896484,337.950012207031,322.600006103516,326.799987792969,782789,317.908477783203
"351",324,327.549987792969,318,320.549987792969,469295,311.828491210938
"352",320,320,291,295.149993896484,1695017,287.119598388672
"353",293.899993896484,295,270,290.299987792969,1519501,282.401580810547
"354",287,295.049987792969,280,281.799987792969,442124,274.132781982422
"355",278.5,283.899993896484,275.5,280.850006103516,386031,273.208679199219
"356",279.5,283,275,281.350006103516,357766,273.695068359375
"357",282.049987792969,284.799987792969,266,271.350006103516,315190,263.967132568359
"358",272,278.700012207031,264.25,277,308539,269.463470458984
"359",279.799987792969,283.200012207031,273,275.600006103516,266315,270.051361083984
"360",275.049987792969,280.049987792969,271.399993896484,278.649993896484,174136,273.039886474609
"361",278.649993896484,283,275.75,282.049987792969,168823,276.371459960938
"362",282,285.700012207031,280.100006103516,281.100006103516,100090,275.440612792969
"363",280.799987792969,284.450012207031,280.399993896484,282.200012207031,76461,276.518463134766
"364",282.899993896484,286.799987792969,280.600006103516,285.350006103516,176270,279.605041503906
"365",287,288,283.649993896484,287.200012207031,90797,281.417755126953
"366",290,293.5,286.600006103516,290.100006103516,124874,284.259399414062
"367",295,306,295,301,645258,294.93994140625
"368",303,310.5,302.100006103516,309.100006103516,347730,302.876892089844
"369",310.799987792969,313.450012207031,301.600006103516,302.600006103516,230317,296.507781982422
"370",302.600006103516,309.25,302.600006103516,306.549987792969,145745,300.378204345703
"371",308.100006103516,308.75,293.600006103516,305,152437,298.859436035156
"372",305.350006103516,306,289.049987792969,304.350006103516,381611,298.222534179688
"373",303.899993896484,303.899993896484,296.5,299.200012207031,133029,293.176239013672
"374",297,303,296.700012207031,300.049987792969,149568,294.009063720703
