"","PIDILITIND.NS.Open","PIDILITIND.NS.High","PIDILITIND.NS.Low","PIDILITIND.NS.Close","PIDILITIND.NS.Volume","PIDILITIND.NS.Adjusted"
"145",1129.94995117188,1137,1115,1117.69995117188,280364,1076.68359375
"146",1119.69995117188,1129.80004882812,1104.59997558594,1123.44995117188,480797,1082.22265625
"147",1133.90002441406,1147.80004882812,1124.09997558594,1130.44995117188,880008,1088.96569824219
"148",1124,1124,1081.55004882812,1100.80004882812,1112545,1060.40393066406
"149",1102,1119.75,1102,1108.65002441406,380237,1067.96569824219
"150",1109.09997558594,1114,1092,1099.75,343219,1059.39233398438
"151",1099.94995117188,1113.80004882812,1099.90002441406,1104,340628,1063.48645019531
"152",1104,1126.40002441406,1104,1119.30004882812,483056,1078.22497558594
"153",1127.94995117188,1141,1120.80004882812,1123.5,423755,1082.27087402344
"154",1125,1138,1118.69995117188,1122.65002441406,266920,1081.4521484375
"155",1119.65002441406,1135,1109.05004882812,1125.15002441406,187581,1083.8603515625
"156",1130,1131.40002441406,1116,1119.94995117188,269231,1078.85119628906
"157",1120,1125,1109.40002441406,1118.80004882812,291679,1077.74328613281
"158",1119.5,1130.15002441406,1119.15002441406,1123.69995117188,251250,1082.46350097656
"159",1128,1158.69995117188,1128,1144.75,948387,1102.74096679688
"160",1139.09997558594,1158,1139.09997558594,1143.05004882812,607552,1106.90515136719
"161",1144,1164.90002441406,1134.25,1160.65002441406,506018,1129.87927246094
"162",1169,1173.59997558594,1149.59997558594,1151.34997558594,534170,1120.82592773438
"163",1153.34997558594,1168.69995117188,1152,1159.40002441406,332840,1128.66259765625
"164",1167.5,1188,1124,1153.94995117188,473290,1123.35705566406
"165",1148.19995117188,1166,1144.90002441406,1148.05004882812,380024,1117.61340332031
"166",1147.44995117188,1152.94995117188,1133,1136.40002441406,1085119,1106.27221679688
"167",1139.19995117188,1175.80004882812,1137.09997558594,1168.65002441406,819380,1137.66735839844
"168",1176.80004882812,1178.80004882812,1161.55004882812,1165.69995117188,403355,1134.79541015625
"169",1167.5,1170.34997558594,1109,1121.09997558594,472341,1091.3779296875
"170",1110.05004882812,1145,1110.05004882812,1134.75,927557,1104.66589355469
"171",1136.75,1163.80004882812,1128.19995117188,1151.80004882812,487408,1121.26428222656
"172",1154.80004882812,1165,1142,1159.59997558594,380285,1128.85729980469
"173",1154,1158.94995117188,1136.44995117188,1143.44995117188,544672,1113.13537597656
"174",1144,1156,1110,1113.65002441406,559801,1084.12548828125
"175",1116.80004882812,1136.94995117188,1092.30004882812,1100.94995117188,758037,1071.76208496094
"176",1109.19995117188,1143.25,1108.30004882812,1136.65002441406,484881,1106.515625
"177",1126,1129.80004882812,1102,1109.5,427548,1080.08557128906
"178",1111,1131.59997558594,1110.65002441406,1114.55004882812,395140,1085.00170898438
"179",1127.90002441406,1129.5,1106.34997558594,1119.55004882812,226160,1089.86901855469
"180",1120,1145.25,1082,1136.84997558594,837142,1106.71020507812
"181",1130,1130,1090,1092.94995117188,541768,1063.97424316406
"182",1093,1113,1080,1100.19995117188,471914,1071.03198242188
"183",1102.09997558594,1116,1068.94995117188,1076.09997558594,466939,1047.57092285156
"184",1076.5,1078,1051.19995117188,1056.44995117188,395613,1028.44165039062
"185",1056.15002441406,1059.75,1025.09997558594,1045.84997558594,460664,1018.12286376953
"186",1040.19995117188,1050,991,1041.19995117188,556259,1013.59613037109
"187",1042.09997558594,1044.69995117188,990.549987792969,995.849975585938,963062,969.448486328125
"188",985,985,957.950012207031,967.75,499095,942.093505859375
"189",965.5,992,958.900024414062,966.849975585938,549453,941.217346191406
"190",970,985.950012207031,947.650024414062,972.849975585938,613818,947.058288574219
"191",980,981.299987792969,895,914.25,844906,890.011840820312
"192",923,959.5,916.049987792969,952.849975585938,340149,927.588439941406
"193",936.849975585938,967.849975585938,898.549987792969,959.650024414062,408674,934.208312988281
"194",970,1003.45001220703,969.299987792969,993.299987792969,626145,966.966125488281
"195",998,1001.40002441406,976.599975585938,988.950012207031,348793,962.731384277344
"196",988,1010,983.049987792969,991.599975585938,598270,965.311096191406
"197",997.599975585938,1004.90002441406,958.900024414062,962.150024414062,325087,936.641967773438
"198",968,986.599975585938,934.950012207031,970.599975585938,597298,944.867919921875
"199",976,992.650024414062,952.200012207031,972.099975585938,542308,946.328125
"200",959,968.599975585938,897,923.549987792969,831588,899.065246582031
"201",931,946.75,908.549987792969,942.400024414062,641773,917.415588378906
"202",932,948.549987792969,923.700012207031,933.599975585938,368860,908.848876953125
"203",939,941,918.049987792969,936.299987792969,257429,911.477172851562
"204",938,965.400024414062,923,961.549987792969,344391,936.057861328125
"205",972,972,930.200012207031,935.599975585938,500756,910.795837402344
"206",938,963.900024414062,915.599975585938,958.849975585938,936422,933.429443359375
"207",963.799987792969,989.849975585938,955,977.349975585938,662807,951.43896484375
"208",990,1005,979.450012207031,989.299987792969,635265,963.072204589844
"209",989.700012207031,1048.69995117188,978.099975585938,1031.90002441406,921453,1004.54278564453
"210",1034.94995117188,1034.94995117188,990.049987792969,996.450012207031,524459,970.032592773438
"211",1000,1015.95001220703,997,1011.65002441406,120829,984.829650878906
"212",1014,1046.69995117188,1000.04998779297,1042,463676,1014.37512207031
"213",1046.94995117188,1049.55004882812,1015,1026.84997558594,319349,999.626708984375
"214",1029,1068,1020,1063.25,536410,1035.0615234375
"215",1079.69995117188,1107,1065.05004882812,1096.34997558594,873906,1067.28393554688
"216",1088.69995117188,1114,1076.94995117188,1108.25,486110,1078.86865234375
"217",1109,1122.25,1101.05004882812,1118.90002441406,396935,1089.236328125
"218",1122,1132.69995117188,1110.59997558594,1122.59997558594,452680,1092.83813476562
"219",1120,1133,1115,1128.09997558594,456389,1098.19250488281
"220",1128.55004882812,1159.90002441406,1128.55004882812,1155.40002441406,696374,1124.7685546875
"221",1147.09997558594,1164.69995117188,1146.25,1158.25,438299,1127.54296875
"222",1160.59997558594,1168.69995117188,1145.09997558594,1157.05004882812,578315,1126.37487792969
"223",1157,1180.5,1146.94995117188,1170.15002441406,455108,1139.12756347656
"224",1165.09997558594,1186.30004882812,1155,1159.5,573934,1128.75988769531
"225",1160.09997558594,1194.80004882812,1128.09997558594,1185.09997558594,1108481,1153.68115234375
"226",1182,1185.09997558594,1155.19995117188,1163.30004882812,1278530,1132.45910644531
"227",1156.09997558594,1169,1142.40002441406,1151.80004882812,366895,1121.26428222656
"228",1153.05004882812,1176,1148,1161.30004882812,464244,1130.51220703125
"229",1161.30004882812,1178,1147.19995117188,1157.05004882812,677201,1126.37487792969
"230",1156.69995117188,1156.69995117188,1130.09997558594,1134.69995117188,576450,1104.61743164062
"231",1135,1151.69995117188,1123.59997558594,1140.09997558594,335712,1109.8740234375
"232",1115.5,1128,1107.30004882812,1123.05004882812,377935,1093.27624511719
"233",1119,1136.90002441406,1105.25,1121.25,310053,1091.52380371094
"234",1134.90002441406,1156.19995117188,1112.90002441406,1152.15002441406,736378,1121.60473632812
"235",1159.94995117188,1170,1148.05004882812,1162.19995117188,443696,1131.38830566406
"236",1155,1182,1155,1167.19995117188,566718,1136.25573730469
"237",1168.09997558594,1196.34997558594,1156.15002441406,1185.30004882812,691214,1153.87585449219
"238",1188,1189.80004882812,1165.05004882812,1168.19995117188,442226,1137.22937011719
"239",1172.90002441406,1211.44995117188,1168.44995117188,1201,1641102,1169.15954589844
"240",1195,1202,1181.80004882812,1192.65002441406,620909,1161.03088378906
"241",1193,1193,1137.19995117188,1142.40002441406,979123,1112.11328125
"242",1135.09997558594,1146.59997558594,1112.59997558594,1118.90002441406,422796,1089.236328125
"243",1105,1114,1087.05004882812,1104,710367,1074.73132324219
"244",1116.25,1123.15002441406,1101.09997558594,1113.69995117188,704527,1084.17407226562
"245",1123.19995117188,1127.44995117188,1098,1101.94995117188,857279,1072.73547363281
"246",1105,1116,1103.30004882812,1107.84997558594,401950,1078.47924804688
"247",1112.69995117188,1116,1095.15002441406,1101.94995117188,191084,1072.73547363281
"248",1103.09997558594,1116.19995117188,1088.30004882812,1107.65002441406,410838,1078.28454589844
"249",1102.40002441406,1119.40002441406,1100.5,1109.25,261246,1079.84216308594
"250",1109.30004882812,1118.40002441406,1103.30004882812,1105.69995117188,272802,1076.38610839844
"251",1108.25,1114.80004882812,1092.69995117188,1102.59997558594,225286,1073.36828613281
"252",1103,1108,1092.59997558594,1102.90002441406,211092,1073.66040039062
"253",1104.30004882812,1117,1093.34997558594,1098.09997558594,626835,1068.98779296875
"254",1095,1127.25,1087,1115.15002441406,847082,1085.58557128906
"255",1116,1133,1103.59997558594,1109.25,1029534,1079.84216308594
"256",1114.90002441406,1140.75,1100,1134.65002441406,1001695,1104.56884765625
"257",1139.90002441406,1178.75,1135.69995117188,1168.90002441406,1538604,1137.91064453125
"258",1164.5,1171.69995117188,1150.19995117188,1154,408227,1123.40576171875
"259",1156.94995117188,1165.65002441406,1148.69995117188,1151.55004882812,323531,1121.02075195312
"260",1152,1162.59997558594,1140.34997558594,1148.80004882812,289024,1118.34350585938
"261",1150,1168,1144,1155.15002441406,329568,1124.52526855469
"262",1160,1167.5,1145.44995117188,1152.80004882812,553067,1122.23742675781
"263",1160.59997558594,1161.94995117188,1128.5,1131.44995117188,544213,1101.45349121094
"264",1110.05004882812,1139.44995117188,1091,1109.34997558594,2220551,1079.93933105469
"265",1119,1137.59997558594,1109.15002441406,1129.80004882812,1102595,1099.84729003906
"266",1132,1135,1098.09997558594,1102,428568,1072.78430175781
"267",1100.65002441406,1119.90002441406,1091.25,1105.84997558594,313627,1076.53234863281
"268",1100,1118,1072.15002441406,1110.09997558594,1000557,1080.66943359375
"269",1106.09997558594,1125,1091.5,1119.75,1103140,1090.06372070312
"270",1120.94995117188,1144,1112.5,1122.80004882812,944639,1093.03308105469
"271",1114,1133.94995117188,1096.09997558594,1121.19995117188,740899,1091.47509765625
"272",1125.55004882812,1134.19995117188,1115.94995117188,1119.30004882812,360603,1089.62573242188
"273",1120.05004882812,1132.25,1114.09997558594,1125,242917,1095.17456054688
"274",1120,1167.90002441406,1120,1163.65002441406,683439,1132.79992675781
"275",1160.05004882812,1167.09997558594,1142.09997558594,1150.09997558594,504854,1119.60900878906
"276",1150,1161.90002441406,1117.25,1125.55004882812,296657,1095.7099609375
"277",1127,1142.90002441406,1108.5,1135.84997558594,667613,1105.73706054688
"278",1130.05004882812,1131.90002441406,1111.09997558594,1113.40002441406,290641,1083.88208007812
"279",1113.90002441406,1117.84997558594,1080.15002441406,1096.09997558594,565406,1067.04064941406
"280",1096.94995117188,1105,1046.19995117188,1079.75,1090272,1051.12414550781
"281",1079.90002441406,1093,1052.15002441406,1056.30004882812,570531,1028.2958984375
"282",1056.5,1084.69995117188,1056.5,1074.94995117188,385171,1046.45141601562
"283",1075.09997558594,1083,1066.15002441406,1073.94995117188,267663,1045.47802734375
"284",1071.40002441406,1086.84997558594,1065.5,1076.69995117188,289402,1048.15490722656
"285",1077.09997558594,1111.80004882812,1076,1105.69995117188,672893,1076.38610839844
"286",1104,1132,1080,1126.59997558594,474694,1096.73205566406
"287",1123.55004882812,1154,1114.05004882812,1147.25,1053018,1116.83447265625
"288",1150,1161.90002441406,1140.34997558594,1152.44995117188,628267,1121.89685058594
"289",1151,1158.75,1132.09997558594,1144.15002441406,359987,1113.81689453125
"290",1150,1154.5,1136.19995117188,1142.30004882812,282747,1112.01599121094
"291",1146.94995117188,1169.69995117188,1136.80004882812,1142.05004882812,944322,1111.77258300781
"292",1144.5,1149.90002441406,1130,1133.94995117188,310567,1103.88708496094
"293",1136.44995117188,1139.94995117188,1112.19995117188,1124.5,442801,1094.68774414062
"294",1125.55004882812,1141.65002441406,1124.30004882812,1138.15002441406,390822,1107.97583007812
"295",1145.15002441406,1149.40002441406,1128,1131.75,696383,1101.74572753906
"296",1134.05004882812,1182,1131.15002441406,1176.40002441406,1467625,1145.21203613281
"297",1190,1190,1162.09997558594,1169.94995117188,1351930,1138.93286132812
"298",1171,1193.84997558594,1160,1165.44995117188,718477,1134.55212402344
"299",1167.5,1181.69995117188,1161,1175.34997558594,325288,1144.18969726562
"300",1175.25,1190,1170.09997558594,1176.40002441406,436846,1145.21203613281
"301",1182,1187,1165,1176.75,434584,1145.55261230469
"302",1175,1200,1175,1185,668502,1153.58386230469
"303",1177,1185,1167,1179.55004882812,222241,1148.2783203125
"304",1174.09997558594,1240,1174.09997558594,1226.55004882812,2027145,1194.03234863281
"305",1230,1237.05004882812,1213.55004882812,1224,900753,1191.55004882812
"306",1225,1243.5,1217,1225.94995117188,739727,1193.44812011719
"307",1250,1266,1245.65002441406,1252.65002441406,526908,1219.44030761719
"308",1259.94995117188,1265,1242,1258.09997558594,381462,1224.74597167969
"309",1263.55004882812,1297,1252.55004882812,1277,1154984,1243.14477539062
"310",1284.94995117188,1294.5,1263.5,1288.09997558594,1011307,1253.95056152344
"311",1289,1295.94995117188,1280.19995117188,1286.59997558594,273778,1252.490234375
"312",1285,1289.19995117188,1272.09997558594,1284.94995117188,343351,1250.88403320312
"313",1278.55004882812,1278.90002441406,1263.65002441406,1274.65002441406,318969,1240.85717773438
"314",1270,1286.19995117188,1270,1282.15002441406,274600,1248.158203125
"315",1281,1295.55004882812,1270.05004882812,1277.34997558594,396839,1243.48559570312
"316",1280.80004882812,1294,1277.34997558594,1290.19995117188,327863,1255.99499511719
"317",1284.25,1312.59997558594,1280,1300.80004882812,617495,1266.31372070312
"318",1300,1303,1287.5,1291.75,209130,1257.50378417969
"319",1284.94995117188,1302.69995117188,1252.09997558594,1255.5,487810,1222.21472167969
"320",1250,1251.94995117188,1223.5,1229.94995117188,292709,1197.34228515625
"321",1225.80004882812,1230,1195,1206.84997558594,749531,1174.85461425781
"322",1213,1227.5,1210,1221.94995117188,387858,1189.55432128906
"323",1223.5,1238.30004882812,1205,1208.09997558594,857055,1176.07153320312
"324",1217.80004882812,1229.84997558594,1208,1221.40002441406,341399,1189.01892089844
"325",1224,1243,1211.59997558594,1234.55004882812,506068,1201.82019042969
"326",1229,1255,1225.19995117188,1228.80004882812,1283973,1196.22253417969
"327",1238.44995117188,1238.44995117188,1193.55004882812,1201.5,624114,1169.646484375
"328",1200,1200,1178,1187.84997558594,612571,1156.35815429688
"329",1189.34997558594,1199.90002441406,1174,1178.69995117188,345642,1147.45080566406
"330",1178.30004882812,1183.19995117188,1157.69995117188,1164.34997558594,422536,1133.48120117188
"331",1167,1178.65002441406,1154.44995117188,1159.5,307441,1128.75988769531
"332",1160,1178.75,1153,1167.84997558594,303672,1136.88854980469
"333",1167.19995117188,1174.09997558594,1150.05004882812,1154.44995117188,214577,1123.84375
"334",1150,1157.25,1131.30004882812,1139.19995117188,537325,1108.998046875
"335",1099,1178.69995117188,1095,1164.55004882812,2844997,1133.67614746094
"336",1155.30004882812,1169.69995117188,1145.05004882812,1153.84997558594,550396,1123.25964355469
